5.82057e+014
5.49233e+014
5.36517e+014
5.39383e+014
5.30202e+014
5.17024e+014
4.95893e+014
4.72077e+014
4.51872e+014
4.39679e+014
4.36251e+014
4.3094e+014
4.37884e+014
4.25587e+014
4.23885e+014
4.18687e+014
3.95348e+014
3.60424e+014
3.26126e+014
2.99819e+014
2.78897e+014
2.66638e+014
2.65362e+014
2.63674e+014
