GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,455902,2.73614e+009,0,0,0
0,0,36593,4.22246e+008,0,0,0
0,0,11184.4,4.16918e+008,0,0,0
0,0,2594.96,4.79348e+008,0,0,0
0,0,348711,7.48495e+008,0,0,0
0,0,1504.98,5.50669e+007,0,0,0
0,0,770994,1.10528e+009,0,0,0
0,0,44.6019,3.23243e+010,0,0,0
0,0,439.649,1.56358e+009,0,0,0
0,0,2594.96,7.4027e+010,0,0,0
0,0,453.483,1.19405e+007,0,0,0
0,0,36593,7.26182e+008,0,0,0
0,0,84.0499,8.50835e+006,0,0,0
0,0,11320.6,2.60321e+010,0,0,0
0,0,1504.98,2.85168e+009,0,0,0
0,0,459.246,6e+006,0,0,0
0,0,2.70317e+006,6.21729e+009,0,0,0
0,0,1493.45,0,0,0,0
0,0,442.04,0,0,0,0
0,0,84.0499,0,0,0,0
0,0,42.3935,0,0,0,0
0,0,2.40143e+006,7.23074e+009,0,0,0
0,0,127550,2.0035e+009,0,0,0
0,0,846053,1.72691e+009,0,0,0
0,1,24805.7,0,6.57369e+009,7.09834e+007,1.077e+010
0,1,25836.5,0,6.03722e+010,1.01436e+010,1.70719e+009
0,1,26623,0,0,0,0
0,2,8410.46,4.23565e+008,4.04984e+008,7.59772e+008,1.61227e+009
0,2,13521.7,1.78342e+008,7.8402e+006,1.16297e+008,2.67952e+008
0,2,7011.96,2.52047e+008,3.67064e+007,3.76823e+008,1.03217e+009
0,2,263.68,1.49664e+008,6.22734e+008,2.22839e+010,1.54155e+011
0,2,3413.69,1.17568e+009,1.07647e+009,5.35168e+009,8.11663e+008
0,2,2236.7,2.32235e+010,1.35743e+010,1.74577e+010,5.50149e+009
0,2,44769.6,1.7422e+009,2.06186e+006,3.68916e+007,1.33481e+008
0,2,3475.71,3.15641e+008,6.71008e+008,5.86567e+008,5.60045e+009
0,2,2023.3,3.86788e+007,3.91294e+007,8.12772e+008,3.96685e+009
0,2,493.439,1.08461e+008,289037,6.47218e+010,8.1286e+010
0,2,13521.7,3.78241e+008,7.23055e+007,4.08866e+008,6.20106e+007
0,2,9069.94,5.93762e+006,1.16146e+007,3.74333e+009,2.11243e+010
0,2,3542.03,841594,42259.7,5.06407e+008,6.71698e+008
0,2,2457.55,1.73641e+008,4000.24,2.10369e+010,2.43793e+010
0,2,531.856,0,0,0,0
0,2,265.655,0,0,0,0
0,2,7115.15,0,0,0,0
0,2,3580.85,0,0,0,0
0,2,9591.73,0,0,0,0
0,3,151.357,1.06415e+007,0,0,0
0,3,392.629,1.02581e+008,0,0,0
0,3,64.9522,1.73846e+009,0,0,0
0,3,246.996,6.84329e+007,0,0,0
0,3,110.696,4.41125e+008,0,0,0
0,3,2.8038,6.69343e+006,0,0,0
0,3,36.8055,3.50713e+007,0,0,0
0,3,2.8038,0,0,0,0
0,4,517.032,0,2.07818e+010,3.10837e+010,3.19804e+010
0,4,798.043,0,1.14955e+007,4.53891e+009,7.04472e+009
0,4,111.161,0,1.14829e+010,3.35611e-006,1.73289e+009
0,4,79.2197,0,6.91889e-025,0,0
0,4,2001,0,0,0,0
0,4,13.8591,0,0,0,0
0,4,720.999,0,0,0,0
0,5,1230.76,1.16583e+007,2.50976e+008,3.65105e+008,1.2599e+009
0,5,202.997,42.8198,2.22671,1526.01,122.144
0,5,662.522,3.81205e+006,5.0935e+007,4.61601e+007,1.04675e+009
0,5,12.8484,1.77176e+010,1632.88,4.74668e-010,7.1171
0,5,2.28108,3.70317,0,0,0
0,5,212.924,7.62414e+008,926.468,7.18478e+008,1.11695e+009
0,6,397.909,150021,0,0,0
0,6,4361.31,6.35763e+006,0,0,0
0,6,29098.3,3.66242e+007,0,0,0
0,6,238.148,359826,0,0,0
0,6,14255.9,3.91357e+008,0,0,0
0,6,1624.31,6.13838e+007,0,0,0
0,6,1759.23,2.5821e+008,0,0,0
0,6,436.544,837752,0,0,0
0,6,230.921,6.59553e+007,0,0,0
0,6,397.909,1.2683e+007,0,0,0
0,6,1722.42,4.01072e+008,0,0,0
0,6,397.957,236718,0,0,0
0,6,397.909,292046,0,0,0
0,6,238.148,1.10588e+006,0,0,0
0,6,1734.54,0,0,0,0
0,7,5584.63,0,1.09884e+007,6.1684e+007,1.76341e+008
0,7,14854.2,0,2.92753e+006,4.65941e+007,1.12649e+008
0,7,1009.7,0,6.02304e+006,9.75006e+006,6.07464e+006
0,7,360.048,0,1.53629e+009,6.3861e+009,4.98396e+010
0,7,1628.91,0,3.28202e+009,7.2004e+009,3.43657e+009
0,7,14221.9,0,1.20585e+008,2.12201e+008,5.53606e+008
0,7,5492.82,0,3.51552e+008,1.24027e+008,2.1376e+009
0,7,154.985,0,58577.6,8.21271e+006,1.20937e+007
0,7,178.317,0,115216,6.35843e-012,34373.4
0,7,1041.29,0,216048,1.91802e+007,2.989e+007
0,7,6055.03,0,9403.61,2.41233e+008,3.12472e+008
0,7,14928.5,0,6.5385e+007,1.01067e+008,5.34884e+007
0,7,364.275,0,0,0,0
0,7,876.443,0,0,0,0
0,8,10676.2,5.84998e+008,5.31687e+007,6.95766e+008,1.09358e+009
0,8,228.681,3.36112e+006,2.11035e+006,4.00906e+007,476260
0,8,5733.15,243901,366472,602089,1.38805e+006
0,8,644.023,3.82791e+006,2.96745e+007,7.81351e+007,7.55328e+008
0,8,106.959,1.40758e+006,2.18508e+006,1.25923e+009,5.13051e+009
0,8,106.959,0,0,0,0
0,8,228.681,0,0,0,0
1,0,1.35136e+006,6.94768e+009,0,0,0
1,0,110692,4.38899e+009,0,0,0
1,0,263.734,151816,0,0,0
1,0,304.756,8.70411e+007,0,0,0
1,0,14679.4,2.72382e+009,0,0,0
1,0,125.154,1.11662e+009,0,0,0
1,0,125.154,2.8585e+008,0,0,0
1,0,273.65,559990,0,0,0
1,0,214.145,0,0,0,0
1,0,15325,0,0,0,0
1,0,250.676,0,0,0,0
1,2,1264.87,3.58717e+008,4.7574e+007,1.23885e+008,6.82401e+007
1,2,6765.24,2.87865e+007,1552.29,35406,19.1092
1,2,13065.4,7.08659e+008,351686,14400.8,6805.73
1,2,16445.2,1.08411e+008,7522.04,2355.16,11296.7
1,2,3934.97,1.59262e+007,645.506,29320.7,11.669
1,2,510.221,680730,427688,424811,1.63462e+006
1,2,2109.81,7.16638e+007,116101,3.31848e+006,58659
1,2,31625.1,4.94068e+008,55822.2,11622.4,152387
1,2,1343.79,3.75096e+006,229654,1.24328e+006,36715.9
1,2,16445.2,2.26202e+008,1.23252e+007,5.72499e+007,1.22156e+007
1,2,306.428,27816.1,2.95341e+008,1.14715e+007,340273
1,2,1360.15,101.41,4.50591e+007,998784,204.613
1,2,1250.74,265684,7.72341e+008,4.30113e+006,1.37942e+007
1,2,316.399,48424.5,1.09349e+010,2.74467e+007,0.00354223
1,2,2318.13,200756,5.03735e+008,1.02143e+008,1.79952e+006
1,2,327.224,0,0,0,0
1,2,493.574,0,0,0,0
1,3,41.6147,9.54652e+009,0,0,0
1,3,3.49615,1.28147e+012,0,0,0
1,3,297.243,2.04979e+008,0,0,0
1,3,15.8209,1.76045e+007,0,0,0
1,3,205.816,1.91274e+008,0,0,0
1,3,15.4816,0,0,0,0
1,4,395.556,0,5085.87,87818.7,87222.8
1,4,22.3242,0,4.30035e+010,1.89316e+009,0.0439938
1,4,74.9302,0,3.66149e+010,7.28728e+008,33708.4
