Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
3580.85,2,10,H,Ecto,1.28809e+006
3580.85,2,100,H,Ecto,1.72094e+006
3580.85,2,1000,H,Ecto,87784.1
3580.85,2,10,H,Endo,5.25894e+008
3580.85,2,100,H,Endo,3.91067
3580.85,2,1000,H,Endo,1.64641e+006
3580.85,2,100,O,Ecto,4.75765e+007
3580.85,2,100,O,Endo,6.52069e+008
3580.85,2,100,C,Ecto,1.58622e+009
3580.85,2,1000,C,Ecto,586153
13521.7,2,10,H,Ecto,1017.86
13521.7,2,100,H,Ecto,943631
13521.7,2,1000,H,Ecto,38332
13521.7,2,10,H,Endo,1.80975e+006
13521.7,2,100,H,Endo,13490.2
13521.7,2,1000,H,Endo,455942
13521.7,2,100,O,Ecto,1.0648e+007
13521.7,2,1000,O,Ecto,0.320051
13521.7,2,100,O,Endo,2.4837e+007
13521.7,2,1000,O,Endo,264003
13521.7,2,100,C,Ecto,2.10968e+007
13521.7,2,1000,C,Ecto,1.48124e+006
7011.96,2,10,H,Ecto,52256.1
7011.96,2,100,H,Ecto,1.90293e+006
7011.96,2,1000,H,Ecto,135764
7011.96,2,10,H,Endo,1.84644e+007
7011.96,2,100,H,Endo,40970
7011.96,2,1000,H,Endo,1.48335e+006
7011.96,2,100,O,Ecto,4.17102e+007
7011.96,2,1000,O,Ecto,0.0265212
7011.96,2,100,O,Endo,4.05947e+008
7011.96,2,100,C,Ecto,2.76611e+009
7011.96,2,1000,C,Ecto,8.06144e+006
8547.5,2,10,H,Ecto,250458
8547.5,2,100,H,Ecto,214.066
8547.5,2,10,H,Endo,1.84403e+006
8547.5,2,100,H,Endo,10.7234
8547.5,2,1000,H,Endo,37.0074
8547.5,2,10,O,Ecto,10285.9
8547.5,2,100,O,Ecto,4.23311e+007
8547.5,2,100,O,Endo,9.08902e+008
8547.5,2,10,C,Ecto,0.00261609
8547.5,2,100,C,Ecto,7.39247e+009
8547.5,2,1000,C,Ecto,611.322
798.043,4,10,H,Ecto,1.45405e+007
798.043,4,100,H,Ecto,1.35337e+007
798.043,4,1000,H,Ecto,160404
798.043,4,10,H,Endo,2.36007e+009
798.043,4,100,H,Endo,40.9773
798.043,4,1000,H,Endo,1.44927e+007
798.043,4,100,O,Ecto,1.72409e+009
798.043,4,100,O,Endo,5.86183e+009
798.043,4,100,C,Ecto,5.4826e+009
798.043,4,1000,C,Ecto,463676
111.161,4,1,H,Ecto,1.25045e+007
111.161,4,10,H,Ecto,3.15288e+009
111.161,4,10,H,Endo,1.45517e+006
111.161,4,1,O,Ecto,5.94008e-007
111.161,4,10,O,Ecto,1.55676e+008
111.161,4,100,O,Ecto,5.19747e+008
111.161,4,100,O,Endo,3.97676e+008
111.161,4,10,C,Ecto,3.90728e+009
111.161,4,100,C,Ecto,6.15309e+007
2001,4,10,H,Ecto,708905
2001,4,100,H,Ecto,3.91077e+006
2001,4,1000,H,Ecto,198760
2001,4,10,H,Endo,1.19897e+009
2001,4,100,H,Endo,25982.1
2001,4,1000,H,Endo,3.74675e+006
2001,4,100,O,Ecto,1.11243e+008
2001,4,100,O,Endo,1.61738e+009
2001,4,100,C,Ecto,7.65742e+009
2001,4,1000,C,Ecto,1.3893e+006
13.8591,4,1,H,Ecto,26.1328
13.8591,4,1,O,Ecto,5.23091e-010
720.999,4,1,H,Ecto,0.500627
720.999,4,10,H,Ecto,7.8823e+006
720.999,4,100,H,Ecto,0.447071
720.999,4,10,H,Endo,7.81363e+006
720.999,4,10,O,Ecto,2.50398e+006
720.999,4,100,O,Ecto,1.86841e+007
720.999,4,100,O,Endo,2.55056e+006
720.999,4,10,C,Ecto,0.00750146
720.999,4,100,C,Ecto,8.23042e+006
447.827,4,1,H,Ecto,2.52631e+006
447.827,4,10,H,Ecto,9.35191e+007
447.827,4,1,O,Ecto,6.3343e-005
447.827,4,10,O,Ecto,1.25042e+009
447.827,4,100,O,Ecto,3.08761e+009
447.827,4,10,C,Ecto,1.22166e+008
447.827,4,100,C,Ecto,1.50243e+007
1230.76,5,10,H,Ecto,541.636
1230.76,5,100,H,Ecto,1.62537e+006
1230.76,5,1000,H,Ecto,77496.7
1230.76,5,10,H,Endo,1.62845e+006
1230.76,5,100,H,Endo,357876
1230.76,5,1000,H,Endo,1.60478e+006
1230.76,5,10000,H,Endo,313111
1230.76,5,100,O,Ecto,4.65449e+007
1230.76,5,1000,O,Ecto,0.824512
1230.76,5,100,O,Endo,4.48065e+008
1230.76,5,1000,O,Endo,3.76546e+006
1230.76,5,100,C,Ecto,5.81818e+007
1230.76,5,1000,C,Ecto,5.59974e+007
212.924,5,1,H,Ecto,376.064
212.924,5,10,H,Ecto,1.44548e+007
212.924,5,100,H,Ecto,0.200801
212.924,5,10,H,Endo,2.12348e+007
212.924,5,100,H,Endo,0.134831
212.924,5,10,O,Ecto,680299
212.924,5,100,O,Ecto,1.46261e+008
212.924,5,100,O,Endo,1.22464e+009
212.924,5,10,C,Ecto,8.59291e+006
212.924,5,100,C,Ecto,5.78511e+009
212.924,5,1000,C,Ecto,19.5347
212.48,5,1,H,Ecto,0.032895
212.48,5,10,H,Ecto,449.599
212.48,5,10,H,Endo,18.5893
212.48,5,1,O,Ecto,1.10971e-013
212.48,5,10,O,Ecto,1.23617
212.48,5,100,O,Ecto,2.7807
212.48,5,10,C,Ecto,1320.82
212.48,5,100,C,Ecto,0.00675955
12.5492,5,1,O,Ecto,6.75738e-009
5584.63,7,100,H,Ecto,2863.9
5584.63,7,1000,H,Ecto,65243.1
5584.63,7,100,H,Endo,25043.3
5584.63,7,1000,H,Endo,6.09364e+007
5584.63,7,10000,H,Endo,6.08226e+006
5584.63,7,100,O,Ecto,85847.7
5584.63,7,1000,O,Ecto,16906.4
5584.63,7,100,O,Endo,1.70415e+006
5584.63,7,1000,O,Endo,5.55557e+007
5584.63,7,10000,O,Endo,85581.5
5584.63,7,100,C,Ecto,3.62577e+007
5584.63,7,1000,C,Ecto,1.3377e+007
5584.63,7,10000,C,Ecto,1692.15
5584.63,7,10000,C,Endo,823787
1009.7,7,10,H,Ecto,5.72314
1009.7,7,100,H,Ecto,63053
1009.7,7,1000,H,Ecto,3164.25
1009.7,7,10,H,Endo,24313.8
1009.7,7,100,H,Endo,12937.3
1009.7,7,1000,H,Endo,61036.4
1009.7,7,10000,H,Endo,19386.7
1009.7,7,100,O,Ecto,1.04687e+006
1009.7,7,1000,O,Ecto,0.120702
1009.7,7,100,O,Endo,1.04012e+007
1009.7,7,1000,O,Endo,121997
1009.7,7,100,C,Ecto,1.69422e+006
1009.7,7,1000,C,Ecto,1.36089e+006
1628.91,7,100,H,Ecto,2.9156e+006
1628.91,7,1000,H,Ecto,1.42075e+006
1628.91,7,10,H,Endo,698176
1628.91,7,100,H,Endo,8.9191e+006
1628.91,7,1000,H,Endo,2.14802e+008
1628.91,7,10000,H,Endo,1.09468e+008
1628.91,7,100,O,Ecto,2.32589e+008
1628.91,7,1000,O,Ecto,4544.46
1628.91,7,100,O,Endo,1.34075e+010
1628.91,7,1000,O,Endo,1.31852e+009
1628.91,7,10000,O,Endo,23466
1628.91,7,100,C,Ecto,2.17162e+009
1628.91,7,1000,C,Ecto,9.76361e+008
1628.91,7,10000,C,Ecto,277.333
14221.9,7,100,H,Ecto,6874.06
14221.9,7,1000,H,Ecto,344852
14221.9,7,100,H,Endo,2.60981e+006
14221.9,7,1000,H,Endo,5.87722e+008
14221.9,7,10000,H,Endo,2.43325e+008
14221.9,7,100,O,Ecto,231677
14221.9,7,1000,O,Ecto,221284
14221.9,7,100,O,Endo,4.65358e+006
14221.9,7,1000,O,Endo,3.37613e+008
14221.9,7,10000,O,Endo,78090.6
14221.9,7,100,C,Ecto,2.19207e+008
14221.9,7,1000,C,Ecto,1.356e+008
14221.9,7,10000,C,Ecto,86245.9
14221.9,7,10000,C,Endo,1.38706e+007
154.985,7,1,H,Ecto,0.0568329
154.985,7,10,H,Ecto,2.65472e+006
154.985,7,100,H,Ecto,0.194971
154.985,7,10,H,Endo,2.25025e+007
154.985,7,1000,H,Endo,13.5508
154.985,7,10,O,Ecto,4.13222e+006
154.985,7,100,O,Ecto,4.65042e+007
154.985,7,100,O,Endo,2.87257e+008
154.985,7,10,C,Ecto,0.00616312
154.985,7,100,C,Ecto,1.46133e+008
154.985,7,1000,C,Ecto,7.05009
178.317,7,1,H,Ecto,77851.6
178.317,7,10,H,Ecto,5.8705e+007
178.317,7,10,H,Endo,1.5305e+006
178.317,7,1,O,Ecto,3.98823e-006
178.317,7,10,O,Ecto,1.45763e+008
178.317,7,100,O,Ecto,6.09107e+006
178.317,7,10,C,Ecto,77.3932
178.317,7,100,C,Ecto,1.6313e+007
6055.03,7,10,H,Ecto,70819
6055.03,7,100,H,Ecto,2.04485e+006
6055.03,7,1000,H,Ecto,30498.9
6055.03,7,10,H,Endo,1.43747e+007
6055.03,7,100,H,Endo,14564.4
6055.03,7,1000,H,Endo,657786
6055.03,7,100,O,Ecto,1.81976e+007
6055.03,7,1000,O,Ecto,0.304665
6055.03,7,100,O,Endo,3.86688e+008
6055.03,7,1000,O,Endo,222991
6055.03,7,100,C,Ecto,9.76061e+009
6055.03,7,1000,C,Ecto,1.43546e+006
14928.5,7,100,H,Ecto,521597
14928.5,7,1000,H,Ecto,192340
14928.5,7,10,H,Endo,30197.8
14928.5,7,100,H,Endo,405319
14928.5,7,1000,H,Endo,5.90894e+006
14928.5,7,10000,H,Endo,1.6129e+006
14928.5,7,100,O,Ecto,8.84966e+006
14928.5,7,1000,O,Ecto,807.78
14928.5,7,100,O,Endo,8.84157e+007
14928.5,7,1000,O,Endo,4.84946e+007
14928.5,7,10000,O,Endo,10884.8
14928.5,7,100,C,Ecto,2.869e+008
14928.5,7,1000,C,Ecto,9.48605e+007
14928.5,7,10000,C,Ecto,77.8876
14928.5,7,10000,C,Endo,14462.6
364.275,7,1,H,Ecto,1740.25
364.275,7,10,H,Ecto,5.36453e+007
364.275,7,100,H,Ecto,0.124439
364.275,7,10,H,Endo,4.30474e+007
364.275,7,10,O,Ecto,2.83073e+006
364.275,7,100,O,Ecto,1.56116e+008
364.275,7,100,O,Endo,8.14178e+008
364.275,7,10,C,Ecto,4.15173e+007
364.275,7,100,C,Ecto,2.68749e+009
364.275,7,1000,C,Ecto,2.9389
15905,7,10,H,Ecto,313.088
15905,7,100,H,Ecto,682439
15905,7,1000,H,Ecto,47431.9
15905,7,10,H,Endo,766450
15905,7,100,H,Endo,104848
15905,7,1000,H,Endo,505978
15905,7,10000,H,Endo,67419.6
15905,7,100,O,Ecto,1.69747e+007
15905,7,1000,O,Ecto,0.220507
15905,7,100,O,Endo,1.64826e+008
15905,7,1000,O,Endo,893070
15905,7,100,C,Ecto,1.08671e+007
15905,7,1000,C,Ecto,1.25913e+007
5584.63,7,1,H,Ecto,4.45821
5584.63,7,10,H,Ecto,6.25811e+006
5584.63,7,100,H,Ecto,0.12311
5584.63,7,10,H,Endo,2.07326e+007
5584.63,7,1,O,Ecto,2.46063e-011
5584.63,7,10,O,Ecto,1.31774e+007
5584.63,7,100,O,Ecto,1.21017e+008
5584.63,7,100,O,Endo,3.0568e+008
5584.63,7,10,C,Ecto,1158.19
5584.63,7,100,C,Ecto,1.69997e+008
154.985,7,1,H,Ecto,4056.4
154.985,7,1,O,Ecto,2.30902e-007
154.985,7,10,C,Ecto,0.551785
1055.68,7,1,H,Ecto,20.5322
1055.68,7,10,H,Ecto,447623
1055.68,7,100,H,Ecto,0.000149209
1055.68,7,10,H,Endo,110081
1055.68,7,1,O,Ecto,3.63686e-010
1055.68,7,10,O,Ecto,2.53688e+006
1055.68,7,100,O,Ecto,1.27785e+007
1055.68,7,100,O,Endo,1.45431e+007
1055.68,7,10,C,Ecto,12225.3
1055.68,7,100,C,Ecto,2.06502e+006
395.725,7,1,H,Ecto,309.967
395.725,7,10,H,Ecto,2.46376e+007
395.725,7,100,H,Ecto,0.00164151
395.725,7,10,H,Endo,1.93694e+007
395.725,7,10,O,Ecto,9.84771e+006
395.725,7,100,O,Ecto,6.50235e+007
395.725,7,100,O,Endo,2.90273e+008
395.725,7,10,C,Ecto,1.99524e+007
395.725,7,100,C,Ecto,6.21452e+008
395.725,7,1000,C,Ecto,1.04032
10676.2,8,100,H,Ecto,860.879
10676.2,8,1000,H,Ecto,97888.5
10676.2,8,100,H,Endo,3461.94
10676.2,8,1000,H,Endo,2.08154e+008
10676.2,8,10000,H,Endo,6.40004e+007
10676.2,8,100,O,Ecto,145011
10676.2,8,1000,O,Ecto,254340
10676.2,8,100,O,Endo,548606
10676.2,8,1000,O,Endo,1.72937e+008
10676.2,8,10000,O,Endo,584607
10676.2,8,100,C,Ecto,1.77936e+007
10676.2,8,1000,C,Ecto,1.2095e+007
10676.2,8,10000,C,Ecto,86256.9
10676.2,8,10000,C,Endo,2.59195e+007
228.681,8,10,H,Ecto,263.814
228.681,8,100,H,Ecto,119.424
228.681,8,1000,H,Ecto,7.50636
228.681,8,10,H,Endo,725964
228.681,8,100,H,Endo,0.000273222
228.681,8,1000,H,Endo,178.027
228.681,8,10,O,Ecto,2809.64
228.681,8,100,O,Ecto,64592.6
228.681,8,100,O,Endo,1.35071e+006
228.681,8,100,C,Ecto,2.12059e+006
228.681,8,1000,C,Ecto,178.528
5733.15,8,100,H,Ecto,3.42656
5733.15,8,1000,H,Ecto,391.421
5733.15,8,100,H,Endo,3056.26
5733.15,8,1000,H,Endo,565339
5733.15,8,10000,H,Endo,235221
5733.15,8,100,O,Ecto,268.186
5733.15,8,1000,O,Ecto,207.651
5733.15,8,100,O,Endo,6083.39
5733.15,8,1000,O,Endo,341001
5733.15,8,10000,O,Endo,775.877
5733.15,8,100,C,Ecto,268689
5733.15,8,1000,C,Ecto,158364
5733.15,8,10000,C,Ecto,47.3805
5733.15,8,10000,C,Endo,12303.1
644.023,8,10,H,Ecto,2283.78
644.023,8,100,H,Ecto,977060
644.023,8,1000,H,Ecto,33568.8
644.023,8,10,H,Endo,2.34917e+006
644.023,8,100,H,Endo,47231.6
644.023,8,1000,H,Endo,518603
644.023,8,100,O,Ecto,1.76587e+007
644.023,8,1000,O,Ecto,0.0693883
644.023,8,100,O,Endo,1.64514e+008
644.023,8,1000,O,Endo,145226
644.023,8,100,C,Ecto,1.51442e+007
644.023,8,1000,C,Ecto,9.55778e+006
106.959,8,10,H,Ecto,215241
106.959,8,100,H,Ecto,0.222104
106.959,8,10,H,Endo,1.29985e+006
106.959,8,100,H,Endo,3.83589
106.959,8,1000,H,Endo,11.0453
106.959,8,10,O,Ecto,9115.99
106.959,8,100,O,Ecto,2.69705e+007
106.959,8,100,O,Endo,4.97193e+008
106.959,8,10,C,Ecto,0.00224192
106.959,8,100,C,Ecto,3.38838e+009
106.959,8,1000,C,Ecto,83.8615
5707.62,8,10,H,Ecto,6.74226
5707.62,8,100,H,Ecto,4.2822
5707.62,8,1000,H,Ecto,0.0265167
5707.62,8,10,H,Endo,609.148
5707.62,8,100,H,Endo,0.0903073
5707.62,8,1000,H,Endo,0.925857
5707.62,8,100,O,Ecto,10577.7
5707.62,8,100,O,Endo,411720
5707.62,8,100,C,Ecto,5.01887e+006
5707.62,8,1000,C,Ecto,2.88753
228.681,8,1,H,Ecto,1279.5
228.681,8,1,O,Ecto,7.17522e-008
228.681,8,10,O,Ecto,13202
228.681,8,10,C,Ecto,0.292326
1264.87,2,100,H,Ecto,121225
1264.87,2,100,H,Endo,7.15736e+007
1264.87,2,10,O,Ecto,7.03975e+008
1264.87,2,100,O,Ecto,5.80961e+007
1264.87,2,1000,O,Ecto,0.0789182
1264.87,2,100,O,Endo,1.62238e+006
1264.87,2,1000,O,Endo,165.756
1264.87,2,10,C,Ecto,3.50002e+009
1264.87,2,100,C,Ecto,1.02668e+007
6765.24,2,100,H,Ecto,1325.93
6765.24,2,100,H,Endo,1.16645e+006
6765.24,2,10000,H,Endo,8174.91
6765.24,2,10,O,Ecto,24782.8
6765.24,2,100,O,Ecto,133782
6765.24,2,1000,O,Ecto,6.90538
6765.24,2,100,O,Endo,1.29711e+006
6765.24,2,1000,O,Endo,6119.12
6765.24,2,10000,O,Endo,0.0654199
6765.24,2,100,C,Ecto,13864.5
13065.4,2,100,H,Ecto,1470.02
13065.4,2,100,H,Endo,23.2007
13065.4,2,10000,H,Endo,3.4323e+006
13065.4,2,100,O,Ecto,10670.3
13065.4,2,1000,O,Ecto,1156.59
13065.4,2,10000,O,Ecto,17.1399
13065.4,2,100,O,Endo,1.03926e+006
13065.4,2,1000,O,Endo,170984
13065.4,2,10000,O,Endo,1489.25
13065.4,2,100,C,Ecto,7152.93
13065.4,2,10000,C,Ecto,439.938
16445.2,2,100,H,Ecto,20.4253
16445.2,2,10000,H,Endo,290293
16445.2,2,100,O,Ecto,279.086
16445.2,2,1000,O,Ecto,185.384
16445.2,2,10000,O,Ecto,28.0171
16445.2,2,100,O,Endo,5809.83
16445.2,2,1000,O,Endo,29353.8
16445.2,2,10000,O,Endo,527.423
16445.2,2,100,C,Ecto,72.2128
16445.2,2,10000,C,Ecto,2106.22
510.221,2,10,H,Ecto,0.000722848
510.221,2,100,H,Ecto,2.88814
510.221,2,100,H,Endo,616.881
510.221,2,10,O,Ecto,139318
510.221,2,100,O,Ecto,832.738
510.221,2,100,O,Endo,35.9473
510.221,2,1000,O,Endo,1.17231
510.221,2,10,C,Ecto,2.28838e+006
510.221,2,100,C,Ecto,18.9295
31625.1,2,10000,H,Ecto,34.9845
31625.1,2,10000,H,Endo,24838.5
31625.1,2,100,O,Ecto,9.78472
31625.1,2,1000,O,Ecto,2173.19
31625.1,2,10000,O,Ecto,4048.55
31625.1,2,1000,O,Endo,11406.6
31625.1,2,10000,O,Endo,2513.91
31625.1,2,10000,C,Ecto,80201.7
16445.2,2,100,H,Ecto,101665
16445.2,2,100,H,Endo,1.5858e+008
16445.2,2,10000,H,Endo,25357.1
16445.2,2,10,O,Ecto,1.56759e+007
16445.2,2,100,O,Ecto,3.98273e+007
16445.2,2,1000,O,Ecto,84.5247
16445.2,2,100,O,Endo,2.51961e+007
16445.2,2,1000,O,Endo,110093
16445.2,2,10,C,Ecto,2.03202e+008
16445.2,2,100,C,Ecto,3.25958e+006
1360.15,2,100,H,Ecto,418.259
1360.15,2,100,H,Endo,58800.8
1360.15,2,10,O,Ecto,2.79265e+007
1360.15,2,100,O,Ecto,116239
1360.15,2,100,O,Endo,1344.95
1360.15,2,1000,O,Endo,0.00171855
1360.15,2,10,C,Ecto,4.46806e+008
1360.15,2,100,C,Ecto,932747
2318.13,2,100,H,Ecto,110433
2318.13,2,100,H,Endo,8.40666e+007
2318.13,2,10000,H,Endo,45.0381
2318.13,2,10,O,Ecto,5.74178e+008
2318.13,2,100,O,Ecto,5.18446e+007
2318.13,2,1000,O,Ecto,0.146731
2318.13,2,100,O,Endo,2.36568e+006
2318.13,2,1000,O,Endo,43212.1
2318.13,2,10,C,Ecto,3.57351e+009
2318.13,2,100,C,Ecto,2.13496e+006
327.224,2,1,H,Ecto,1.62981e+010
327.224,2,10,H,Ecto,2.82503e+008
327.224,2,100,H,Ecto,60.8298
327.224,2,100,H,Endo,183.253
327.224,2,1,O,Ecto,3.51344e+007
327.224,2,10,O,Ecto,3.28564e+007
327.224,2,100,O,Ecto,39.0932
327.224,2,1000,O,Endo,0.0121083
327.224,2,10,C,Ecto,4.48931e+009
327.224,2,100,C,Ecto,8.28912e+006
1323.96,2,1,H,Ecto,9.75068e+008
1323.96,2,10,H,Ecto,2.4226e+007
1323.96,2,100,H,Ecto,7.43591
1323.96,2,100,H,Endo,17.611
1323.96,2,1,O,Ecto,2.74771e+006
1323.96,2,10,O,Ecto,7.42926e+006
1323.96,2,100,O,Ecto,9.26129
1323.96,2,1000,O,Endo,0.00255093
1323.96,2,10,C,Ecto,7.91226e+008
1323.96,2,100,C,Ecto,753882
1205.29,2,1,H,Ecto,4.16956e+007
1205.29,2,10,H,Ecto,76037.8
1205.29,2,100,H,Ecto,5.31814e-006
1205.29,2,1,O,Ecto,38586.6
1205.29,2,10,O,Ecto,32331
1205.29,2,100,O,Ecto,1.55785e-006
1205.29,2,10,C,Ecto,2.35324e+006
441.928,2,1,H,Ecto,9.11133e+009
441.928,2,10,H,Ecto,1.02525e+006
441.928,2,100,H,Ecto,0.0117681
441.928,2,100,H,Endo,0.21266
441.928,2,1,O,Ecto,413541
