Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
510.16,2,100,C,Ecto,197034
44769.6,2,100,H,Ecto,0.295078
44769.6,2,1000,H,Ecto,17859.9
44769.6,2,10000,H,Ecto,48486.4
44769.6,2,100,H,Endo,0.00172629
44769.6,2,1000,H,Endo,4.45798e+007
44769.6,2,10000,H,Endo,1.57622e+007
44769.6,2,100,O,Ecto,13355.4
44769.6,2,1000,O,Ecto,75309.4
44769.6,2,10000,O,Ecto,63290.9
44769.6,2,100,O,Endo,4.11329e+007
44769.6,2,1000,O,Endo,1.75752e+008
44769.6,2,10000,O,Endo,17.0656
44769.6,2,100,C,Ecto,6.1155e+007
44769.6,2,1000,C,Ecto,3.53771e+007
44769.6,2,10000,C,Ecto,283130
44769.6,2,10000,C,Endo,2.29514e+007
3475.71,2,1,H,Ecto,0.0752648
3475.71,2,10,H,Ecto,100.283
3475.71,2,100,H,Ecto,294.694
3475.71,2,10,H,Endo,342206
3475.71,2,100,H,Endo,1.95897
3475.71,2,10,O,Ecto,7.6917e+008
3475.71,2,100,O,Ecto,4.11098e+006
3475.71,2,100,O,Endo,21987.9
3475.71,2,10,C,Ecto,1.92457e+009
3475.71,2,100,C,Ecto,0.392405
2023.3,2,10,H,Ecto,1285.16
2023.3,2,100,H,Ecto,21.5574
2023.3,2,10,H,Endo,861142
2023.3,2,100,H,Endo,0.119123
2023.3,2,1,O,Ecto,1.7078e+008
2023.3,2,10,O,Ecto,1.36617e+009
2023.3,2,100,O,Ecto,459540
2023.3,2,100,O,Endo,4.98465e+006
2023.3,2,10,C,Ecto,1.03378e+008
2023.3,2,100,C,Ecto,0.0023916
493.439,2,1,H,Ecto,24771.2
493.439,2,10,H,Ecto,5.2255e+007
493.439,2,100,H,Ecto,982.237
493.439,2,10,H,Endo,5.97791e+008
493.439,2,1,O,Ecto,1.18291e+011
493.439,2,10,O,Ecto,2.20212e+011
493.439,2,100,O,Ecto,7.55916e+007
493.439,2,10,C,Ecto,8.1625e+009
493.439,2,100,C,Ecto,0.461554
1996.83,4,10,H,Ecto,479627
1996.83,4,100,H,Ecto,4963.39
1996.83,4,1000,H,Ecto,50227.6
1996.83,4,10,H,Endo,2.54078e+006
1996.83,4,100,H,Endo,109558
1996.83,4,1000,H,Endo,3.9696e+006
1996.83,4,10000,H,Endo,439.591
1996.83,4,100,O,Ecto,472435
1996.83,4,1000,O,Ecto,16625.5
1996.83,4,100,O,Endo,1.11477e+008
1996.83,4,1000,O,Endo,2.70502e+006
1996.83,4,10,C,Ecto,5.82564e+008
1996.83,4,100,C,Ecto,4.63484e+009
1996.83,4,1000,C,Ecto,4.84193e+006
745.316,4,10,H,Ecto,712.574
745.316,4,100,H,Ecto,15.3952
745.316,4,1000,H,Ecto,0.797678
745.316,4,10,H,Endo,10167.7
745.316,4,100,H,Endo,11.8362
745.316,4,1000,H,Endo,33.2689
745.316,4,100,O,Ecto,4492.99
745.316,4,100,O,Endo,541424
745.316,4,1000,O,Endo,3.50202
745.316,4,10,C,Ecto,4.14316e+006
745.316,4,100,C,Ecto,29.5625
745.316,4,1000,C,Ecto,4.17528
14.46,4,1,H,Ecto,9.17176e+010
14.46,4,10,H,Ecto,7.13755e+011
14.46,4,10,H,Endo,769314
14.46,4,1,O,Ecto,1.61324e+010
14.46,4,10,O,Ecto,8.30127e+008
14.46,4,100,O,Ecto,7476.74
14.46,4,10,C,Ecto,8.61891e+007
14.46,4,100,C,Ecto,6.02024e-005
517.032,4,10,H,Ecto,2.9404e+006
517.032,4,100,H,Ecto,3310.11
517.032,4,1000,H,Ecto,277.899
517.032,4,10,H,Endo,6.48341e+006
517.032,4,100,H,Endo,112280
517.032,4,1000,H,Endo,1612.98
517.032,4,10,O,Ecto,8.55793e+008
517.032,4,100,O,Ecto,901512
517.032,4,100,O,Endo,3.18177e+008
517.032,4,1000,O,Endo,49.5679
517.032,4,10,C,Ecto,7.10652e+010
517.032,4,100,C,Ecto,7.77627e+006
517.032,4,1000,C,Ecto,3.83826
14.3161,4,1,H,Ecto,722368
14.3161,4,1,O,Ecto,1.62744e-017
1230.76,5,10,H,Ecto,1.06345e+006
1230.76,5,100,H,Ecto,982.701
1230.76,5,1000,H,Ecto,245.544
1230.76,5,10,H,Endo,3.50166e+006
1230.76,5,100,H,Endo,1300.2
1230.76,5,1000,H,Endo,14785.7
1230.76,5,10,O,Ecto,1.73418e+008
1230.76,5,100,O,Ecto,233319
1230.76,5,100,O,Endo,1.50772e+008
1230.76,5,1000,O,Endo,738.632
1230.76,5,10,C,Ecto,1.01869e+009
1230.76,5,100,C,Ecto,7.58975e+006
1230.76,5,1000,C,Ecto,89.5201
202.997,5,10,H,Ecto,57251.7
202.997,5,100,H,Ecto,107.607
202.997,5,1000,H,Ecto,0.401488
202.997,5,10,H,Endo,22622.2
202.997,5,100,H,Endo,458.862
202.997,5,1000,H,Endo,2.37845
202.997,5,10,O,Ecto,4.68877e+007
202.997,5,100,O,Ecto,60768.3
202.997,5,100,O,Endo,686092
202.997,5,1000,O,Endo,0.0554498
202.997,5,10,C,Ecto,1.58203e+009
202.997,5,100,C,Ecto,8876.17
662.522,5,10,H,Ecto,21415.8
662.522,5,100,H,Ecto,40.6173
662.522,5,1000,H,Ecto,0.143742
662.522,5,10,H,Endo,13786.1
662.522,5,100,H,Endo,182.113
662.522,5,1000,H,Endo,0.847999
662.522,5,10,O,Ecto,3.19061e+007
662.522,5,100,O,Ecto,23658.7
662.522,5,100,O,Endo,1.4625e+006
662.522,5,1000,O,Endo,0.0195339
662.522,5,10,C,Ecto,7.43437e+008
662.522,5,100,C,Ecto,3168.77
12.8484,5,1,H,Ecto,1.49114e+008
12.8484,5,10,H,Ecto,4.27885e+009
12.8484,5,10,H,Endo,8.11383e+007
12.8484,5,1,O,Ecto,4.67665e+009
12.8484,5,10,O,Ecto,8.4611e+009
12.8484,5,10,C,Ecto,8.14798e+009
2.28108,5,1,H,Ecto,8333.87
2.28108,5,1,O,Ecto,2.58942e-019
5584.63,7,100,H,Ecto,82.4211
5584.63,7,1000,H,Ecto,4910.21
5584.63,7,100,H,Endo,553.075
5584.63,7,1000,H,Endo,8.73248e+006
5584.63,7,10000,H,Endo,184897
5584.63,7,100,O,Ecto,14638.7
5584.63,7,1000,O,Ecto,37012.5
5584.63,7,100,O,Endo,7.30695e+007
5584.63,7,1000,O,Endo,271338
5584.63,7,100,C,Ecto,1.75404e+008
5584.63,7,1000,C,Ecto,1.62371e+006
5584.63,7,10000,C,Ecto,18.9163
14854.2,7,100,H,Ecto,0.000524574
14854.2,7,1000,H,Ecto,9141.91
14854.2,7,10000,H,Ecto,945.426
14854.2,7,100,H,Endo,0.00188282
14854.2,7,1000,H,Endo,2.41681e+007
14854.2,7,10000,H,Endo,4.40426e+006
14854.2,7,100,O,Ecto,8343.52
14854.2,7,1000,O,Ecto,51251.2
14854.2,7,10000,O,Ecto,885.85
14854.2,7,100,O,Endo,3.68259e+007
14854.2,7,1000,O,Endo,2.52049e+007
14854.2,7,100,C,Ecto,5.93433e+007
14854.2,7,1000,C,Ecto,1.20722e+007
14854.2,7,10000,C,Ecto,23520.5
14854.2,7,10000,C,Endo,533120
1009.7,7,10,H,Ecto,8224.17
1009.7,7,100,H,Ecto,40.4822
1009.7,7,1000,H,Ecto,547.213
1009.7,7,10,H,Endo,84062
1009.7,7,100,H,Endo,664.362
1009.7,7,1000,H,Endo,8916.07
1009.7,7,100,O,Ecto,1505.25
1009.7,7,1000,O,Ecto,2.48725
1009.7,7,100,O,Endo,2.20676e+007
1009.7,7,1000,O,Endo,799.823
1009.7,7,10,C,Ecto,5.92323e+006
1009.7,7,100,C,Ecto,289678
1009.7,7,1000,C,Ecto,69889.1
360.048,7,10,H,Ecto,795468
360.048,7,100,H,Ecto,2727.97
360.048,7,1000,H,Ecto,0.234173
360.048,7,10,H,Endo,516586
360.048,7,100,H,Endo,1146.78
360.048,7,1000,H,Endo,3.27995
360.048,7,10,O,Ecto,7.09989e+009
360.048,7,100,O,Ecto,4.24932e+006
360.048,7,100,O,Endo,2.94381e+007
360.048,7,10,C,Ecto,3.4098e+010
360.048,7,100,C,Ecto,9.38618
166.654,7,10,H,Ecto,873.452
166.654,7,100,H,Ecto,10.6857
166.654,7,10,H,Endo,140794
166.654,7,100,H,Endo,0.000264323
166.654,7,1000,H,Endo,0.000252659
166.654,7,1,O,Ecto,1.44472e+007
166.654,7,10,O,Ecto,3.47904e+008
166.654,7,100,O,Ecto,135627
166.654,7,100,O,Endo,8357.9
166.654,7,10,C,Ecto,4.87771e+007
166.654,7,100,C,Ecto,0.000676404
1628.91,7,10,H,Ecto,4.74472e+006
1628.91,7,100,H,Ecto,40138.4
1628.91,7,1000,H,Ecto,23274.6
1628.91,7,10,H,Endo,5.85657e+007
1628.91,7,100,H,Endo,247573
1628.91,7,1000,H,Endo,737942
1628.91,7,100,O,Ecto,1.2946e+006
1628.91,7,100,O,Endo,4.96245e+009
1628.91,7,1000,O,Endo,18756.2
1628.91,7,10,C,Ecto,5.16744e+009
1628.91,7,100,C,Ecto,1.76082e+006
1628.91,7,1000,C,Ecto,222990
14221.9,7,10,H,Ecto,38837.9
14221.9,7,100,H,Ecto,1009.07
14221.9,7,1000,H,Ecto,7651.72
14221.9,7,10,H,Endo,169588
14221.9,7,100,H,Endo,156.923
14221.9,7,1000,H,Endo,401295
14221.9,7,10000,H,Endo,496.968
14221.9,7,100,O,Ecto,58933.1
14221.9,7,1000,O,Ecto,1474.9
14221.9,7,100,O,Endo,3.8162e+007
14221.9,7,1000,O,Endo,198342
14221.9,7,10,C,Ecto,6.92441e+007
14221.9,7,100,C,Ecto,7.60661e+008
14221.9,7,1000,C,Ecto,1.47711e+006
5492.82,7,10,H,Ecto,4717.2
5492.82,7,100,H,Ecto,1206.47
5492.82,7,1000,H,Ecto,0.147859
5492.82,7,10,H,Endo,91661.8
5492.82,7,100,H,Endo,57.5709
5492.82,7,1000,H,Endo,10.5103
5492.82,7,10,O,Ecto,5.64546e+007
5492.82,7,100,O,Ecto,2.47455e+006
5492.82,7,100,O,Endo,1.87027e+006
5492.82,7,10,C,Ecto,1.60082e+009
5492.82,7,100,C,Ecto,34.1153
154.985,7,1,H,Ecto,8.79767
154.985,7,10,H,Ecto,3.26995e-021
154.985,7,10,H,Endo,339773
154.985,7,1,O,Ecto,2.16659e-013
154.985,7,10,O,Ecto,9.75989e+006
154.985,7,100,O,Ecto,542.361
154.985,7,10,C,Ecto,88581.3
154.985,7,100,C,Ecto,0.000183731
341.826,7,1,H,Ecto,1.75411
341.826,7,10,H,Ecto,4.9131e-019
341.826,7,100,H,Ecto,9.82456
341.826,7,10,H,Endo,927032
341.826,7,1,O,Ecto,7.00236e-015
341.826,7,10,O,Ecto,6.26527e+008
341.826,7,100,O,Ecto,630804
341.826,7,10,C,Ecto,2.12265e+008
341.826,7,100,C,Ecto,0.00827947
978.715,7,10,H,Ecto,44.9995
978.715,7,100,H,Ecto,0.841122
978.715,7,10,H,Endo,49039.6
978.715,7,100,H,Endo,1.48824e-005
978.715,7,1,O,Ecto,9.76564e+006
978.715,7,10,O,Ecto,6.57829e+007
978.715,7,100,O,Ecto,21392.7
978.715,7,100,O,Endo,278.599
978.715,7,10,C,Ecto,3.81609e+006
978.715,7,100,C,Ecto,0.000113536
178.317,7,1,H,Ecto,16.0836
178.317,7,1,O,Ecto,4.47519e-012
178.317,7,10,C,Ecto,129798
10676.2,8,100,H,Ecto,90.1684
10676.2,8,1000,H,Ecto,19658.9
10676.2,8,100,H,Endo,0.151931
10676.2,8,1000,H,Endo,8.34557e+007
10676.2,8,10000,H,Endo,4.06415e+006
10676.2,8,100,O,Ecto,52013.4
10676.2,8,1000,O,Ecto,278751
10676.2,8,100,O,Endo,3.99676e+008
10676.2,8,1000,O,Endo,2.05368e+007
10676.2,8,100,C,Ecto,8.22797e+008
10676.2,8,1000,C,Ecto,8.70126e+006
10676.2,8,10000,C,Ecto,1721.11
10676.2,8,10000,C,Endo,22767.3
228.681,8,10,H,Ecto,732.933
228.681,8,100,H,Ecto,100.935
228.681,8,1000,H,Ecto,0.0556931
228.681,8,10,H,Endo,256730
228.681,8,100,H,Endo,9.83502
228.681,8,1000,H,Endo,0.0517394
228.681,8,10,O,Ecto,1.68471e+006
228.681,8,100,O,Ecto,126982
228.681,8,100,O,Endo,337950
228.681,8,10,C,Ecto,8.94031e+007
228.681,8,100,C,Ecto,0.213853
5733.15,8,100,H,Ecto,3.03659
5733.15,8,1000,H,Ecto,57.5197
5733.15,8,100,H,Endo,0.75459
5733.15,8,1000,H,Endo,86314.3
5733.15,8,10000,H,Endo,1980.84
5733.15,8,100,O,Ecto,128.009
5733.15,8,1000,O,Ecto,353.069
5733.15,8,100,O,Endo,674844
5733.15,8,1000,O,Endo,13077.1
5733.15,8,100,C,Ecto,1.44357e+006
5733.15,8,1000,C,Ecto,34063.1
5733.15,8,10000,C,Ecto,0.240059
644.023,8,10,H,Ecto,7401.78
644.023,8,100,H,Ecto,27.4331
644.023,8,10,H,Endo,2063.98
644.023,8,100,H,Endo,0.52915
644.023,8,1000,H,Endo,0.00441914
644.023,8,10,O,Ecto,8.42892e+006
644.023,8,100,O,Ecto,21059.6
644.023,8,100,O,Endo,20067.5
644.023,8,1000,O,Endo,0.000805973
644.023,8,10,C,Ecto,8.2134e+007
644.023,8,100,C,Ecto,0.194611
106.959,8,1,H,Ecto,21.9058
106.959,8,10,H,Ecto,4.1455e-012
106.959,8,100,H,Ecto,19.4464
106.959,8,10,H,Endo,2.74422e+006
106.959,8,1,O,Ecto,1.1761e-013
106.959,8,10,O,Ecto,3.01831e+009
106.959,8,100,O,Ecto,1.91884e+006
106.959,8,10,C,Ecto,5.94645e+008
106.959,8,100,C,Ecto,0.0402473
72971.3,1,10000,H,Ecto,235438
72971.3,1,10000,H,Endo,35885.7
72971.3,1,100000,H,Endo,4.80031e+008
72971.3,1,1e+006,H,Endo,2.24434e+006
72971.3,1,10000,O,Endo,7.47087e+006
72971.3,1,10000,C,Ecto,2.46466e+007
72971.3,1,10000,C,Endo,693698
31207.3,1,10000,H,Ecto,2.2496e+006
31207.3,1,10000,H,Endo,348035
31207.3,1,100000,H,Endo,7.26907e+007
31207.3,1,10000,O,Ecto,458373
31207.3,1,1000,O,Endo,273.94
31207.3,1,10000,O,Endo,1.12675e+007
31207.3,1,10000,C,Ecto,2.37121e+007
31207.3,1,10000,C,Endo,1.82863e+007
1264.87,2,10,H,Ecto,0.0290605
1264.87,2,100,H,Ecto,4668.14
1264.87,2,100,H,Endo,934524
1264.87,2,10000,H,Endo,285.363
1264.87,2,10,O,Ecto,3.66453e+006
1264.87,2,100,O,Ecto,184965
1264.87,2,1000,O,Ecto,12.4993
1264.87,2,100,O,Endo,589.818
1264.87,2,1000,O,Endo,40.8303
1264.87,2,10,C,Ecto,2.54484e+006
1264.87,2,100,C,Ecto,395012
6765.24,2,100,H,Ecto,26.2373
6765.24,2,100,H,Endo,4.62456
6765.24,2,10000,H,Endo,3761.33
6765.24,2,10,O,Ecto,66495.1
6765.24,2,100,O,Ecto,3769.2
6765.24,2,1000,O,Ecto,4.70403
6765.24,2,100,O,Endo,488.326
6765.24,2,1000,O,Endo,88.9721
6765.24,2,10000,O,Endo,14.221
6765.24,2,10,C,Ecto,0.000228436
6765.24,2,100,C,Ecto,17405.4
6765.24,2,10000,C,Ecto,2.15515
13065.4,2,100,H,Ecto,38.2347
13065.4,2,100,H,Endo,0.000176098
13065.4,2,10000,H,Endo,180986
13065.4,2,100,O,Ecto,21.1385
13065.4,2,1000,O,Ecto,467.008
13065.4,2,10000,O,Ecto,24.7821
13065.4,2,100,O,Endo,1087.88
13065.4,2,1000,O,Endo,870.978
13065.4,2,10000,O,Endo,1981.5
13065.4,2,100,C,Ecto,16.1604
13065.4,2,10000,C,Ecto,28907.7
16445.2,2,100,H,Ecto,0.0133828
16445.2,2,10000,H,Ecto,0.776063
16445.2,2,10000,H,Endo,9867.79
16445.2,2,1000,O,Ecto,353.679
16445.2,2,10000,O,Ecto,244.968
16445.2,2,100,O,Endo,0.00072905
16445.2,2,1000,O,Endo,231.329
16445.2,2,10000,O,Endo,210.427
16445.2,2,100,C,Ecto,0.689778
16445.2,2,10000,C,Ecto,15261.4
3934.97,2,100,H,Ecto,60.515
3934.97,2,100,H,Endo,4.08369
3934.97,2,10000,H,Endo,1942.34
3934.97,2,100,O,Ecto,2253.85
3934.97,2,1000,O,Ecto,2.69325
3934.97,2,100,O,Endo,394.303
3934.97,2,1000,O,Endo,179.278
3934.97,2,10000,O,Endo,11.6584
3934.97,2,10,C,Ecto,0.00013329
3934.97,2,100,C,Ecto,0.842527
3934.97,2,10000,C,Ecto,12.5724
510.221,2,10,H,Ecto,5.17495
510.221,2,100,H,Ecto,156.05
510.221,2,100,H,Endo,30479.4
510.221,2,10,O,Ecto,338174
510.221,2,100,O,Ecto,1576.55
510.221,2,1000,O,Ecto,0.001169
510.221,2,100,O,Endo,1.10216
510.221,2,1000,O,Endo,0.0580497
510.221,2,10,C,Ecto,495446
510.221,2,100,C,Ecto,8818.55
2109.81,2,10,H,Ecto,0.0123384
2109.81,2,100,H,Ecto,562.441
2109.81,2,100,H,Endo,38778
2109.81,2,10000,H,Endo,1149.76
2109.81,2,100,O,Ecto,92331.5
2109.81,2,1000,O,Ecto,14.2642
2109.81,2,100,O,Endo,1309.18
2109.81,2,1000,O,Endo,20.6125
2109.81,2,10000,O,Endo,1.71519
2109.81,2,10,C,Ecto,31.0032
2109.81,2,100,C,Ecto,17188.2
2109.81,2,10000,C,Ecto,1.15475
31625.1,2,10000,H,Ecto,94.4417
31625.1,2,10000,H,Endo,2840.1
31625.1,2,1000,O,Ecto,1434.69
31625.1,2,10000,O,Ecto,7447.76
31625.1,2,1000,O,Endo,210.281
31625.1,2,10000,O,Endo,383.563
31625.1,2,100,C,Ecto,0.164702
31625.1,2,10000,C,Ecto,50139.1
306.428,2,10,H,Ecto,3.3443e+006
306.428,2,100,H,Ecto,5334.2
306.428,2,100,H,Endo,817819
306.428,2,1,O,Ecto,9.66443e+006
306.428,2,10,O,Ecto,3.3373e+007
306.428,2,100,O,Ecto,3572.77
306.428,2,100,O,Endo,3.21859
306.428,2,10,C,Ecto,1.47213e+009
306.428,2,100,C,Ecto,139022
1343.79,2,10,H,Ecto,0.000435284
1343.79,2,100,H,Ecto,127.507
1343.79,2,100,H,Endo,18895.5
1343.79,2,10000,H,Endo,27.2796
1343.79,2,10,O,Ecto,56306.6
1343.79,2,100,O,Ecto,4926.06
1343.79,2,1000,O,Ecto,0.563269
1343.79,2,100,O,Endo,48.6215
1343.79,2,1000,O,Endo,11.6729
1343.79,2,10000,O,Endo,0.00396764
1343.79,2,10,C,Ecto,64283.5
1343.79,2,100,C,Ecto,8885.34
16445.2,2,10,H,Ecto,329081
16445.2,2,100,H,Ecto,13801.3
16445.2,2,100,H,Endo,3.08575e+006
16445.2,2,10000,H,Endo,12.3021
16445.2,2,10,O,Ecto,3.69916e+006
16445.2,2,100,O,Ecto,612520
16445.2,2,1000,O,Ecto,4.35492
16445.2,2,100,O,Endo,702.091
16445.2,2,1000,O,Endo,200.236
16445.2,2,10,C,Ecto,0.397585
16445.2,2,100,C,Ecto,834790
306.428,2,1,H,Ecto,7.95495e+007
306.428,2,10,H,Ecto,5.07992e-005
306.428,2,100,H,Ecto,0.00026249
306.428,2,100,H,Endo,0.000286065
306.428,2,1,O,Ecto,1.10465e+006
306.428,2,10,O,Ecto,0.00563354
306.428,2,100,O,Ecto,9.46201e-006
306.428,2,10,C,Ecto,445.907
306.428,2,100,C,Ecto,8.94867e-006
22.3242,4,1,H,Ecto,1.20365e+010
22.3242,4,10,H,Ecto,0.00691497
22.3242,4,100,H,Ecto,0.0374768
22.3242,4,100,H,Endo,0.0396592
22.3242,4,1,O,Ecto,1.63617e+008
22.3242,4,10,O,Ecto,0.791208
22.3242,4,100,O,Ecto,0.00130231
22.3242,4,10,C,Ecto,63668.8
22.3242,4,100,C,Ecto,0.00123668
135.895,4,10,H,Ecto,5791.87
135.895,4,100,H,Ecto,0.11185
135.895,4,100,H,Endo,5.32482
135.895,4,1,O,Ecto,6.25743e+006
135.895,4,10,O,Ecto,40.8806
135.895,4,100,O,Ecto,0.651574
135.895,4,10,C,Ecto,538731
135.895,4,100,C,Ecto,0.198036
395.556,4,10,H,Ecto,442.883
395.556,4,100,H,Ecto,0.00359763
395.556,4,100,H,Endo,0.844777
395.556,4,1,O,Ecto,1.72704e-021
395.556,4,10,O,Ecto,53.7655
395.556,4,100,O,Ecto,0.0635593
395.556,4,10,C,Ecto,101561
395.556,4,100,C,Ecto,0.0994378
1927.71,5,10,H,Ecto,2.50959
1927.71,5,100,H,Ecto,372.82
1927.71,5,100,H,Endo,65329.9
1927.71,5,10000,H,Endo,2.97144
1927.71,5,10,O,Ecto,2.556e+006
1927.71,5,100,O,Ecto,25292
1927.71,5,1000,O,Ecto,0.422166
1927.71,5,100,O,Endo,41.5964
1927.71,5,1000,O,Endo,0.0399414
1927.71,5,10,C,Ecto,0.0112153
1927.71,5,100,C,Ecto,108979
60.6522,5,1,H,Ecto,1.93828e+010
60.6522,5,10,H,Ecto,347.646
60.6522,5,100,H,Ecto,1.21397
60.6522,5,100,H,Endo,0.462635
60.6522,5,1,O,Ecto,1.92757e+008
60.6522,5,10,O,Ecto,14.3687
60.6522,5,100,O,Ecto,0.818711
60.6522,5,10,C,Ecto,595205
60.6522,5,100,C,Ecto,0.0530325
78.0984,5,1,H,Ecto,7.87695e+008
78.0984,5,10,H,Ecto,1.43306
78.0984,5,100,H,Ecto,0.0167525
78.0984,5,100,H,Endo,0.00209863
78.0984,5,1,O,Ecto,3.41864e+007
78.0984,5,10,O,Ecto,0.0916565
78.0984,5,100,O,Ecto,0.0087487
78.0984,5,10,C,Ecto,3370.55
78.0984,5,100,C,Ecto,4.74838e-005
818.356,5,10,H,Ecto,1.43577e+006
818.356,5,100,H,Ecto,389.45
818.356,5,100,H,Endo,15169.2
818.356,5,1,O,Ecto,6.9834e+006
818.356,5,10,O,Ecto,1.04398e+006
818.356,5,100,O,Ecto,338.006
818.356,5,100,O,Endo,0.0127343
818.356,5,10,C,Ecto,1.19233e+006
