GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,442.04,1.02794e+007,0,0,0
0,0,455902,1.71893e+009,0,0,0
0,0,36593,9.06422e+008,0,0,0
0,0,11184.4,9.0387e+008,0,0,0
0,0,2594.96,1.33891e+009,0,0,0
0,0,348711,6.59156e+008,0,0,0
0,0,2637.38,1.67804e+010,0,0,0
0,0,55.7901,1.5723e+010,0,0,0
0,0,1504.98,6.53667e+007,0,0,0
0,0,770994,1.03752e+009,0,0,0
0,0,44.6019,1.71861e+009,0,0,0
0,0,969220,1.56498e+009,0,0,0
0,0,439.649,0,0,0,0
0,0,46.3881,0,0,0,0
0,0,2594.96,0,0,0,0
0,0,11466.1,0,0,0,0
0,1,24805.7,0,5.21782e+009,3.94363e+010,2.13114e+009
0,1,149913,0,8.11485e+009,0,4.44561e+009
0,1,25836.5,0,8.3453e+008,5.00528e+010,1.36747e+008
0,2,2236.7,1.55898e+007,4.29746e+006,6.50117e+007,2.39137e+008
0,2,3413.69,7.04134e+007,1.78352e+007,3.17091e+008,3.00945e+008
0,2,8410.46,7.26204e+009,5.16507e+008,5.91989e+009,9.29037e+007
0,2,13521.7,5.9062e+008,3.68019e+006,1.56544e+008,1.92364e+007
0,2,2472.79,6.68319e+006,449678,5.31517e+006,4.56987e+007
0,2,7011.96,1.92711e+010,3.47808e+009,3.08311e+010,1.18844e+009
0,2,2236.7,2.30113e+006,4.30677e+010,2.06653e+008,1.24761e+009
0,2,468.407,2.16141e+006,7.0208e+010,5.28647e+008,1.91809e+009
0,2,252.857,5.57508e+006,1.11511e+011,9.41329e+008,1.65269e+009
0,2,3461.63,17077.4,6.86998e+008,2.57254e+006,2.34656e+006
0,2,2236.7,372591,6.81065e+009,4.54909e+007,2.67312e+007
0,2,451.424,334050,3.71129e+009,1.6393e+007,3.07265e+006
0,2,264.113,11582.6,523173,6.79694e+009,0
0,2,263.68,0,0,0,0
0,2,3413.69,0,0,0,0
0,2,2236.7,0,0,0,0
0,2,510.16,0,0,0,0
0,2,44769.6,7.39179e+009,1.30266e+008,4.55307e+008,3.8332e+006
0,3,151.357,3.07285e+006,0,0,0
0,3,36.8055,7.44026e+006,0,0,0
0,3,2.98565,3.52319e+011,0,0,0
0,3,15.706,4.16065e+009,0,0,0
0,3,392.629,4.64005e+007,0,0,0
0,3,64.9522,7.33977e+008,0,0,0
0,3,246.996,2.36207e+007,0,0,0
0,3,110.696,0,0,0,0
0,3,10.3072,0,0,0,0
0,4,1996.83,0,2.69375e+009,7.1424e+006,2.67292e+008
0,4,745.316,0,1.80756e+006,8485.92,30596.6
0,4,1857.88,0,2.17104e+008,5.8192e+008,1.31029e+009
0,4,77.7484,0,8.46224e+008,1.94243e+011,0
0,4,772.893,0,670658,3.03252e+007,9.4099e+007
0,4,14.46,0,2.12745e+010,3.26497e+011,0
0,4,111.161,0,1.52676e+011,4.12426e+008,8.31499e+007
0,4,517.032,0,2.67599e+010,2.59102e+008,2.29232e+008
0,4,14.5643,0,0,0,0
