GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,455902,4.28077e+009,0,0,0
0,0,36593,8.81582e+007,0,0,0
0,0,348711,7.68642e+008,0,0,0
0,0,2594.96,2.66891e+009,0,0,0
0,0,453.483,1.52535e+009,0,0,0
0,0,1493.45,3.28817e+010,0,0,0
0,0,127550,1.27691e+009,0,0,0
0,0,12009.9,1.09421e+009,0,0,0
0,0,36522.3,5.46906e+008,0,0,0
0,0,88.5804,791675,0,0,0
0,0,43.909,4.20512e+007,0,0,0
0,0,44.4537,1.338e+009,0,0,0
0,0,1504.98,5.67754e+010,0,0,0
0,0,119908,2.9948e+009,0,0,0
0,0,10942.7,1.13473e+008,0,0,0
0,0,37768.8,3.32829e+008,0,0,0
0,0,110.655,0,0,0,0
0,0,475.719,0,0,0,0
0,0,38.7539,0,0,0,0
0,0,88.5804,0,0,0,0
0,1,25369.9,0,1.76153e+009,8.3842e+009,1.03709e+010
0,1,25747.3,0,0,0,0
0,1,17659.1,0,8.00424e+006,5.47325e+006,5.54196e+006
0,2,3413.69,1.09996e+010,1.64858e+007,5.44418e+008,1.02902e+008
0,2,44769.6,5.42401e+008,1.92948e+007,3.8649e+008,3.07369e+007
0,2,9069.94,1.38962e+009,8.71794e+006,2.80863e+008,1.02173e+007
0,2,2457.55,7.05602e+010,1.59226e+010,6.68518e+008,3.78916e+008
0,2,531.856,2.48381e+009,2.21074e+009,9.82194e+007,281687
0,2,13521.7,3.19301e+008,2.22968e+006,1.06894e+008,8.28528e+006
0,2,8547.5,6.3832e+009,3.1329e+009,6.4783e+007,3.28497e+007
0,2,3413.69,7.02987e+008,7.66564e+008,6.10124e+007,53076
0,2,268.573,3.75317e+008,6.08021e+007,3.18875e+006,573.234
0,2,7011.96,7.59506e+008,6.19237e+006,3.46982e+006,3.5471e+006
0,2,6984.7,1.11646e+008,3.79719e+007,7.55494e+006,1622.33
0,2,3511.85,9.93234e+008,1.47046e+008,8.47263e+006,1563.1
0,2,244.396,1.12595e+009,4.1506e+007,296.326,0
0,2,45463.3,1.9967e+009,2.38324e+009,1.89851e+008,110276
0,2,13521.7,4.9524e+008,1.22954e+009,3.18943e+007,425178
0,2,9675.07,4.50555e+010,2.74387e+009,1.30679e+009,3.70463e+006
0,2,5538.04,246559,3152.7,82170.1,1679.96
0,2,531.856,0,0,0,0
0,3,381.107,5.87274e+007,0,0,0
0,3,253.805,2.67154e+008,0,0,0
0,3,120.889,1.9782e+008,0,0,0
0,3,57.4041,1.38894e+008,0,0,0
0,3,36.6007,8.89843e+007,0,0,0
0,3,3.30679,1.82502e+009,0,0,0
0,4,111.161,0,3.32573e+007,1.29342e+006,483.691
0,4,2001,0,6.00572e+009,3.33276e+009,8.80638e+008
0,4,720.999,0,3.68917e+007,8.03819e+006,3764.64
0,4,447.827,0,3.6308e+007,69197.8,3.0704
0,4,898.92,0,0,0,0
0,5,212.48,5935.56,827.845,60.7141,0.0377614
0,5,662.522,2.90423e+007,6.46997e+006,337211,57.9935
0,5,2.09975,236.78,0,0,0
0,5,12.9367,7.74348e+007,0,3.34679e-010,0
0,5,219.519,2.06726e+008,1.01713e+007,25853.8,0.0232831
0,5,1230.76,1.48457e+009,7.63308e+006,650846,126.585
0,6,4361.31,1.74329e+006,0,0,0
0,6,29098.3,2.6209e+008,0,0,0
0,6,14255.9,6.0312e+007,0,0,0
0,6,1624.31,1.62654e+009,0,0,0
0,6,1759.23,2.35435e+008,0,0,0
0,6,397.957,2.52407e+007,0,0,0
0,6,238.148,4.05513e+007,0,0,0
0,6,1608.51,5.74322e+008,0,0,0
0,6,4156.31,1.96331e+007,0,0,0
0,6,1664.27,4.44209e+008,0,0,0
0,6,1771.43,3.51021e+007,0,0,0
0,6,4607.91,5.37733e+006,0,0,0
0,6,237.623,1.94646e+008,0,0,0
0,6,46967.2,9.58153e+008,0,0,0
0,6,438.254,0,0,0,0
0,6,435.43,0,0,0,0
0,7,1628.91,0,1.88307e+008,2.02055e+008,1.94223e+008
0,7,154.985,0,1.02149e+006,209395,105.151
0,7,6055.03,0,7.50906e+007,1.38361e+009,3.88846e+007
0,7,364.275,0,1.17147e+008,5.74808e+006,1146.61
0,7,15905,0,4.80622e+007,9.3108e+008,4.00296e+007
0,7,5584.63,0,4.27471e+008,5.43735e+007,14381.3
0,7,1055.68,0,223478,12379.8,0.413951
0,7,1613.87,0,2.00571e+009,5.65062e+008,263127
0,7,386.833,0,1.19111e+007,803401,33.6438
0,7,49493.5,0,2.20941e+006,5.98518e+007,6.87361e+006
0,7,27380.5,0,7.16832e+007,1.47615e+009,7.13954e+007
0,7,15001.6,0,3.89228e+008,8.86656e+007,3.97185e+006
0,7,155.962,0,2.13321e+006,1202.93,0
0,7,5889.71,0,2.44916e+008,2.13284e+007,4109.95
0,7,52112.1,0,1.32723e+007,2.2675e+008,2.0706e+007
0,7,986.712,0,0,0,0
0,7,3195.06,0,135212,1.26603e+006,135408
0,8,10676.2,2.4357e+007,1.7683e+006,1.85346e+007,538976
0,8,5733.15,199180,4366.18,100315,799.205
0,8,644.023,8.88385e+007,1.88007e+008,6.72544e+006,38481.1
0,8,106.959,2.1643e+007,2.27168e+006,81455,56.7784
0,8,5707.62,3.34648e+006,281964,87329.6,435.493
0,8,228.681,1.15856e+007,2.70142e+006,158598,31.73
0,8,644.023,4.45285e+008,8.98032e+006,411219,171.344
0,8,10344.3,8.52496e+007,5.73751e+007,2.60394e+006,20223.8
0,8,5888.73,746092,527577,25958.2,5.16949
0,8,229.467,268606,11860.6,6.44398,0
0,8,105.646,0,0,0,0
1,0,110692,2.38494e+009,0,0,0
1,0,214.145,2.7601e+006,0,0,0
1,0,15325,2.31137e+010,0,0,0
1,0,250.676,879541,0,0,0
1,0,304.167,3.42045e+009,0,0,0
1,0,122.923,2.53148e+008,0,0,0
1,0,2.70317e+006,1.60063e+010,0,0,0
1,0,224.645,0,0,0,0
1,0,272.621,0,0,0,0
1,0,109077,0,0,0,0
1,0,122.923,0,0,0,0
1,0,304.756,0,0,0,0
1,2,6765.24,8.49112e+006,80596,806244,196475
