GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,455902,2.9274e+009,0,0,0
0,0,36593,3.62055e+008,0,0,0
0,0,11184.4,3.14243e+008,0,0,0
0,0,2594.96,3.51082e+008,0,0,0
0,0,348711,7.87742e+008,0,0,0
0,0,1504.98,4.65467e+007,0,0,0
0,0,44.6019,6.78743e+009,0,0,0
0,0,2594.96,9.80575e+010,0,0,0
0,0,453.483,2.15842e+007,0,0,0
0,0,1504.98,4.68576e+009,0,0,0
0,0,1493.45,9.00913e+007,0,0,0
0,0,442.04,2.55289e+006,0,0,0
0,0,42.3935,9.48327e+010,0,0,0
0,0,127550,2.1513e+009,0,0,0
0,0,846053,1.77993e+009,0,0,0
0,0,12009.9,0,0,0,0
0,0,36522.3,0,0,0,0
0,0,88.5804,0,0,0,0
0,0,1456.81,0,0,0,0
0,0,42.1353,0,0,0,0
0,1,24805.7,0,1.32205e+008,1.34737e+007,6.2711e+009
0,1,25836.5,0,4.73626e+010,6.88405e+009,5.5226e+008
0,1,25369.9,0,0,0,0
0,2,8410.46,3.15902e+008,6.34018e+008,3.06611e+008,1.67481e+008
0,2,13521.7,1.56e+008,5.00809e+007,6.97613e+007,1.95139e+008
0,2,7011.96,1.76112e+008,3.62108e+008,1.78036e+008,1.00229e+008
0,2,263.68,4.34765e+009,1.81005e+010,5.91562e+010,1.39874e+010
0,2,3413.69,1.40877e+009,2.21797e+008,3.2041e+009,2.22083e+009
0,2,44769.6,1.77734e+009,2.09618e+007,1.55144e+008,1.04421e+008
0,2,2023.3,2.85875e+009,5.13896e+007,8.53487e+008,1.29325e+008
0,2,13521.7,4.42505e+008,3.47933e+007,8.43964e+008,1.84818e+008
0,2,9069.94,3.03424e+009,2.8734e+009,3.49418e+010,2.8336e+009
0,2,3542.03,2.47425e+008,2.84516e+008,1.52948e+009,3.10111e+008
0,2,2457.55,8.68996e+008,1.76674e+010,7.44739e+010,8.65053e+009
0,2,531.856,1.84777e+008,247689,1.61312e+008,1.67129e+010
0,2,265.655,1.13722e+009,4940.29,3.9518e-011,7.84218e+010
0,2,3580.85,6.48453e+008,5.7398e+008,5.26907e+009,5.08066e+009
0,2,13521.7,0,0,0,0
0,2,269.653,0,0,0,0
0,2,7011.96,0,0,0,0
0,2,8547.5,0,0,0,0
0,3,392.629,1.32737e+008,0,0,0
0,3,246.996,9.38841e+007,0,0,0
0,3,110.696,6.38852e+008,0,0,0
0,3,36.8055,6.39111e+007,0,0,0
0,3,2.8038,2.06405e+007,0,0,0
0,3,62.7695,0,0,0,0
0,3,3.118,0,0,0,0
0,4,798.043,0,3.65019e+009,1.07774e+010,2.14131e+009
0,4,111.161,0,34665.6,0,7.00952e+009
0,4,79.2197,0,0,0,0
0,4,2001,0,6.75277e+008,5.89647e+009,8.777e+008
0,4,13.8591,0,2648.36,0,0
0,4,720.999,0,2660.11,291828,2.29188e+007
0,4,447.827,0,0,0,0
0,5,1230.76,6.07305e+008,1.20704e+007,2.1425e+008,4.2963e+007
0,5,662.522,2.57505e+008,2.99017e+007,6.25436e+008,2.37616e+007
0,5,212.924,9.23695e+007,58768.3,1.24199e+007,3.73971e+009
0,5,212.48,0,0,0,0
0,5,2.21696,0,0,0,0
0,5,12.5492,0,0,0,0
0,6,397.909,104838,0,0,0
0,6,4361.31,5.80363e+006,0,0,0
