GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,455902,4.08735e+009,0,0,0
0,0,36593,1.12247e+008,0,0,0
0,0,348711,8.6993e+008,0,0,0
0,0,2594.96,3.2385e+009,0,0,0
0,0,453.483,1.8756e+009,0,0,0
0,0,1493.45,3.79992e+010,0,0,0
0,0,127550,1.48309e+009,0,0,0
0,0,12009.9,1.47237e+009,0,0,0
0,0,36522.3,6.16692e+008,0,0,0
0,0,88.5804,6.37414e+006,0,0,0
0,0,43.909,1.27187e+008,0,0,0
0,0,44.4537,0,0,0,0
0,0,1504.98,0,0,0,0
0,0,2666.78,0,0,0,0
0,0,119908,0,0,0,0
0,0,442.04,0,0,0,0
0,0,86.1909,0,0,0,0
0,0,10942.7,0,0,0,0
0,0,37768.8,0,0,0,0
0,0,110.327,1.62082e+007,0,0,0
0,1,25836.5,0,2.6775e+007,1.19545e+007,1.16333e+010
0,1,25369.9,0,1.79973e+009,3.6975e+009,3.32296e+010
0,1,28561.5,0,0,0,0
0,2,3413.69,2.57849e+008,589602,951506,2.88507e+006
0,2,44769.6,5.96495e+008,2.4718e+007,6.09443e+008,2.75069e+007
0,2,9069.94,1.84354e+009,1.06631e+007,3.80697e+007,4.633e+007
0,2,2457.55,9.21367e+010,2.22554e+007,2.05009e+007,3.37281e+007
0,2,531.856,4.83139e+009,116144,88146.1,52736.1
0,2,13521.7,1.71673e+008,609829,4.00719e+006,3.2998e+006
0,2,7011.96,3.94583e+009,7.75826e+006,1.31596e+007,3.22854e+007
0,2,8547.5,8.4126e+009,1.10368e+006,1.37538e+006,1.29087e+006
0,2,3413.69,8.5276e+008,15412.3,8441.21,9231.88
0,2,268.573,1.90296e+008,230205,1034.26,73.9419
0,2,7011.96,6.76538e+008,80838.6,89270.7,110488
0,2,541.082,0,0,0,0
0,2,6984.7,0,0,0,0
0,2,3511.85,0,0,0,0
0,2,244.396,0,0,0,0
0,2,45463.3,0,0,0,0
0,2,13521.7,0,0,0,0
0,2,9675.07,4.93101e+010,4.82618e+008,9.63257e+007,1.99865e+008
0,2,5538.04,2.62423e+006,6371.82,117714,1.94109e+006
0,3,381.107,4.82218e+007,0,0,0
0,3,253.805,0,0,0,0
0,3,120.889,0,0,0,0
0,3,57.4041,0,0,0,0
0,3,36.6007,0,0,0,0
0,3,3.30679,0,0,0,0
0,4,111.161,0,2.7605e+006,13475.6,992.717
0,4,2001,0,1.00703e+009,8.04543e+008,2.89616e+009
0,4,720.999,0,6562.73,819.552,39324.3
0,4,447.827,0,4.38698e+006,109.49,4.15078
0,4,851.903,0,659309,919561,289074
0,5,212.48,5717.79,0.556867,0.0928983,0.0260676
0,5,662.522,2.98057e+007,20229.3,277.122,27.8693
0,5,2.09975,0,0,0,0
0,5,12.9367,0,0,0,0
0,5,219.519,0,0,0,0
0,5,1230.76,0,0,0,0
0,6,4361.31,1.95747e+006,0,0,0
0,6,29098.3,2.98238e+008,0,0,0
0,6,14255.9,7.20674e+007,0,0,0
0,6,1624.31,1.11277e+007,0,0,0
0,6,1759.23,2.57325e+008,0,0,0
0,6,397.957,2.73628e+007,0,0,0
0,6,238.148,2.28741e+006,0,0,0
0,6,420.485,2.51341e+006,0,0,0
0,6,1608.51,5.16056e+007,0,0,0
0,6,4156.31,1.62251e+007,0,0,0
0,6,411.109,0,0,0,0
0,6,1664.27,0,0,0,0
0,6,1771.43,0,0,0,0
0,6,4607.91,0,0,0,0
0,6,237.623,0,0,0,0
0,6,46967.2,9.70074e+008,0,0,0
0,7,1009.7,0,6282.85,12124.6,8324.64
0,7,1628.91,0,5.56178e+007,7.66507e+007,1.31551e+008
0,7,154.985,0,54817.9,4278.24,888.029
0,7,178.317,0,7.64621e+006,5781.61,228.646
0,7,6055.03,0,2.92233e+008,9.3289e+008,1.76785e+009
0,7,364.275,0,7013.44,124.458,34486
0,7,15905,0,2.5855e+007,2.61986e+008,4.25285e+007
0,7,5584.63,0,425593,162116,399278
0,7,1055.68,0,38.9031,195.784,17.8122
0,7,1613.87,0,109072,99730.9,184629
0,7,386.833,0,7.33761e+006,2.45392e-021,3.50964
0,7,49493.5,0,2.3014e+006,7.35576e+007,8.45618e+006
0,7,27380.5,0,1.24639e+008,1.70917e+009,9.05915e+007
0,7,15001.6,0,0,0,0
0,7,155.962,0,0,0,0
0,7,5889.71,0,0,0,0
0,7,1009.7,0,0,0,0
0,7,52112.1,0,0,0,0
0,8,10676.2,2.5751e+007,2.56042e+006,3.24756e+007,2.34668e+006
0,8,5733.15,228932,6085.68,67245.7,17681.1
0,8,644.023,1.65562e+008,3665.21,4574.34,2270.2
0,8,106.959,1.0022e+007,1203.08,1.29154e-022,42.412
0,8,5707.62,2.92182e+006,147.661,208.052,65.5529
0,8,228.681,1.24249e+007,6533.35,138.777,17.2155
0,8,106.959,0,0,0,0
0,8,644.023,0,0,0,0
0,8,10344.3,0,0,0,0
0,8,5888.73,0,0,0,0
0,8,229.467,0,0,0,0
1,0,110692,2.76136e+009,0,0,0
1,0,304.756,4.48202e+007,0,0,0
1,0,125.154,1.55946e+010,0,0,0
1,0,214.145,3.34737e+006,0,0,0
1,0,15325,1.96125e+010,0,0,0
1,0,250.676,1.26832e+006,0,0,0
1,0,304.167,4.04921e+009,0,0,0
1,0,261.299,8.99614e+006,0,0,0
1,0,134.389,2.96109e+007,0,0,0
1,0,122.923,5.1593e+008,0,0,0
1,0,846053,3.59984e+009,0,0,0
1,0,2.70317e+006,1.56665e+010,0,0,0
1,2,6765.24,1.01726e+007,173090,2.80145e+006,300519
1,2,13065.4,3.21669e+008,39718.1,1.41093e+008,1.82505e+006
1,2,16445.2,1.45589e+007,5213.6,9.64672e+006,29916
1,2,16445.2,1.00335e+009,402944,8.48434e+008,3.20919e+006
1,2,1360.15,9.23931e+007,2.97387e+007,4.63785e+007,3.08111e+007
1,2,2318.13,5.98702e+008,6.84787e+007,8.36325e+007,6.36903e+007
1,2,327.224,1.08316e+010,2.60003e+007,4.77069e+008,3.3543e+007
1,2,1323.96,8.50503e+008,2.17203e+008,2.23124e+008,2.20069e+008
1,2,1330.72,1.21849e+008,3.93884e+007,6.68251e+007,4.08877e+007
1,2,3773.68,2.78298e+008,8.87001e+006,8.79002e+007,1.68391e+007
1,2,1198.61,7.33656e+009,2.61978e+009,9.26616e+009,5.89603e+009
1,2,16445.2,4.04004e+008,49529.3,2.39943e+008,1.98141e+006
1,2,33851.5,1.22492e+009,196901,5.83249e+008,1.03261e+007
1,2,360.016,6.29856e+009,3972.78,35590.7,1392.22
1,2,1329.87,3.61433e+009,18878.9,2.14715e+007,62755.8
1,2,1264.87,4.75175e+009,1.47002e+009,1.86662e+009,1.529e+009
1,2,2155.03,4.06424e+010,1.10825e+010,2.17149e+010,2.89096e+010
1,2,17391,3.63874e+007,4725.48,3.17586e+007,101915
1,3,297.243,3.08696e+008,0,0,0
1,3,205.816,8.33536e+008,0,0,0
1,3,15.4816,7.41659e+006,0,0,0
1,3,41.6147,2.33468e+006,0,0,0
1,3,16.4708,1.52264e+006,0,0,0
1,3,3.53284,10180.1,0,0,0
1,4,135.895,0,49308.6,1.97431e+007,211807
1,4,22.4914,0,0.000332117,0.121756,1.38532e-006
1,4,423.539,0,360515,4.84429e+006,1.33283e+006
1,4,74.9302,0,2.32481e-008,0.00168534,4.24451e-008
1,4,744.084,0,2.06397e+009,3.72821e+009,2.2611e+009
1,5,676.497,5.8693e+007,1.40387e+007,9.49496e+007,3.43095e+007
1,5,7.70364,6.92494e+006,5.02123e-007,0.0334907,3.41191e-006
1,5,113.598,20400.3,0.0401632,3.02255,0.122626
1,5,74.8534,1.66697e+009,2120.24,17343.9,1837.09
1,5,2.59826,555986,0,0,4.71532e-019
1,5,63.4143,1.19086e+009,918.112,8041.51,319.33
1,5,1950.6,1.84944e+008,2.58719e+007,3.13369e+008,6.76395e+007
1,5,117.418,3.89965e+007,6.0483,145.84,0.867518
1,5,843.938,2.83099e+008,2.01687e+006,1.75875e+007,2.57705e+006
1,5,2.54319,1678.49,0,0,1.14241e-012
1,6,30121.6,6.06288e+007,0,0,0
1,6,63881.6,1.75787e+008,0,0,0
1,6,439.848,1.43096e+007,0,0,0
1,6,115.301,1.17365e+008,0,0,0
1,6,224.939,2.46928e+008,0,0,0
1,6,119.35,4.81547e+008,0,0,0
1,6,143.789,2.18232e+008,0,0,0
1,6,143.789,2.33102e+008,0,0,0
1,6,224.939,2.49776e+008,0,0,0
1,6,438.916,6.19518e+006,0,0,0
1,6,223.536,3.05265e+007,0,0,0
1,6,114.067,1.71926e+007,0,0,0
1,6,133.705,1.66539e+008,0,0,0
1,7,30417.4,0,4.64804e+007,9.10605e+009,2.42192e+006
1,7,12230.7,0,1.47484e+006,2.54594e+009,3.7917e+007
1,7,16217.9,0,2.97928e+006,1.30812e+010,5.25304e+007
1,7,34624.9,0,8.5873e+006,4.71213e+008,150030
1,7,476.61,0,1.61119e+007,2.63477e+008,4.2393e+007
1,7,120.859,0,2.94418e+006,1.59912e+009,7.78329e+006
1,7,75.7536,0,7360.56,25288.6,5897.69
1,7,212.091,0,3.91619e+006,1.85714e+008,1.59575e+007
1,7,195.603,0,3.85361e+006,1.75916e+008,5.65205e+006
1,7,124.115,0,285.386,12839.1,0.0506987
