GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,455902,3.89359e+009,0,0,0
0,0,36593,1.40738e+008,0,0,0
0,0,11184.4,6.19221e+007,0,0,0
0,0,348711,9.80107e+008,0,0,0
0,0,1504.98,1.28943e+006,0,0,0
0,0,44.6019,2.77599e+007,0,0,0
0,0,2594.96,3.68704e+009,0,0,0
0,0,453.483,2.81862e+009,0,0,0
0,0,1493.45,3.35588e+010,0,0,0
0,0,442.04,9.25544e+006,0,0,0
0,0,127550,1.71341e+009,0,0,0
0,0,12009.9,1.33231e+009,0,0,0
0,0,36522.3,7.88209e+008,0,0,0
0,0,88.5804,7.79116e+006,0,0,0
0,0,42.1353,7.14356e+006,0,0,0
0,0,43.909,1.72062e+008,0,0,0
0,0,1501.74,9.89287e+008,0,0,0
0,0,6270.87,2.76064e+007,0,0,0
0,1,25836.5,0,5.91928e+008,2.33238e+008,1.08211e+010
0,1,25369.9,0,6.98769e+008,4.73308e+010,1.83526e+010
0,2,13521.7,3.39772e+007,4.44726e+006,1.13998e+008,9.14357e+006
0,2,7011.96,2.3314e+007,2.6738e+006,4.06908e+007,6.46981e+006
0,2,263.68,8.17228e+008,9931.19,13931.7,11992.3
0,2,3413.69,4.43384e+008,3.63523e+006,1.60119e+007,1.21474e+007
0,2,44769.6,6.06107e+008,1.03909e+007,1.01982e+009,7.47763e+007
0,2,13521.7,2.79327e+008,3.66679e+007,9.49369e+008,7.53971e+007
0,2,9069.94,2.57056e+009,2.72168e+007,1.45836e+008,9.46847e+007
0,2,2457.55,1.18068e+011,3.12751e+007,3.30863e+007,3.50613e+007
0,2,531.856,7.76001e+009,700944,634630,140534
0,2,265.655,1.71599e+008,5227.71,3140.39,1684.54
0,2,3580.85,1.26709e+010,3.94784e+006,3.98868e+006,4.60683e+006
0,2,13521.7,1.59422e+008,2.03564e+006,4.01009e+006,6.55267e+006
0,2,7011.96,4.38611e+009,1.11336e+007,2.16867e+007,3.1112e+007
0,2,8547.5,8.65123e+009,1.00231e+006,1.38978e+006,641081
0,2,3413.69,8.71742e+008,38663.3,17535.1,13397.7
0,2,268.573,1.9866e+008,907013,196.496,2712.53
0,2,7011.96,5.9697e+008,71848.4,107974,55391.3
0,3,246.996,3.74715e+007,0,0,0
0,3,110.696,3.59596e+007,0,0,0
0,3,36.8055,1.32281e+007,0,0,0
0,3,62.7695,5.05967e+007,0,0,0
0,3,3.118,5.78515e+006,0,0,0
0,3,2.8038,2.20667e+008,0,0,0
0,3,381.107,4.92192e+007,0,0,0
0,4,798.043,0,9.41612e+007,1.45403e+008,4.54737e+007
0,4,111.161,0,3.43746e+006,13265.6,33208.4
0,4,2001,0,1.49598e+009,3.11604e+009,2.73344e+009
0,4,720.999,0,97339,59446.5,51080.1
0,4,447.827,0,3.93369e+006,30.5905,3146.8
0,4,851.903,0,100189,1.39327e+008,63140.4
0,5,1230.76,3.38194e+008,61569.5,83688.6,45388.9
0,5,212.924,1.17837e+008,3794.25,2527.77,1977.57
0,5,212.48,4428.84,2.43322,0.0640369,0.0534976
0,5,2.21696,28.741,0,0,0
0,5,12.5492,1.68542e+007,14220.5,1.32524e-009,2.1746
0,5,662.522,3.61179e+007,95387,165.404,572.997
0,6,397.909,1.03742e+006,0,0,0
0,6,4361.31,2.1703e+006,0,0,0
0,6,29098.3,3.33171e+008,0,0,0
0,6,14255.9,8.79228e+007,0,0,0
0,6,1624.31,1.37307e+007,0,0,0
0,6,1759.23,2.75356e+008,0,0,0
0,6,230.921,5.4268e+007,0,0,0
0,6,1722.42,1.12848e+009,0,0,0
0,6,397.957,2.74919e+007,0,0,0
0,6,238.148,4.08739e+006,0,0,0
0,6,1734.54,2.88855e+008,0,0,0
0,6,420.485,1.97271e+006,0,0,0
0,6,238.148,2.22203e+006,0,0,0
0,6,1608.51,4.03807e+007,0,0,0
0,6,4156.31,1.30275e+007,0,0,0
0,7,5584.63,0,3.31894e+006,3.52274e+007,9.20058e+006
0,7,1009.7,0,30450,42021.7,33139.9
0,7,1628.91,0,1.5274e+008,3.05886e+008,2.23644e+008
0,7,14221.9,0,8.01512e+006,2.3015e+008,1.68108e+007
0,7,154.985,0,106810,7931.32,5168.5
0,7,178.317,0,9.4853e+006,3533.1,181.051
0,7,6055.03,0,9.85019e+008,2.4087e+009,3.21943e+009
0,7,14928.5,0,1.29812e+007,2.92014e+008,2.73173e+007
0,7,364.275,0,121138,217371,156375
0,7,15905,0,2.05214e+007,2.54106e+008,6.08147e+007
0,7,5584.63,0,1.65176e+006,2.1568e+006,737042
0,7,154.985,0,0,1.50288e-010,0
0,7,1055.68,0,156.255,224.759,35.7514
0,7,395.725,0,62238.3,101672,84726.4
0,7,1613.87,0,943243,539656,411971
0,7,974.299,0,1.14572e+006,1040.66,5954.89
0,7,386.833,0,6.23587e+006,10.5253,2.36854
0,7,49493.5,0,928357,5.59846e+007,4.35433e+007
0,7,27380.5,0,2.34242e+009,3.34426e+009,7.79985e+008
0,8,10676.2,2.33151e+007,3.29557e+006,6.75373e+007,6.81252e+006
0,8,228.681,47035,1.52599,0.591227,0.82771
0,8,5733.15,234539,10483.6,128431,29660.4
0,8,644.023,1.9628e+008,19615.1,28892.1,7424.72
0,8,106.959,2.22602e+007,3249.5,398.092,238.789
0,8,5707.62,2.48942e+006,217.34,243.575,56.5616
0,8,228.681,1.08831e+007,20743.4,56.0527,172.245
0,8,98.644,2.31022e+007,31839.4,168.717,13.2381
0,8,137.621,14412,4.7135,0.229466,0.0434975
1,0,110692,3.17853e+009,0,0,0
1,0,304.756,6.31266e+007,0,0,0
1,0,125.154,4.75093e+010,0,0,0
1,0,214.145,3.99214e+006,0,0,0
1,0,15325,1.62365e+010,0,0,0
1,0,250.676,1.60224e+006,0,0,0
1,0,304.167,4.58018e+009,0,0,0
1,0,261.299,1.04006e+007,0,0,0
1,0,134.389,3.06405e+007,0,0,0
1,0,122.923,5.01125e+008,0,0,0
1,0,846053,3.49052e+009,0,0,0
1,0,2.70317e+006,1.53295e+010,0,0,0
1,2,6765.24,1.11272e+007,610892,1.1747e+007,9.38979e+006
1,2,13065.4,3.59845e+008,313104,1.80277e+008,1.91508e+006
1,2,16445.2,1.92396e+007,72504.7,1.41475e+007,28421.7
1,2,16445.2,8.48445e+008,486638,5.25979e+008,6.25814e+006
1,2,1360.15,4.19491e+007,5.61837e+007,2.6482e+008,1.13573e+009
1,2,2318.13,3.84991e+008,2.40897e+008,1.14073e+009,5.02243e+009
1,2,327.224,2.01742e+010,2.25773e+008,1.60887e+010,5.46227e+009
1,2,1323.96,7.86449e+008,5.80025e+008,2.87379e+009,1.93705e+009
1,2,1330.72,4.75092e+007,8.15706e+007,3.22769e+008,1.29931e+009
1,2,3773.68,3.18119e+008,1.72203e+007,1.49026e+008,4.56282e+007
1,2,1198.61,1.19894e+009,2.01044e+009,3.84149e+010,6.08397e+010
1,2,16445.2,3.37083e+008,194477,2.09858e+008,2.4733e+006
1,2,33851.5,1.04091e+009,595675,5.45224e+008,1.1286e+007
1,2,360.016,6.06204e+009,13475.4,87993.1,27.2553
1,2,1329.87,3.00711e+009,11241.5,656561,13558.5
1,2,1264.87,5.52636e+008,1.00149e+009,2.45591e+010,3.68527e+010
1,2,2155.03,2.98013e+010,1.62032e+010,3.40793e+010,1.88162e+011
1,2,17391,4.20275e+007,75567,4.59854e+007,133430
1,3,297.243,3.63771e+008,0,0,0
1,3,205.816,9.78075e+008,0,0,0
1,3,15.4816,9.40221e+006,0,0,0
1,3,41.6147,2.44381e+006,0,0,0
1,3,16.4708,1.8899e+006,0,0,0
1,3,3.53284,7632.85,0,0,0
1,4,135.895,0,205642,2.33684e+008,301086
1,4,22.4914,0,0.00132086,0.294383,0.0070018
1,4,22.2248,0,0,0,8.59253e-014
1,4,423.539,0,251623,5.37518e+006,936379
1,4,29.9273,0,0,0,0
1,4,74.9302,0,5.02196e-008,0.00375613,0.000163969
1,4,744.084,0,4.41844e+007,3.71198e+009,1.61477e+009
1,5,676.497,9.43503e+006,1.06134e+007,3.86852e+008,3.61963e+008
1,5,7.70364,9.26988e+006,3.79441e-006,0.0575731,0.0107105
1,5,113.598,24115.6,2.25987,307.365,0.894405
1,5,74.8534,2.56712e+009,4657.68,45147.2,4439.42
1,5,2.59826,687660,3.80604e-010,0,8.43873e-007
1,5,63.4143,1.45851e+009,2174.17,14982,472.82
1,5,1950.6,1.05207e+008,9.59136e+006,3.24143e+008,1.7801e+008
1,5,117.418,2.90381e+007,0.94462,49.7284,0.201995
1,5,843.938,2.15788e+008,1.53845e+006,1.26763e+008,3.84426e+007
1,5,2.54319,1863,8.30896e-013,0,1.83419e-009
1,6,30121.6,6.45411e+007,0,0,0
1,6,63881.6,1.60859e+008,0,0,0
1,6,439.848,2.52004e+007,0,0,0
1,6,115.301,1.5786e+008,0,0,0
1,6,224.939,2.78143e+008,0,0,0
1,6,119.35,4.81013e+008,0,0,0
1,6,143.789,2.60533e+008,0,0,0
1,6,143.789,2.14799e+008,0,0,0
1,6,224.939,2.06365e+008,0,0,0
1,6,438.916,4.90884e+006,0,0,0
1,6,223.536,2.13212e+007,0,0,0
1,6,114.067,1.08895e+007,0,0,0
1,6,133.705,1.23409e+008,0,0,0
1,7,30417.4,0,3.26706e+007,2.86464e+009,2.21037e+006
1,7,12230.7,0,1.186e+006,1.10167e+009,1.7742e+006
1,7,16217.9,0,1.68563e+007,5.49938e+009,2.11454e+007
1,7,34624.9,0,7.09393e+006,1.74603e+008,68723.4
1,7,476.61,0,1.49657e+007,3.098e+008,5.55526e+007
1,7,120.859,0,1.62736e+008,9.05668e+010,1.1552e+008
1,7,75.7536,0,13423.1,134232,13166.1
1,7,212.091,0,3.24205e+006,2.48359e+008,1.34157e+007
1,7,195.603,0,4.40003e+006,3.9798e+008,8.76279e+007
1,7,124.115,0,835.38,23877.5,34.0927
1,7,121.171,0,8.98907e-010,0.000140089,4.47004e-005
1,7,34624.9,0,7.56709e+007,3.48511e+009,3.11686e+008
1,7,490.162,0,1.74481e+007,5.32815e+009,6.87587e+008
1,7,248.07,0,1.2489e+006,1.13939e+007,181799
1,7,2137.3,0,6.70469e+007,1.5934e+008,9.76965e+008
1,8,2884.88,372803,212599,720532,3.83371e+006
1,8,158.872,5.72686e+007,661.45,1.00668e+006,24519.1
1,8,10723.6,1.91532e+008,141917,1.74525e+008,1.25204e+006
1,8,6934.68,6.67531e+007,86604.5,4.08439e+007,1.04413e+006
1,8,2273.44,819082,1.08704e+006,4.14477e+006,2.1374e+007
1,8,1175.15,1.21778e+007,9.48853e+006,4.19133e+007,3.08366e+007
1,8,81.894,9.91507e+009,5601.5,64621.5,1565.3
1,8,162.471,5.16573e+007,19843.5,7.77051e+006,431345
1,8,275.131,4.43442e+008,1.61755e+006,1.58385e+008,4.0771e+007
1,8,2273.44,4.99434e+007,3.24708e+006,6.11944e+007,1.22622e+007
1,8,158.872,2.87384e+008,102.552,1582.5,21.7672
1,8,1362.53,1.67378e+006,2.96523e+006,3.99883e+007,6.93191e+007
1,8,284.228,1.34297e+007,19.5397,114.797,9.90158
1,8,81.894,231.04,2.10437e-010,5.10044e-006,6.27644e-007
1,8,165.445,184287,2.22514e-007,0.00604436,0.000679538
1,8,1080.4,4.33883e+007,1.95884e+006,4.2682e+007,7.41977e+006
1,8,2872.91,2.67695e+006,1.19737e+006,6.86832e+006,4.1314e+006
2,0,20261.8,9.63369e+007,0,0,0
2,0,2.59651e+006,4.20859e+009,0,0,0
2,0,6131.35,8.93274e+008,0,0,0
2,0,1523.39,50766,0,0,0
2,0,1343.74,5.34432e+008,0,0,0
2,0,652.342,2.3597e+009,0,0,0
2,0,6206.02,5.30649e+008,0,0,0
2,0,20261.8,4.02039e+009,0,0,0
2,0,324.972,8.4449e+009,0,0,0
2,0,1541.28,2.56343e+009,0,0,0
2,0,1406.52,3.75681e+009,0,0,0
2,0,706.771,1.6204e+009,0,0,0
2,0,6565.1,1.49044e+010,0,0,0
2,0,1520.45,1.16769e+007,0,0,0
2,0,1404.96,4.55762e+006,0,0,0
2,0,1531.5,2.26695e+006,0,0,0
2,0,20314.1,6.39206e+008,0,0,0
2,0,6745.8,6.11311e+009,0,0,0
2,0,652.342,1.71597e+009,0,0,0
2,1,29766.1,0,1.19252e+007,2.75922e+007,5.0129e+006
2,1,99258.6,0,6.56611e+007,2.35066e+008,2.91349e+007
2,1,14217.5,0,1.97564e+006,282453,333822
