Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
263.68,2,10,H,Endo,40066.4
263.68,2,10,O,Ecto,66082.5
263.68,2,100,O,Ecto,35753.3
263.68,2,100,O,Endo,28221.7
263.68,2,100,C,Ecto,84591.3
3413.69,2,10,H,Ecto,50.8147
3413.69,2,100,H,Ecto,95395.9
3413.69,2,1000,H,Ecto,202211
3413.69,2,10,H,Endo,1.44949
3413.69,2,100,H,Endo,2.17791e+006
3413.69,2,1000,H,Endo,2.34214e+006
3413.69,2,10,O,Ecto,92.6987
3413.69,2,100,O,Ecto,184346
3413.69,2,1000,O,Ecto,7984.38
3413.69,2,100,O,Endo,4.38543e+006
3413.69,2,1000,O,Endo,1.66915e+007
3413.69,2,100,C,Ecto,1.56239e+007
3413.69,2,1000,C,Ecto,376481
44769.6,2,1000,H,Ecto,547270
44769.6,2,10000,H,Ecto,56.6316
44769.6,2,1000,H,Endo,1.83117e+006
44769.6,2,10000,H,Endo,103465
44769.6,2,100,O,Ecto,4234.44
44769.6,2,1000,O,Ecto,274428
44769.6,2,10000,O,Ecto,247.903
44769.6,2,100,O,Endo,35996.1
44769.6,2,1000,O,Endo,3.96201e+008
44769.6,2,10000,O,Endo,64182.9
44769.6,2,100,C,Ecto,6.74576e+006
44769.6,2,1000,C,Ecto,6.51185e+007
44769.6,2,10000,C,Ecto,12428.3
44769.6,2,10000,C,Endo,1.7616e+007
13521.7,2,100,H,Ecto,2306.38
13521.7,2,1000,H,Ecto,1.04552e+006
13521.7,2,100,H,Endo,870987
13521.7,2,1000,H,Endo,2.18913e+007
13521.7,2,10000,H,Endo,425.924
13521.7,2,100,O,Ecto,139290
13521.7,2,1000,O,Ecto,311845
13521.7,2,100,O,Endo,2.02364e+006
13521.7,2,1000,O,Endo,7.06554e+008
13521.7,2,10000,O,Endo,37.8471
13521.7,2,100,C,Ecto,7.47862e+007
13521.7,2,1000,C,Ecto,1.18331e+007
13521.7,2,10000,C,Ecto,7.66983
9069.94,2,10,H,Ecto,372.154
9069.94,2,100,H,Ecto,331754
9069.94,2,1000,H,Ecto,790167
9069.94,2,10,H,Endo,5.1937
9069.94,2,100,H,Endo,9.34899e+006
9069.94,2,1000,H,Endo,3.7222e+007
9069.94,2,10,O,Ecto,416.799
9069.94,2,100,O,Ecto,696484
9069.94,2,1000,O,Ecto,22923.2
9069.94,2,100,O,Endo,2.20816e+007
9069.94,2,1000,O,Endo,7.65396e+007
9069.94,2,100,C,Ecto,4.14911e+007
9069.94,2,1000,C,Ecto,1.32958e+006
2457.55,2,10,H,Ecto,1.20516e+006
2457.55,2,100,H,Ecto,1.11894e+007
2457.55,2,1000,H,Ecto,4.39438e+006
2457.55,2,10,H,Endo,1.11891e+006
2457.55,2,100,H,Endo,1.10333e+007
2457.55,2,1000,H,Endo,1.82652e+007
2457.55,2,10,O,Ecto,720132
2457.55,2,100,O,Ecto,1.50072e+007
2457.55,2,1000,O,Ecto,758.776
2457.55,2,100,O,Endo,2.4358e+007
2457.55,2,1000,O,Endo,3.66304e+006
2457.55,2,100,C,Ecto,1.46564e+007
2457.55,2,1000,C,Ecto,8.22124e+006
531.856,2,10,H,Ecto,222021
531.856,2,100,H,Ecto,32832
531.856,2,1000,H,Ecto,1165.34
531.856,2,10,H,Endo,351886
531.856,2,10,O,Ecto,66228.2
531.856,2,100,O,Ecto,209506
531.856,2,100,O,Endo,113527
531.856,2,100,C,Ecto,106294
531.856,2,1000,C,Ecto,4907.44
265.655,2,1,H,Ecto,81043
265.655,2,10,H,Ecto,938.072
265.655,2,100,H,Ecto,0.00125252
265.655,2,10,H,Endo,282.937
265.655,2,1,O,Ecto,8.51765e-010
265.655,2,10,O,Ecto,4798.18
265.655,2,100,O,Ecto,199.756
265.655,2,100,O,Endo,265.748
265.655,2,10,C,Ecto,2.37351e-013
265.655,2,100,C,Ecto,30169.9
3580.85,2,10,H,Ecto,83199.2
3580.85,2,100,H,Ecto,3.74863e+006
3580.85,2,1000,H,Ecto,458350
3580.85,2,10,H,Endo,231476
3580.85,2,100,H,Endo,1.02842e+006
3580.85,2,1000,H,Endo,1.64796e+006
3580.85,2,10,O,Ecto,233021
3580.85,2,100,O,Ecto,5.94538e+006
3580.85,2,1000,O,Ecto,2.34256
3580.85,2,100,O,Endo,9.11752e+006
3580.85,2,1000,O,Endo,460211
3580.85,2,100,C,Ecto,3.93178e+006
3580.85,2,1000,C,Ecto,4.42657e+006
13521.7,2,100,H,Ecto,24144.6
13521.7,2,1000,H,Ecto,91211.8
13521.7,2,10,H,Endo,0.28983
13521.7,2,100,H,Endo,637107
13521.7,2,1000,H,Endo,3.62726e+006
13521.7,2,10,O,Ecto,21.0005
13521.7,2,100,O,Ecto,59222.7
13521.7,2,1000,O,Ecto,2586.87
13521.7,2,100,O,Endo,1.86583e+006
13521.7,2,1000,O,Endo,9.23056e+006
13521.7,2,100,C,Ecto,4.4246e+006
13521.7,2,1000,C,Ecto,115850
7011.96,2,10,H,Ecto,5660.88
7011.96,2,100,H,Ecto,836208
7011.96,2,1000,H,Ecto,381077
7011.96,2,10,H,Endo,3579
7011.96,2,100,H,Endo,5.08632e+006
7011.96,2,1000,H,Endo,1.25598e+007
7011.96,2,10,O,Ecto,4842.31
7011.96,2,100,O,Ecto,941747
7011.96,2,1000,O,Ecto,2968.33
7011.96,2,100,O,Endo,8.46894e+006
7011.96,2,1000,O,Endo,5.08538e+006
7011.96,2,100,C,Ecto,9.80531e+006
7011.96,2,1000,C,Ecto,1.2394e+006
8547.5,2,10,H,Ecto,162806
8547.5,2,100,H,Ecto,269244
8547.5,2,1000,H,Ecto,22838.8
8547.5,2,10,H,Endo,185907
8547.5,2,100,H,Endo,127832
8547.5,2,1000,H,Endo,143369
8547.5,2,10,O,Ecto,76225
8547.5,2,100,O,Ecto,556611
8547.5,2,1000,O,Ecto,4.44662
8547.5,2,100,O,Endo,339507
8547.5,2,1000,O,Endo,41798
8547.5,2,100,C,Ecto,221069
8547.5,2,1000,C,Ecto,151550
3413.69,2,10,H,Ecto,63274.7
3413.69,2,100,H,Ecto,523.583
3413.69,2,1000,H,Ecto,6.29168
3413.69,2,10,H,Endo,28478.7
3413.69,2,10,O,Ecto,26220
3413.69,2,100,O,Ecto,19458
3413.69,2,100,O,Endo,17072.8
3413.69,2,100,C,Ecto,30535
268.573,2,1,H,Ecto,774627
268.573,2,1,O,Ecto,3.39019e-008
268.573,2,10,O,Ecto,6.62335
268.573,2,10,C,Ecto,1.88658e-018
268.573,2,100,C,Ecto,606.154
7011.96,2,10,H,Ecto,9892.94
7011.96,2,100,H,Ecto,20989.4
7011.96,2,1000,H,Ecto,5374.58
7011.96,2,10,H,Endo,10675.3
7011.96,2,100,H,Endo,10875.7
7011.96,2,1000,H,Endo,12593
7011.96,2,10,O,Ecto,4726.01
7011.96,2,100,O,Ecto,38332.2
7011.96,2,1000,O,Ecto,0.397336
7011.96,2,100,O,Endo,51868.5
7011.96,2,1000,O,Endo,21923.7
7011.96,2,100,C,Ecto,28238.3
7011.96,2,1000,C,Ecto,19515.6
798.043,4,10,H,Ecto,3.76969e+007
798.043,4,100,H,Ecto,1.0385e+008
798.043,4,1000,H,Ecto,2.01613e+007
798.043,4,10,H,Endo,7.59435e+007
798.043,4,100,H,Endo,3.2955e+007
798.043,4,1000,H,Endo,3.71557e+007
798.043,4,10,O,Ecto,4.18891e+007
798.043,4,100,O,Ecto,1.58976e+008
798.043,4,1000,O,Ecto,4131.64
798.043,4,100,O,Endo,1.71858e+008
798.043,4,1000,O,Endo,7.32922e+007
798.043,4,100,C,Ecto,7.22054e+007
798.043,4,1000,C,Ecto,4.30765e+007
111.161,4,1,H,Ecto,7.48965e+006
111.161,4,10,H,Ecto,317.079
111.161,4,10,H,Endo,45.5893
111.161,4,1,O,Ecto,1.36353e-007
111.161,4,10,O,Ecto,15220.2
111.161,4,100,O,Ecto,50.1899
111.161,4,100,O,Endo,91.049
111.161,4,10,C,Ecto,6.662e-011
111.161,4,100,C,Ecto,618296
2001,4,10,H,Ecto,631366
2001,4,100,H,Ecto,2.88274e+008
2001,4,1000,H,Ecto,8.86572e+007
2001,4,10,H,Endo,5.64212e+006
2001,4,100,H,Endo,3.95052e+008
2001,4,1000,H,Endo,9.17373e+008
2001,4,10,O,Ecto,8.34519e+006
2001,4,100,O,Ecto,6.4051e+008
2001,4,1000,O,Ecto,1095.75
2001,4,100,O,Endo,2.35263e+009
2001,4,1000,O,Endo,8.41766e+008
2001,4,100,C,Ecto,1.17912e+009
2001,4,1000,C,Ecto,7.97963e+008
720.999,4,10,H,Ecto,119369
720.999,4,100,H,Ecto,8251.78
720.999,4,1000,H,Ecto,72.8154
720.999,4,10,H,Endo,132194
720.999,4,10,O,Ecto,92637.9
720.999,4,100,O,Ecto,99783.2
720.999,4,100,O,Endo,64883.1
720.999,4,100,C,Ecto,79524.1
720.999,4,1000,C,Ecto,0.134213
447.827,4,1,H,Ecto,3.27808e+006
447.827,4,1,O,Ecto,1.7151e-007
447.827,4,10,O,Ecto,10.5144
447.827,4,10,C,Ecto,2.45654e-010
447.827,4,100,C,Ecto,16681.6
1230.76,5,10,H,Ecto,4984.94
1230.76,5,100,H,Ecto,33086.5
1230.76,5,1000,H,Ecto,7612.57
1230.76,5,10,H,Endo,4880.43
1230.76,5,100,H,Endo,26064.7
1230.76,5,1000,H,Endo,39852.4
1230.76,5,10,O,Ecto,4273.88
1230.76,5,100,O,Ecto,46370.2
1230.76,5,1000,O,Ecto,1.65259
1230.76,5,100,O,Endo,77777.1
1230.76,5,1000,O,Endo,9124.15
1230.76,5,100,C,Ecto,39297.4
1230.76,5,1000,C,Ecto,30230.4
212.924,5,10,H,Ecto,2897.72
212.924,5,100,H,Ecto,77.0656
212.924,5,1000,H,Ecto,1.6618
212.924,5,10,H,Endo,3165.53
212.924,5,10,O,Ecto,1451.54
212.924,5,100,O,Ecto,1921.67
212.924,5,100,O,Endo,1873.6
212.924,5,100,C,Ecto,2508.03
212.924,5,1000,C,Ecto,0.00254328
212.48,5,1,H,Ecto,7.70156
212.48,5,10,H,Ecto,0.000324208
212.48,5,10,H,Endo,0.00010111
212.48,5,1,O,Ecto,1.42566e-013
212.48,5,10,O,Ecto,0.0227915
212.48,5,100,O,Ecto,0.00011981
212.48,5,100,O,Endo,0.000166891
212.48,5,10,C,Ecto,6.62896e-017
212.48,5,100,C,Ecto,0.779998
12.5492,5,1,H,Ecto,17454.1
12.5492,5,1,O,Ecto,1.62087e-009
12.5492,5,10,C,Ecto,5.71392e-019
12.5492,5,100,C,Ecto,2.66188
662.522,5,1,H,Ecto,154953
662.522,5,1,O,Ecto,4.57017e-009
662.522,5,10,O,Ecto,27.5133
662.522,5,10,C,Ecto,6.21186e-020
662.522,5,100,C,Ecto,4570.8
5584.63,7,100,H,Ecto,1957.54
5584.63,7,1000,H,Ecto,96347.3
5584.63,7,100,H,Endo,270372
5584.63,7,1000,H,Endo,3.70079e+006
5584.63,7,10000,H,Endo,2.87461
5584.63,7,100,O,Ecto,27986.4
5584.63,7,1000,O,Ecto,14140.8
5584.63,7,100,O,Endo,1.04338e+006
5584.63,7,1000,O,Endo,4.35546e+007
5584.63,7,10000,O,Endo,0.83481
5584.63,7,100,C,Ecto,1.0919e+007
5584.63,7,1000,C,Ecto,614480
1009.7,7,10,H,Ecto,2651.61
1009.7,7,100,H,Ecto,22328.1
1009.7,7,1000,H,Ecto,9339.74
1009.7,7,10,H,Endo,2362.56
1009.7,7,100,H,Endo,202138
1009.7,7,1000,H,Endo,61984.1
1009.7,7,10,O,Ecto,1596.52
1009.7,7,100,O,Ecto,34983
1009.7,7,1000,O,Ecto,0.0831063
1009.7,7,100,O,Endo,149310
1009.7,7,1000,O,Endo,59098.9
1009.7,7,100,C,Ecto,40818.9
1009.7,7,1000,C,Ecto,21433
1628.91,7,10,H,Ecto,23595.5
1628.91,7,100,H,Ecto,1.20098e+007
1628.91,7,1000,H,Ecto,1.09571e+007
1628.91,7,10,H,Endo,66477.1
1628.91,7,100,H,Endo,8.80958e+007
1628.91,7,1000,H,Endo,2.23358e+008
1628.91,7,10,O,Ecto,192662
1628.91,7,100,O,Ecto,2.29681e+007
1628.91,7,1000,O,Ecto,63109.7
1628.91,7,100,O,Endo,2.65131e+008
1628.91,7,1000,O,Endo,2.13566e+008
1628.91,7,100,C,Ecto,2.43193e+008
1628.91,7,1000,C,Ecto,2.3534e+007
14221.9,7,100,H,Ecto,0.0259163
14221.9,7,1000,H,Ecto,299147
14221.9,7,100,H,Endo,26032.6
14221.9,7,1000,H,Endo,1.63766e+006
14221.9,7,10000,H,Endo,2828.82
14221.9,7,100,O,Ecto,10498.8
14221.9,7,1000,O,Ecto,127748
14221.9,7,10000,O,Ecto,0.434929
14221.9,7,100,O,Endo,145875
14221.9,7,1000,O,Endo,2.82993e+008
14221.9,7,10000,O,Endo,1482.33
14221.9,7,100,C,Ecto,9.69698e+006
14221.9,7,1000,C,Ecto,1.15857e+007
14221.9,7,10000,C,Ecto,133.915
14221.9,7,10000,C,Endo,99060.2
154.985,7,1,H,Ecto,145556
154.985,7,10,H,Ecto,255.959
154.985,7,10,H,Endo,455.236
154.985,7,1,O,Ecto,1.57553e-009
154.985,7,10,O,Ecto,13409
154.985,7,100,O,Ecto,63.7364
154.985,7,100,O,Endo,674.964
154.985,7,100,C,Ecto,8559.33
178.317,7,1,H,Ecto,1.32006e+007
178.317,7,1,O,Ecto,4.10591e-007
178.317,7,10,O,Ecto,1291.3
178.317,7,10,C,Ecto,7.04884e-018
178.317,7,100,C,Ecto,296632
6055.03,7,10,H,Ecto,8283.18
6055.03,7,100,H,Ecto,5.34562e+007
6055.03,7,1000,H,Ecto,3.17806e+007
6055.03,7,10,H,Endo,121365
6055.03,7,100,H,Endo,2.22533e+008
6055.03,7,1000,H,Endo,7.92304e+008
6055.03,7,10,O,Ecto,56234.3
6055.03,7,100,O,Ecto,1.9297e+008
6055.03,7,1000,O,Ecto,175846
6055.03,7,100,O,Endo,1.30603e+009
6055.03,7,1000,O,Endo,8.41771e+008
6055.03,7,100,C,Ecto,1.04354e+009
6055.03,7,1000,C,Ecto,4.32469e+008
14928.5,7,100,H,Ecto,903.086
14928.5,7,1000,H,Ecto,377168
14928.5,7,100,H,Endo,393852
14928.5,7,1000,H,Endo,8.9921e+006
14928.5,7,10000,H,Endo,108.535
14928.5,7,100,O,Ecto,58119.5
14928.5,7,1000,O,Ecto,107256
14928.5,7,100,O,Endo,925223
14928.5,7,1000,O,Endo,2.46213e+008
14928.5,7,10000,O,Endo,9.40264
14928.5,7,100,C,Ecto,2.88496e+007
14928.5,7,1000,C,Ecto,3.70845e+006
14928.5,7,10000,C,Ecto,1.76686
364.275,7,1,H,Ecto,695.745
364.275,7,10,H,Ecto,973425
364.275,7,100,H,Ecto,15883.7
364.275,7,10,H,Endo,761595
364.275,7,10,O,Ecto,1.20856e+006
364.275,7,100,O,Ecto,675614
364.275,7,100,O,Endo,530053
364.275,7,100,C,Ecto,1.52666e+006
15905,7,100,H,Ecto,47675.7
15905,7,1000,H,Ecto,576774
15905,7,10,H,Endo,0.0830817
15905,7,100,H,Endo,2.74479e+006
15905,7,1000,H,Endo,2.60098e+007
15905,7,100,O,Ecto,328142
15905,7,1000,O,Ecto,47055.8
15905,7,100,O,Endo,1.12736e+007
15905,7,1000,O,Endo,1.77652e+008
15905,7,10000,O,Endo,3.70407
15905,7,100,C,Ecto,5.91949e+007
15905,7,1000,C,Ecto,2.23407e+006
5584.63,7,10,H,Ecto,1.45893e+006
5584.63,7,100,H,Ecto,138441
5584.63,7,1000,H,Ecto,12599.2
5584.63,7,10,H,Endo,725858
5584.63,7,10,O,Ecto,433932
5584.63,7,100,O,Ecto,1.24506e+006
5584.63,7,100,O,Endo,870892
5584.63,7,100,C,Ecto,746692
5584.63,7,1000,C,Ecto,10878.1
154.985,7,1,H,Ecto,4059.79
154.985,7,1,O,Ecto,1.20142e-009
154.985,7,10,C,Ecto,6.17981e-018
1055.68,7,10,H,Ecto,97.7451
1055.68,7,100,H,Ecto,0.705539
1055.68,7,10,H,Endo,188.039
1055.68,7,10,O,Ecto,288.247
1055.68,7,100,O,Ecto,54.4002
1055.68,7,100,O,Endo,144.87
1055.68,7,100,C,Ecto,51.2929
395.725,7,1,H,Ecto,146.755
395.725,7,10,H,Ecto,165705
395.725,7,100,H,Ecto,2434.72
395.725,7,10,H,Endo,183557
395.725,7,10,O,Ecto,168769
395.725,7,100,O,Ecto,93807.1
395.725,7,100,O,Endo,89839.8
395.725,7,100,C,Ecto,281036
1613.87,7,10,H,Ecto,3.02487e+006
1613.87,7,100,H,Ecto,313930
1613.87,7,1000,H,Ecto,3198.78
1613.87,7,10,H,Endo,3.68226e+006
1613.87,7,10,O,Ecto,2.24909e+006
1613.87,7,100,O,Ecto,2.69572e+006
1613.87,7,100,O,Endo,1.6517e+006
1613.87,7,100,C,Ecto,1.93537e+006
1613.87,7,1000,C,Ecto,22.3166
974.299,7,1,H,Ecto,1.95407e+006
974.299,7,10,H,Ecto,2.03155
974.299,7,1,O,Ecto,5.03648e-008
974.299,7,10,O,Ecto,672.469
974.299,7,100,O,Endo,1.21117
974.299,7,10,C,Ecto,3.3394e-011
974.299,7,100,C,Ecto,77626.4
386.833,7,1,H,Ecto,6.12932e+006
386.833,7,1,O,Ecto,3.67375e-007
386.833,7,10,O,Ecto,6.07368
386.833,7,10,C,Ecto,4.90122e-017
386.833,7,100,C,Ecto,2120.52
49493.5,7,1000,H,Ecto,776234
49493.5,7,10000,H,Ecto,13963.5
49493.5,7,100,H,Endo,0.957766
49493.5,7,1000,H,Endo,1.09741e+007
49493.5,7,10000,H,Endo,1.24504e+008
49493.5,7,10000,O,Ecto,63849.6
49493.5,7,1000,O,Endo,1.28843e+006
49493.5,7,10000,O,Endo,45623
49493.5,7,1000,C,Ecto,284.298
49493.5,7,10000,C,Ecto,282098
49493.5,7,10000,C,Endo,145354
10676.2,8,100,H,Ecto,41.0951
10676.2,8,1000,H,Ecto,113745
10676.2,8,100,H,Endo,39565.7
10676.2,8,1000,H,Endo,1.40744e+006
10676.2,8,10000,H,Endo,163.055
10676.2,8,100,O,Ecto,9015.42
10676.2,8,1000,O,Ecto,39623.5
10676.2,8,100,O,Endo,88459.4
10676.2,8,1000,O,Endo,8.21194e+007
10676.2,8,10000,O,Endo,15.9008
10676.2,8,100,C,Ecto,6.06537e+006
10676.2,8,1000,C,Ecto,2.10859e+006
10676.2,8,10000,C,Ecto,4.52048
10676.2,8,10000,C,Endo,3519.1
228.681,8,10,H,Ecto,2.33512
228.681,8,100,H,Ecto,0.0466144
228.681,8,10,H,Endo,4.38941
228.681,8,10,O,Ecto,2.13673
228.681,8,100,O,Ecto,1.62711
228.681,8,100,O,Endo,1.10853
228.681,8,100,C,Ecto,3.14842
228.681,8,1000,C,Ecto,4.31445e-006
5733.15,8,100,H,Ecto,5.88262
5733.15,8,1000,H,Ecto,629.98
5733.15,8,100,H,Endo,7628.02
5733.15,8,1000,H,Endo,24095.5
5733.15,8,10000,H,Endo,0.0579506
5733.15,8,100,O,Ecto,131.359
5733.15,8,1000,O,Ecto,128.608
5733.15,8,100,O,Endo,5060.58
5733.15,8,1000,O,Endo,372321
5733.15,8,10000,O,Endo,0.0730719
5733.15,8,100,C,Ecto,71837.7
5733.15,8,1000,C,Ecto,5966.89
5733.15,8,10000,C,Ecto,0.000638737
644.023,8,10,H,Ecto,3319.18
644.023,8,100,H,Ecto,53517.7
644.023,8,1000,H,Ecto,2538.39
644.023,8,10,H,Endo,11619.8
644.023,8,100,H,Endo,1560.56
644.023,8,1000,H,Endo,194.481
644.023,8,10,O,Ecto,5396.11
644.023,8,100,O,Ecto,48434
644.023,8,1000,O,Ecto,0.00282357
644.023,8,100,O,Endo,21833.5
644.023,8,1000,O,Endo,1029.09
644.023,8,100,C,Ecto,28358.8
644.023,8,1000,C,Ecto,30084.8
106.959,8,1,H,Ecto,8130.74
106.959,8,10,H,Ecto,269.103
106.959,8,100,H,Ecto,0.000506798
106.959,8,10,H,Endo,71.8939
106.959,8,1,O,Ecto,7.71443e-011
106.959,8,10,O,Ecto,910.359
106.959,8,100,O,Ecto,59.473
106.959,8,100,O,Endo,75.731
106.959,8,100,C,Ecto,4137.18
5707.62,8,10,H,Ecto,71.4845
5707.62,8,100,H,Ecto,41.0382
5707.62,8,1000,H,Ecto,5.93586
5707.62,8,10,H,Endo,94.2289
5707.62,8,100,H,Endo,3.71659
5707.62,8,1000,H,Endo,1.63793
5707.62,8,10,O,Ecto,25.984
5707.62,8,100,O,Ecto,107.29
5707.62,8,100,O,Endo,45.6136
5707.62,8,100,C,Ecto,59.1634
5707.62,8,1000,C,Ecto,16.564
228.681,8,1,H,Ecto,43006.9
228.681,8,1,O,Ecto,1.18859e-009
228.681,8,10,O,Ecto,11.4609
228.681,8,10,C,Ecto,1.36249e-020
228.681,8,100,C,Ecto,124.278
98.644,8,1,H,Ecto,150682
98.644,8,10,H,Ecto,0.315954
98.644,8,1,O,Ecto,3.65107e-009
98.644,8,10,O,Ecto,80.0543
98.644,8,100,O,Endo,0.190908
98.644,8,10,C,Ecto,2.25473e-012
98.644,8,100,C,Ecto,7237.24
137.621,8,1,H,Ecto,198373
137.621,8,10,H,Ecto,0.0222265
6765.24,2,100,H,Ecto,42483.5
6765.24,2,100,H,Endo,916575
6765.24,2,10,O,Ecto,1.673e+006
6765.24,2,100,O,Ecto,34272.3
6765.24,2,1000,O,Ecto,2673.86
6765.24,2,100,O,Endo,1.14886e+007
6765.24,2,1000,O,Endo,365296
6765.24,2,100,C,Ecto,2.6573e+007
13065.4,2,100,H,Ecto,8019.68
13065.4,2,100,H,Endo,15.8485
13065.4,2,10000,H,Endo,329285
13065.4,2,100,O,Ecto,44201
13065.4,2,1000,O,Ecto,13772.9
13065.4,2,100,O,Endo,1.26491e+007
13065.4,2,1000,O,Endo,1.8726e+008
13065.4,2,10000,O,Endo,165.596
13065.4,2,100,C,Ecto,10074.1
13065.4,2,10000,C,Ecto,275.552
16445.2,2,100,H,Ecto,6.37072
16445.2,2,10000,H,Endo,198131
16445.2,2,100,O,Ecto,521.645
16445.2,2,1000,O,Ecto,104.6
16445.2,2,10000,O,Ecto,5.39826
16445.2,2,100,O,Endo,99321.2
16445.2,2,1000,O,Endo,2.07887e+006
16445.2,2,10000,O,Endo,347.425
16445.2,2,100,C,Ecto,30.9898
16445.2,2,10000,C,Ecto,826.968
31625.1,2,10000,H,Ecto,3.05253
31625.1,2,10000,H,Endo,2.49298e+006
31625.1,2,100,O,Ecto,229.178
31625.1,2,1000,O,Ecto,1249.32
31625.1,2,10000,O,Ecto,1241.28
31625.1,2,1000,O,Endo,4.65265e+006
31625.1,2,10000,O,Endo,8211.28
31625.1,2,10000,C,Ecto,14316.1
16445.2,2,100,H,Ecto,138072
16445.2,2,100,H,Endo,151.299
16445.2,2,10000,H,Endo,447966
16445.2,2,100,O,Ecto,250577
16445.2,2,1000,O,Ecto,9072.98
16445.2,2,100,O,Endo,1.29407e+008
16445.2,2,1000,O,Endo,1.12807e+008
16445.2,2,10000,O,Endo,112.268
16445.2,2,100,C,Ecto,17427.4
16445.2,2,10000,C,Ecto,1549.46
1360.15,2,10,H,Ecto,0.000567052
1360.15,2,100,H,Ecto,56234.9
1360.15,2,100,H,Endo,1.12991e+007
1360.15,2,10,O,Ecto,1.04683e+009
1360.15,2,100,O,Ecto,429621
1360.15,2,1000,O,Ecto,133.81
1360.15,2,100,O,Endo,1.2414e+006
1360.15,2,1000,O,Endo,81389.2
1360.15,2,10,C,Ecto,1607.88
1360.15,2,100,C,Ecto,4.80721e+008
2318.13,2,100,H,Ecto,3.70296e+006
2318.13,2,100,H,Endo,2.28814e+008
2318.13,2,10,O,Ecto,1.30706e+009
2318.13,2,100,O,Ecto,2.09189e+006
2318.13,2,1000,O,Ecto,52776
2318.13,2,100,O,Endo,3.53927e+008
2318.13,2,1000,O,Endo,804076
2318.13,2,10,C,Ecto,8551.76
2318.13,2,100,C,Ecto,7.98316e+009
327.224,2,10,H,Ecto,1.60636e+006
327.224,2,100,H,Ecto,4.06761e+006
327.224,2,100,H,Endo,7.3311e+007
327.224,2,1,O,Ecto,14119.3
327.224,2,10,O,Ecto,1.75938e+011
327.224,2,100,O,Ecto,9.40646e+008
327.224,2,100,O,Endo,1.58253e+008
327.224,2,1000,O,Endo,2.8175e+006
327.224,2,10,C,Ecto,251158
327.224,2,100,C,Ecto,4.56773e+009
1323.96,2,10,H,Ecto,4.50797e+006
1323.96,2,100,H,Ecto,86525.3
1323.96,2,100,H,Endo,3.93811e+007
1323.96,2,10,O,Ecto,6.16374e+009
1323.96,2,100,O,Ecto,151382
