GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,455902,3.6999e+009,0,0,0
0,0,36593,1.74737e+008,0,0,0
0,0,11184.4,8.70828e+007,0,0,0
0,0,348711,9.42311e+008,0,0,0
0,0,1504.98,1.76244e+006,0,0,0
0,0,44.6019,6.64931e+007,0,0,0
0,0,2594.96,4.42147e+009,0,0,0
0,0,453.483,4.74377e+009,0,0,0
0,0,1493.45,2.54139e+010,0,0,0
0,0,442.04,1.29829e+007,0,0,0
0,0,127550,1.95031e+009,0,0,0
0,0,12009.9,1.06161e+009,0,0,0
0,0,36522.3,6.6492e+008,0,0,0
0,0,88.5804,9.01149e+006,0,0,0
0,0,42.1353,1.28699e+007,0,0,0
0,0,43.909,2.82545e+008,0,0,0
0,0,1501.74,7.36165e+008,0,0,0
0,0,6270.87,2.00089e+007,0,0,0
0,0,2.70317e+006,1.49759e+010,0,0,0
0,1,24805.7,0,41569.2,15598.3,3.4567e+006
0,1,25836.5,0,7.30056e+008,2.63453e+008,1.66377e+010
0,1,25369.9,0,9.24651e+009,2.72882e+009,2.24996e+010
0,2,13521.7,4.13216e+007,5.59936e+006,1.45591e+008,1.1522e+007
0,2,7011.96,2.89083e+007,2.67057e+006,7.03153e+007,1.1671e+007
0,2,263.68,2.91661e+009,92741.4,130057,84591.3
0,2,3413.69,5.63363e+008,4.81771e+006,2.12693e+007,1.60004e+007
0,2,44769.6,9.4824e+008,2.48197e+006,3.9658e+008,8.94927e+007
0,2,13521.7,3.09972e+008,2.38105e+007,7.09029e+008,8.66193e+007
0,2,9069.94,2.32011e+009,4.76933e+007,9.9341e+007,4.28207e+007
0,2,2457.55,1.13781e+011,4.72064e+007,4.37491e+007,2.28776e+007
0,2,531.856,7.76533e+009,607904,389261,111201
0,2,265.655,2.91894e+008,82264.1,5263.68,30169.9
0,2,3580.85,1.13989e+010,7.19804e+006,1.57561e+007,8.35835e+006
0,2,13521.7,1.79208e+008,4.37972e+006,1.11582e+007,4.54045e+006
0,2,7011.96,3.95896e+009,1.88726e+007,1.45039e+007,1.10447e+007
0,2,8547.5,7.9231e+009,911997,1.01415e+006,372619
0,2,3413.69,1.28499e+009,92283.3,62750.8,30535
0,2,268.573,1.49109e+008,774627,6.62335,606.154
0,2,7011.96,5.23508e+008,70400.9,116851,47753.9
0,3,246.996,6.33472e+007,0,0,0
0,3,110.696,8.91437e+007,0,0,0
0,3,36.8055,1.68542e+007,0,0,0
0,3,62.7695,3.80833e+007,0,0,0
0,3,3.118,7.1972e+006,0,0,0
0,3,2.8038,2.79781e+008,0,0,0
0,3,381.107,4.01825e+007,0,0,0
0,4,798.043,0,3.07762e+008,4.46019e+008,1.15282e+008
0,4,111.161,0,7.49002e+006,15361.4,618296
0,4,2001,0,1.69563e+009,3.84325e+009,1.97708e+009
0,4,720.999,0,259887,257304,79524.2
0,4,447.827,0,3.27808e+006,10.5144,16681.6
0,5,1230.76,4.02215e+008,116481,137547,69527.9
0,5,212.924,1.41007e+008,6141.98,5246.81,2508.03
0,5,212.48,3769.86,7.70198,0.0230782,0.779998
0,5,2.21696,36.1594,0,0,0
0,5,12.5492,1.99971e+007,17454.1,1.62087e-009,2.66188
0,5,662.522,3.00618e+007,154953,27.5133,4570.8
0,6,397.909,2.37646e+006,0,0,0
0,6,4361.31,2.60767e+006,0,0,0
0,6,29098.3,3.78979e+008,0,0,0
0,6,14255.9,1.07594e+008,0,0,0
0,6,1624.31,1.78036e+007,0,0,0
0,6,1759.23,3.17392e+008,0,0,0
0,6,230.921,1.1e+008,0,0,0
0,6,1722.42,1.0133e+009,0,0,0
0,6,397.957,2.32385e+007,0,0,0
0,6,238.148,3.97968e+006,0,0,0
0,6,1734.54,2.48324e+008,0,0,0
0,6,420.485,1.66132e+006,0,0,0
0,6,238.148,1.73819e+006,0,0,0
0,6,1608.51,4.99524e+007,0,0,0
0,6,4156.31,1.2197e+007,0,0,0
0,7,5584.63,0,4.06947e+006,4.46401e+007,1.15335e+007
0,7,1009.7,0,300804,244988,62251.9
0,7,1628.91,0,3.34511e+008,5.01921e+008,2.66727e+008
0,7,14221.9,0,1.96567e+006,2.83279e+008,2.13819e+007
0,7,154.985,0,146267,14147.7,8559.33
0,7,178.317,0,1.32006e+007,1291.3,296632
0,7,6055.03,0,1.1002e+009,2.341e+009,1.47601e+009
0,7,14928.5,0,9.76414e+006,2.47304e+008,3.2558e+007
0,7,364.275,0,1.7516e+006,2.41423e+006,1.52666e+006
0,7,15905,0,2.9379e+007,1.89301e+008,6.1429e+007
0,7,5584.63,0,2.33583e+006,2.54988e+006,757571
0,7,154.985,0,4059.79,1.20142e-009,6.17981e-018
0,7,1055.68,0,286.49,487.517,51.2929
0,7,395.725,0,351843,352415,281036
0,7,1613.87,0,7.02426e+006,6.59651e+006,1.93539e+006
0,7,974.299,0,1.95408e+006,673.68,77626.4
0,7,386.833,0,6.12932e+006,6.07368,2120.52
0,7,49493.5,0,1.36269e+008,1.39791e+006,427737
0,8,10676.2,2.82579e+007,1.56095e+006,8.22565e+007,8.17749e+006
0,8,228.681,181091,6.77115,4.87237,3.14843
0,8,5733.15,208823,32359.4,377641,77804.6
0,8,644.023,2.38386e+008,72750.1,76692.7,58443.7
0,8,106.959,4.77118e+007,8471.74,1045.56,4137.18
0,8,5707.62,2.31587e+006,218.042,178.888,75.7274
0,8,228.681,9.02473e+006,43006.9,11.4609,124.278
0,8,98.644,3.74996e+007,150682,80.2452,7237.24
0,8,137.621,417.482,198373,0,0
1,0,110692,3.63833e+009,0,0,0
1,0,304.756,7.84149e+007,0,0,0
1,0,125.154,6.24012e+010,0,0,0
