5.82057e+014
5.47953e+014
5.38556e+014
5.43037e+014
5.33596e+014
5.16981e+014
4.93743e+014
4.69667e+014
4.47708e+014
4.33318e+014
4.26306e+014
4.16162e+014
4.1728e+014
4.00336e+014
3.94644e+014
3.90009e+014
3.63895e+014
3.39539e+014
3.09452e+014
2.82017e+014
2.59198e+014
2.46735e+014
2.49063e+014
2.52644e+014
