Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
10676.2,8,1000,C,Ecto,409527
10676.2,8,1000,C,Endo,1.09236e+006
5733.15,8,100,H,Ecto,45.2883
5733.15,8,1000,H,Ecto,27697.5
5733.15,8,1000,H,Endo,6027.67
5733.15,8,10000,H,Endo,0.309839
5733.15,8,100,O,Ecto,6857.07
5733.15,8,1000,O,Ecto,9907.01
5733.15,8,100,O,Endo,335074
5733.15,8,1000,O,Endo,6.71504e+006
5733.15,8,100,C,Ecto,15938.2
5733.15,8,1000,C,Ecto,226431
5733.15,8,1000,C,Endo,157801
1264.17,8,10,H,Ecto,4.52239
1264.17,8,100,H,Ecto,2846.48
1264.17,8,1000,H,Ecto,114.504
1264.17,8,10,H,Endo,54.6344
1264.17,8,100,O,Ecto,3068.51
1264.17,8,100,O,Endo,1019.61
1264.17,8,10,C,Ecto,1.88299e-023
1264.17,8,100,C,Ecto,6600.17
1264.17,8,1000,C,Ecto,35781.5
733.112,8,10,H,Ecto,5.79186e-024
733.112,8,100,H,Ecto,183.663
733.112,8,1000,H,Ecto,5.98331
733.112,8,10,H,Endo,125.624
733.112,8,10,O,Ecto,25144.6
733.112,8,100,O,Ecto,539.728
733.112,8,1000,O,Ecto,7.96053e-022
733.112,8,100,O,Endo,175.265
733.112,8,10,C,Ecto,9.99435e-023
733.112,8,100,C,Ecto,474.857
733.112,8,1000,C,Ecto,63.4338
228.681,8,10,H,Ecto,5.4101e+007
228.681,8,10,H,Endo,0.000509046
228.681,8,10,O,Ecto,44.1668
228.681,8,100,O,Ecto,8.58719e-006
228.681,8,100,C,Ecto,1.13028e-006
120.708,8,10,H,Ecto,1.0011e+007
120.708,8,10,H,Endo,8.76815e-007
120.708,8,10,O,Ecto,3.85148
6067.8,8,10,H,Ecto,2.12655
6067.8,8,100,H,Ecto,738.498
6067.8,8,1000,H,Ecto,152.86
6067.8,8,10,H,Endo,378.815
6067.8,8,100,O,Ecto,940.786
6067.8,8,100,O,Endo,508.647
6067.8,8,10,C,Ecto,164.978
6067.8,8,100,C,Ecto,2123.97
6067.8,8,1000,C,Ecto,2540.33
4343.21,8,10,H,Ecto,0.00639508
4343.21,8,100,H,Ecto,18.3763
4343.21,8,1000,H,Ecto,4.8035
4343.21,8,10,H,Endo,0.449644
4343.21,8,100,O,Ecto,14.7398
4343.21,8,1000,O,Ecto,0.31744
4343.21,8,100,O,Endo,42.5907
4343.21,8,1000,O,Endo,251.515
4343.21,8,10,C,Ecto,0.571885
4343.21,8,100,C,Ecto,128
4343.21,8,1000,C,Ecto,298.449
89695.9,1,10000,H,Ecto,56820.8
89695.9,1,100000,H,Endo,305250
89695.9,1,10000,O,Endo,4.13686e+007
89695.9,1,10000,C,Ecto,115919
16445.2,2,100,H,Ecto,653.238
16445.2,2,1000,H,Ecto,945.614
16445.2,2,10000,H,Ecto,0.208616
16445.2,2,1000,H,Endo,5.90987e+007
16445.2,2,100,O,Ecto,370084
16445.2,2,1000,O,Ecto,5399.12
16445.2,2,10000,O,Ecto,1.04689
16445.2,2,100,O,Endo,797277
16445.2,2,1000,O,Endo,2.66796e+007
16445.2,2,100,C,Ecto,45862.9
16445.2,2,1000,C,Ecto,377.527
3934.97,2,10,H,Ecto,0.0135223
3934.97,2,100,H,Ecto,5972.38
3934.97,2,1000,H,Ecto,160.625
3934.97,2,100,H,Endo,613394
3934.97,2,1000,H,Endo,5.63686e+006
3934.97,2,10,O,Ecto,70.0741
3934.97,2,100,O,Ecto,235921
3934.97,2,1000,O,Ecto,279.482
3934.97,2,100,O,Endo,2.38407e+007
3934.97,2,1000,O,Endo,101696
3934.97,2,10,C,Ecto,0.0891502
3934.97,2,100,C,Ecto,13110.1
31625.1,2,100,H,Ecto,463.347
31625.1,2,1000,H,Ecto,3487.61
31625.1,2,10000,H,Ecto,418.377
31625.1,2,1000,H,Endo,1.97975e+008
31625.1,2,100,O,Ecto,682577
31625.1,2,1000,O,Ecto,79838.9
31625.1,2,10000,O,Ecto,1293.42
31625.1,2,1000,O,Endo,5.51546e+008
31625.1,2,10000,O,Endo,178.214
31625.1,2,100,C,Ecto,130987
31625.1,2,1000,C,Ecto,94211.1
1264.87,2,10,H,Ecto,780.047
1264.87,2,100,H,Ecto,2.81777e+006
1264.87,2,1000,H,Ecto,124.068
1264.87,2,100,H,Endo,9.06994e+008
1264.87,2,1000,H,Endo,2.07795e+006
1264.87,2,10,O,Ecto,1.52621e+007
1264.87,2,100,O,Ecto,2.47275e+008
1264.87,2,1000,O,Ecto,11278.8
1264.87,2,100,O,Endo,2.10715e+009
1264.87,2,10,C,Ecto,44944.7
1264.87,2,100,C,Ecto,2.19504e+008
2163.4,2,10,H,Ecto,38.2996
2163.4,2,100,H,Ecto,1.73682e+006
2163.4,2,1000,H,Ecto,1450.48
2163.4,2,100,H,Endo,4.78385e+008
2163.4,2,1000,H,Endo,1.11205e+008
2163.4,2,10,O,Ecto,501245
2163.4,2,100,O,Ecto,4.04125e+007
2163.4,2,1000,O,Ecto,194076
2163.4,2,100,O,Endo,6.85459e+009
2163.4,2,1000,O,Endo,621337
2163.4,2,10,C,Ecto,523.122
2163.4,2,100,C,Ecto,2.36352e+007
309.944,2,10,H,Ecto,11201.2
309.944,2,100,H,Ecto,152901
309.944,2,100,H,Endo,2.21509e+007
309.944,2,1,O,Ecto,13205.3
309.944,2,10,O,Ecto,5.08002e+007
309.944,2,100,O,Ecto,4.69701e+007
309.944,2,10,C,Ecto,952634
309.944,2,100,C,Ecto,5.59371e+007
2155.88,2,10,H,Ecto,60.0327
2155.88,2,100,H,Ecto,2.62969e+006
2155.88,2,1000,H,Ecto,2410.93
2155.88,2,100,H,Endo,4.22752e+008
2155.88,2,1000,H,Endo,1.03194e+008
2155.88,2,10,O,Ecto,229598
2155.88,2,100,O,Ecto,3.15858e+007
2155.88,2,1000,O,Ecto,164599
2155.88,2,100,O,Endo,4.66439e+009
2155.88,2,1000,O,Endo,963553
2155.88,2,10,C,Ecto,1106.9
2155.88,2,100,C,Ecto,6.93173e+006
1264.87,2,10,H,Ecto,20140.3
1264.87,2,100,H,Ecto,7.7448e+007
1264.87,2,1000,H,Ecto,629.162
1264.87,2,100,H,Endo,2.02349e+010
1264.87,2,1000,H,Endo,5.82081e+007
1264.87,2,10,O,Ecto,3.84018e+008
1264.87,2,100,O,Ecto,5.19138e+009
1264.87,2,1000,O,Ecto,316842
1264.87,2,100,O,Endo,5.19395e+010
1264.87,2,10,C,Ecto,1.19396e+006
1264.87,2,100,C,Ecto,1.95451e+009
31625.1,2,100,H,Ecto,20128
31625.1,2,1000,H,Ecto,20999.1
31625.1,2,10000,H,Ecto,8388.69
31625.1,2,1000,H,Endo,3.44173e+009
31625.1,2,100,O,Ecto,1.16863e+007
31625.1,2,1000,O,Ecto,1.09416e+006
31625.1,2,10000,O,Ecto,24791
31625.1,2,1000,O,Endo,1.04266e+010
31625.1,2,10000,O,Endo,3004.75
31625.1,2,100,C,Ecto,1.91075e+006
31625.1,2,1000,C,Ecto,1.22305e+006
334.471,2,10,H,Ecto,133241
334.471,2,100,H,Ecto,4.0423e+006
334.471,2,100,H,Endo,4.81086e+008
334.471,2,1,O,Ecto,108769
334.471,2,10,O,Ecto,1.34165e+009
334.471,2,100,O,Ecto,1.0514e+009
334.471,2,10,C,Ecto,1.37184e+007
334.471,2,100,C,Ecto,1.84789e+009
16445.2,2,100,H,Ecto,18414.9
16445.2,2,1000,H,Ecto,8796.5
16445.2,2,10000,H,Ecto,7.13545
16445.2,2,1000,H,Endo,1.62355e+009
16445.2,2,100,O,Ecto,1.03116e+007
16445.2,2,1000,O,Ecto,115501
16445.2,2,10000,O,Ecto,32.8577
16445.2,2,100,O,Endo,6.54496e+007
16445.2,2,1000,O,Endo,8.16846e+008
16445.2,2,100,C,Ecto,1.09785e+006
16445.2,2,1000,C,Ecto,39897.3
1254.62,2,10,H,Ecto,14729.7
1254.62,2,100,H,Ecto,1.45462e+007
1254.62,2,1000,H,Ecto,2192.25
1254.62,2,100,H,Endo,2.86738e+010
1254.62,2,1000,H,Endo,3.9115e+007
1254.62,2,10,O,Ecto,3.13306e+008
1254.62,2,100,O,Ecto,7.2598e+009
1254.62,2,1000,O,Ecto,200861
1254.62,2,100,O,Endo,4.45095e+010
1254.62,2,10,C,Ecto,872181
1254.62,2,100,C,Ecto,5.82409e+009
2268.45,2,10,H,Ecto,3940.86
2268.45,2,100,H,Ecto,1.37672e+008
2268.45,2,1000,H,Ecto,251183
2268.45,2,100,H,Endo,2.40596e+010
2268.45,2,1000,H,Endo,1.08709e+010
2268.45,2,10,O,Ecto,1.47012e+007
2268.45,2,100,O,Ecto,2.65734e+009
2268.45,2,1000,O,Ecto,1.6302e+007
2268.45,2,100,O,Endo,1.97667e+011
2268.45,2,1000,O,Endo,1.09634e+008
2268.45,2,10,C,Ecto,69042
2268.45,2,100,C,Ecto,4.87429e+008
14.2305,4,1,H,Ecto,7.35641e+006
14.2305,4,1,O,Ecto,2.15749e-005
140.528,4,1,H,Ecto,7.17613e-009
140.528,4,10,H,Ecto,1771.04
140.528,4,100,H,Ecto,11.0424
140.528,4,100,H,Endo,9778.25
140.528,4,1,O,Ecto,20469.3
140.528,4,10,O,Ecto,444159
140.528,4,100,O,Ecto,672.621
140.528,4,10,C,Ecto,80841.3
140.528,4,100,C,Ecto,382754
22.9752,4,1,H,Ecto,6.43318e+006
22.9752,4,10,H,Ecto,6.0053e-008
22.9752,4,1,O,Ecto,0.000167727
22.9752,4,10,C,Ecto,1.15928e-006
389.515,4,10,H,Ecto,15.2093
389.515,4,100,H,Ecto,3085.08
389.515,4,100,H,Endo,1.05489e+006
389.515,4,1,O,Ecto,0.394978
389.515,4,10,O,Ecto,433354
389.515,4,100,O,Ecto,1.09051e+006
389.515,4,100,O,Endo,307003
389.515,4,10,C,Ecto,2516.8
389.515,4,100,C,Ecto,825618
737.568,4,10,H,Ecto,6410.33
737.568,4,100,H,Ecto,7.77977e+006
737.568,4,100,H,Endo,2.23203e+009
737.568,4,10,O,Ecto,1.45211e+008
737.568,4,100,O,Ecto,1.11348e+009
737.568,4,1000,O,Ecto,533.675
737.568,4,100,O,Endo,2.28059e+009
737.568,4,10,C,Ecto,549235
737.568,4,100,C,Ecto,1.20978e+009
31.8316,4,1,H,Ecto,2.16624e+007
31.8316,4,10,H,Ecto,3.96261e-006
31.8316,4,1,O,Ecto,0.00237245
31.8316,4,10,C,Ecto,7.52888e-005
71.2722,4,1,H,Ecto,2.34417e-007
71.2722,4,10,H,Ecto,380.404
71.2722,4,1,O,Ecto,36069.5
71.2722,4,10,C,Ecto,13428.8
71.2722,4,100,C,Ecto,455.609
22.6677,4,1,H,Ecto,287492
22.6677,4,10,H,Ecto,2.21111e-009
22.6677,4,1,O,Ecto,5.3498e-006
22.6677,4,10,C,Ecto,3.43551e-008
14.2305,4,1,H,Ecto,1.89347e+007
14.2305,4,1,O,Ecto,3.14747e-005
679.249,5,10,H,Ecto,223.687
679.249,5,100,H,Ecto,286634
679.249,5,100,H,Endo,4.29163e+007
679.249,5,1000,H,Endo,6523.07
679.249,5,10,O,Ecto,4.49882e+006
679.249,5,100,O,Ecto,2.12943e+007
679.249,5,1000,O,Ecto,22.0283
679.249,5,100,O,Endo,6.62637e+007
679.249,5,10,C,Ecto,19270.1
679.249,5,100,C,Ecto,1.28733e+007
79.9711,5,1,H,Ecto,1.66836e-008
79.9711,5,10,H,Ecto,361.186
79.9711,5,1,O,Ecto,7937.86
79.9711,5,10,C,Ecto,7050.36
79.9711,5,100,C,Ecto,846.347
123.731,5,1,H,Ecto,1.05829e-009
123.731,5,10,H,Ecto,255.557
123.731,5,1,O,Ecto,1877.2
123.731,5,10,O,Ecto,17163.8
123.731,5,100,O,Ecto,2.11133e-006
123.731,5,10,C,Ecto,5526.73
123.731,5,100,C,Ecto,7277.72
2.73057,5,1,H,Ecto,2.30951e+006
8.14787,5,1,H,Ecto,1.63082e+007
8.14787,5,1,O,Ecto,1.50131e-006
2001,5,10,H,Ecto,484.803
2001,5,100,H,Ecto,126950
2001,5,100,H,Endo,1.27117e+007
2001,5,10,O,Ecto,3.98028e+006
2001,5,100,O,Ecto,1.52589e+007
2001,5,100,O,Endo,7.75973e+006
2001,5,10,C,Ecto,51776.6
2001,5,100,C,Ecto,1.41376e+007
2.5982,5,1,H,Ecto,3.09489e+006
943.279,5,10,H,Ecto,456.508
943.279,5,100,H,Ecto,395494
943.279,5,100,H,Endo,5.08612e+007
943.279,5,1,O,Ecto,17.2674
943.279,5,10,O,Ecto,1.45246e+007
943.279,5,100,O,Ecto,6.03559e+007
943.279,5,100,O,Endo,9.29557e+006
943.279,5,10,C,Ecto,60923.3
943.279,5,100,C,Ecto,9.62421e+007
174.795,5,1,H,Ecto,3.5044e-009
174.795,5,10,H,Ecto,97.6829
174.795,5,1,O,Ecto,2264.03
174.795,5,100,O,Ecto,1.43268e-007
174.795,5,10,C,Ecto,2638.47
174.795,5,100,C,Ecto,2692.08
123.731,5,1,H,Ecto,4.74574e-009
123.731,5,10,H,Ecto,174.859
123.731,5,1,O,Ecto,3067.59
123.731,5,100,O,Ecto,1.97473e-007
123.731,5,10,C,Ecto,3573.87
123.731,5,100,C,Ecto,1008.6
5632.66,7,10,H,Ecto,0.0207575
5632.66,7,100,H,Ecto,4469.63
5632.66,7,1000,H,Ecto,45.8558
5632.66,7,100,H,Endo,590478
5632.66,7,1000,H,Endo,3.26579e+006
5632.66,7,10,O,Ecto,221.882
5632.66,7,100,O,Ecto,157070
5632.66,7,1000,O,Ecto,172.489
5632.66,7,100,O,Endo,3.96345e+007
5632.66,7,1000,O,Endo,43687.8
5632.66,7,10,C,Ecto,0.203666
5632.66,7,100,C,Ecto,23941.2
5632.66,7,1000,C,Ecto,0.0404203
212.091,7,10,H,Ecto,7593.79
212.091,7,100,H,Ecto,41170
212.091,7,100,H,Endo,3.2349e+006
212.091,7,1,O,Ecto,10110.8
212.091,7,10,O,Ecto,3.87484e+007
212.091,7,100,O,Ecto,3.27915e+007
212.091,7,10,C,Ecto,491288
212.091,7,100,C,Ecto,3.56854e+007
34624.9,7,100,H,Ecto,250.501
34624.9,7,1000,H,Ecto,1554.98
34624.9,7,10000,H,Ecto,219.812
34624.9,7,1000,H,Endo,5.53566e+007
34624.9,7,100,O,Ecto,156776
34624.9,7,1000,O,Ecto,31325.5
34624.9,7,10000,O,Ecto,856.848
34624.9,7,1000,O,Endo,2.21851e+008
34624.9,7,10000,O,Endo,135.537
34624.9,7,100,C,Ecto,32238.3
34624.9,7,1000,C,Ecto,48068.2
82.3828,7,1,H,Ecto,3.5984e-009
82.3828,7,10,H,Ecto,97.9504
82.3828,7,1,O,Ecto,1947.44
82.3828,7,100,O,Ecto,8.00828e-008
82.3828,7,10,C,Ecto,1995.98
82.3828,7,100,C,Ecto,441.129
115.024,7,1,H,Ecto,5.46235e-007
115.024,7,10,H,Ecto,143060
115.024,7,100,H,Endo,0.000118705
115.024,7,1,O,Ecto,1.00414e+006
115.024,7,10,O,Ecto,1.07913e+007
115.024,7,100,O,Ecto,0.00130795
115.024,7,10,C,Ecto,3.04298e+006
115.024,7,100,C,Ecto,4.39109e+006
357.163,7,10,H,Ecto,5178.27
357.163,7,100,H,Ecto,330969
357.163,7,100,H,Endo,3.92821e+007
357.163,7,1,O,Ecto,3920.87
357.163,7,10,O,Ecto,120927
357.163,7,100,O,Ecto,7.11633e+007
357.163,7,10,C,Ecto,827263
357.163,7,100,C,Ecto,8.02114e+007
448.93,7,10,H,Ecto,1970.75
448.93,7,100,H,Ecto,1.8845e+006
448.93,7,100,H,Endo,1.39212e+008
448.93,7,1000,H,Endo,412.624
448.93,7,1,O,Ecto,37.5716
448.93,7,10,O,Ecto,7.88631e+007
448.93,7,100,O,Ecto,2.58439e+008
448.93,7,100,O,Endo,6.005e+007
448.93,7,10,C,Ecto,570003
448.93,7,100,C,Ecto,4.06825e+008
73.09,7,1,H,Ecto,1.94209e-010
73.09,7,10,H,Ecto,1.21105
73.09,7,1,O,Ecto,54.5977
73.09,7,10,C,Ecto,34.8364
73.09,7,100,C,Ecto,4.38037
210.216,7,10,H,Ecto,1651.05
210.216,7,100,H,Ecto,175570
210.216,7,100,H,Endo,2.02415e+006
210.216,7,1,O,Ecto,4342.69
210.216,7,10,O,Ecto,2.01756e+007
210.216,7,100,O,Ecto,1.99489e+007
210.216,7,10,C,Ecto,275582
210.216,7,100,C,Ecto,4.18324e+007
108.504,7,1,H,Ecto,1.12792e-007
108.504,7,10,H,Ecto,831.328
108.504,7,1,O,Ecto,36755.4
108.504,7,10,C,Ecto,29594.7
108.504,7,100,C,Ecto,3500.87
5632.66,7,10,H,Ecto,34.7852
5632.66,7,100,H,Ecto,363831
