GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,455902,3.73761e+009,0,0,0
0,0,11184.4,9.4743e+007,0,0,0
0,0,48304.6,5.85852e+009,0,0,0
0,0,348711,1.02683e+010,0,0,0
0,0,2467.34,7.85033e+010,0,0,0
0,0,27809.4,8.15688e+008,0,0,0
0,0,2616.61,3.5352e+009,0,0,0
0,0,30919,3.30788e+008,0,0,0
0,0,61.2298,2.01298e+009,0,0,0
0,0,11416.8,2.02182e+010,0,0,0
0,0,58.1291,5.42216e+008,0,0,0
0,0,2598.28,1.68893e+009,0,0,0
0,0,53.8879,1.69684e+007,0,0,0
0,1,64817.9,0,645102,58.2296,27688.3
0,1,26904.1,0,1.22293e+006,17229.4,4.98734e+008
0,1,1658.86,0,9.45641e+007,3.22542e+009,1.15971e+009
0,1,26134.4,0,7.54699e+010,2.55535e+008,8.42196e+009
0,1,1695.09,0,3.68533e+010,73052.6,2082.96
0,1,1629.65,0,4.9207e+009,1619.43,6.49797
0,1,19699.7,0,1.00319e+009,1.09182e+010,2.74958e+009
0,2,32087.4,5.22783e+007,3.23841e+007,1.08807e+007,8.09818e+006
0,2,6734.57,1.08271e+008,1.65043e+006,4.16575e+008,5.69438e+007
0,2,4404.76,6.66728e+007,716032,1.40385e+008,2.554e+007
0,2,291.851,9.29471e+006,1.75539e+010,40441.3,606.31
0,2,4019.33,7.13805e+010,5.89326e+007,1.94755e+008,1.87928e+008
0,2,958.024,3.36772e+009,1.37307e+007,1.07861e+008,9.15942e+007
0,2,2196.66,9.20883e+010,3.49583e+007,2.62484e+007,4.67524e+007
0,2,259.62,304835,3.30586e+009,1062.04,3.60671
0,2,6100.95,7.6964e+009,1.96338e+007,6.96032e+008,4.87695e+008
0,2,264.847,1.23493e+006,3.80471e+009,6274.33,94.0249
0,2,254.372,16475.4,1.6346e+008,136.54,0.835774
0,2,288.581,92818.2,2.9324e+009,7152.49,7736.98
0,2,7051.89,5.65158e+008,2.08819e+006,5.55815e+006,7.36039e+006
0,3,258.275,1.96243e+008,0,0,0
0,3,113.887,3.68296e+007,0,0,0
0,3,12.9404,9.5071e+006,0,0,0
0,3,11.0993,6.39951e+011,0,0,0
0,3,64.6307,792385,0,0,0
0,3,3.0459,1.94111e+009,0,0,0
0,3,12.7751,1.20035e+008,0,0,0
0,3,3.31612,3.27161e+007,0,0,0
0,3,386.078,1.83637e+008,0,0,0
0,4,70.6555,0,2.02163e+008,262.823,22.1289
0,4,10.5781,0,8.61805e+006,7.44288e+006,2.38558e+007
0,4,1482.01,0,1.01951e+006,4.8786e+007,2.26483e+007
0,4,878.942,0,1.0059e+008,8.2145e+008,4.64264e+008
0,4,451.167,0,2.13102e+009,1889.92,14.3336
0,4,10.1894,0,0,0,0
0,4,715.576,0,4.66334e+008,167.213,0.840131
0,4,2001,0,1.44464e+009,6.22456e+008,5.7382e+008
0,4,70.031,0,0,0,518950
0,4,105.493,0,1.76257e+008,1373.37,3245.89
0,5,664.762,3.43809e+008,135231,106590,171478
0,5,1128.18,7.48942e+008,554830,1.35164e+006,1.66585e+006
0,5,208.265,1.97673e+006,3.6651e+009,8201.82,189.532
0,5,2.29802,6.64684e+008,0,0,1.84749e+006
0,5,10.7494,267758,1.62748e+007,6320.47,206290
0,5,10.2479,3.77502e+008,59354.8,264585,4.79052e+007
0,5,15.7982,3.29915e+008,0,0,0
0,6,407.057,7.33387e+006,0,0,0
0,6,4361.31,3.01408e+007,0,0,0
0,6,29098.3,1.10727e+008,0,0,0
0,6,1993.98,1.35768e+007,0,0,0
0,6,14255.9,1.40325e+008,0,0,0
0,6,83644,5.23587e+007,0,0,0
0,6,235.422,1.11936e+008,0,0,0
0,6,1993.98,8.96675e+007,0,0,0
0,6,1866.16,9.64421e+008,0,0,0
0,6,432.666,6.76946e+007,0,0,0
0,6,4361.31,1.04371e+008,0,0,0
0,6,2023.09,4.25159e+007,0,0,0
0,7,4610.42,0,891133,6.87371e+007,7.67503e+006
0,7,1009.7,0,151006,5.14339e+006,2.4486e+006
0,7,1190.17,0,2.36432e+008,1.17617e+009,8.72359e+008
0,7,376.847,0,9.96116e+009,81276.7,98156
0,7,4271.29,0,6.99197e+006,1.26097e+009,1.54585e+008
0,7,153.942,0,5.83465e+008,282.398,3.79103
0,7,174.139,0,1.25856e+009,777.979,6.5813
0,7,200.45,0,1.51124e+008,45.5187,0.113477
0,7,470.171,0,2.07193e+009,1224.48,208
0,7,1034.1,0,2.38945e+006,1.96793e+006,1.17541e+006
0,7,4610.42,0,1.95326e+008,2.34121e+007,2.53349e+007
0,7,17723.5,0,4.36822e+006,7.8292e+008,1.87934e+008
0,7,161.15,0,1.23048e+009,815.744,303.903
0,7,375.172,0,8.17223e+007,104.391,8.57405
0,7,1009.7,0,8.10575e+006,6.74989,0.0432215
0,7,214.859,0,1.4333e+009,463.122,12.7486
0,7,1265.81,0,1.078e+009,4810.88,451.116
0,8,10676.2,2.68149e+007,937262,1.01707e+008,1.19566e+007
0,8,228.681,452275,2.56623e+008,984.087,177.448
0,8,5733.15,5.99145e+006,65663.2,2.18867e+007,3.29943e+006
0,8,1264.17,3.29611e+008,811407,2.70819e+007,2.13586e+007
0,8,733.112,3.09553e+008,1.59543e+006,7.66592e+006,4.67406e+006
0,8,228.681,441271,2.68706e+008,142.654,208.495
0,8,120.708,55943,9.8057e+008,744.455,1.04408
0,8,241.464,9958.42,4.152e+008,163.705,26.3399
0,8,221.172,26445.5,9.35366e+007,2409.96,560.585
0,8,6067.8,69001.7,1.57353e+008,66.7375,1.73367
0,8,120.404,11766.6,4.80581e+008,688.608,513.468
1,0,123491,9.89808e+008,0,0,0
1,0,2.70317e+006,7.07819e+009,0,0,0
1,0,239.519,10368.7,0,0,0
1,0,1515.65,6.30938e+008,0,0,0
1,0,115.083,2.32478e+010,0,0,0
1,0,196.89,3.2473e+010,0,0,0
1,0,1638.9,1.59887e+011,0,0,0
1,0,240.124,505766,0,0,0
1,0,178.366,3.29197e+011,0,0,0
1,0,115.083,3.19126e+011,0,0,0
1,0,1587.06,1.2159e+010,0,0,0
1,0,117.119,1.48832e+011,0,0,0
1,0,205.373,1.38545e+011,0,0,0
1,0,101.49,1.21689e+010,0,0,0
1,0,254.357,7073.08,0,0,0
1,0,1576.05,1.28836e+009,0,0,0
1,0,196.89,6.6005e+010,0,0,0
1,2,16445.2,5.42651e+007,2.33159e+007,1.73754e+007,1721.12
1,2,3934.97,1.47413e+006,1.89768e+007,1.93277e+006,2.44232e+006
1,2,31625.1,6.77067e+008,17268.1,3.51486e+007,663.588
1,2,1264.87,3.03297e+006,1.02174e+009,1.42611e+009,2.46414e+009
1,2,2163.4,2.66241e+007,1.7112e+009,3.46109e+009,1.56665e+009
1,2,309.944,1.12538e+008,1.99574e+010,2.97521e+010,1.43242e+011
1,2,2155.88,2.29312e+006,4.67179e+008,7.64983e+008,1.31179e+009
1,2,1264.87,5.28685e+007,8.84962e+009,6.11871e+009,3.72365e+010
1,2,31625.1,4.51528e+007,1.17744e+009,6.22395e+009,9.1094e+007
1,2,334.471,5.47706e+007,6.61635e+009,1.93645e+011,5.01057e+011
1,2,16445.2,266074,9.22553e+007,1.27549e+008,2.22509e+008
1,2,1254.62,3.41826e+007,6.62545e+009,6.47607e+009,9.41227e+009
1,2,2268.45,1.68969e+006,2.30907e+008,3.39621e+009,2.28091e+010
1,3,3.61673,17.0831,0,0,0
1,3,375.721,7.21959e+008,0,0,0
1,3,13.735,2.79176e+010,0,0,0
1,3,89.1187,9.1075e+006,0,0,0
1,3,16.5084,2.19706e+008,0,0,0
1,3,3.77405,5.30283e+011,0,0,0
1,4,14.2305,0,4.96785e+010,869805,1.01677e+011
1,4,140.528,0,2.08553e+008,2.28162e+007,5.80387e+008
1,4,22.9752,0,2.35255e+007,1.84235e+008,3.07224e+011
