GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,28740.8,3.00541e+008,0,0,0
0,0,455902,4.29265e+009,0,0,0
0,0,11184.4,7.21088e+008,0,0,0
0,0,2594.96,9.05179e+008,0,0,0
0,0,56.1596,1.57042e+009,0,0,0
0,0,48304.6,2.42182e+008,0,0,0
0,0,348711,4.50358e+009,0,0,0
0,0,2612.8,1.61248e+010,0,0,0
0,0,11558.4,7.70826e+008,0,0,0
0,0,56.1596,6.48783e+009,0,0,0
0,0,2467.34,0,0,0,0
0,0,27809.4,0,0,0,0
0,0,11427.5,0,0,0,0
0,0,56.5039,0,0,0,0
0,1,64817.9,0,282591,16.441,8.20093e+007
0,1,1787.35,0,3909.63,887296,112569
0,1,26904.1,0,3.98857e+010,5.40096e+010,1.65275e+008
0,1,26904.1,0,9.68073e+008,6.22011e+009,1.56129e+010
0,1,1678.09,0,1.37226e+009,1.2656e+010,9.83666e+009
0,1,1880.85,0,1.44605e+008,9.93717e+008,27.6115
0,1,40521.4,0,5123.1,186222,139678
0,1,64042.8,0,0,0,0
0,1,1658.86,0,0,0,0
0,2,2236.7,9.69663e+007,1.44876e+007,2.07204e+009,6.24354e+007
0,2,6861.7,3.34687e+009,3.4866e+007,4.43296e+008,2.12806e+008
0,2,530.844,3.27557e+006,3.99227e+006,1.63876e+008,2.95381e+007
0,2,264.847,1.87919e+008,2.61864e+008,1.87854e+008,1.10569e+009
0,2,32087.4,8.53987e+008,1.07579e+006,2.16121e+007,7.47634e+007
0,2,4322.68,1.46236e+009,1.81442e+008,2.29541e+009,4.17266e+008
0,2,958.024,1.09881e+006,200584,8.22442e+007,1.13282e+007
0,2,6734.57,6.60201e+008,1.57999e+009,4.38384e+010,1.1595e+010
0,2,2189.44,5.21045e+006,1.60329e+009,9.19975e+009,887.572
0,2,298.207,41816.2,1.39063e+008,1.17192e+010,0
0,2,264.847,0,0,0,0
0,2,2254.95,0,0,0,0
0,2,259.62,0,0,0,0
0,2,4404.76,0,0,0,0
0,2,1038.64,0,0,0,0
0,3,10.6005,2.77511e+011,0,0,0
0,3,258.275,2.60408e+007,0,0,0
0,3,379.366,6.73405e+007,0,0,0
0,3,12.9404,8.11731e+009,0,0,0
0,3,59.5976,9.889e+007,0,0,0
0,3,113.887,0,0,0,0
0,3,3.0459,0,0,0,0
0,4,933.657,0,8.93863e+008,1.44419e+009,1.08357e+009
0,4,2001,0,1.64669e+008,2.78883e+009,7.32658e+008
0,4,463.167,0,1.90113e+010,1.69107e+007,106716
0,4,96.3258,0,3.63484e+010,3.99769e+006,155698
0,4,10.28,0,5.22262e+010,1.20511e+011,0
0,4,67.8264,0,6.23326e+009,3.80315e+010,0.0866971
0,4,715.576,0,4.98091e+008,2.6603e+009,1.55201e+008
0,4,10.28,0,0,0,0
0,5,664.762,149012,6.16219e+007,2.3878e+008,39.6652
0,5,15.3876,228673,4.70578e+007,9.72952e+009,0
0,5,2.1252,4.88543e+011,0,0,0
0,5,208.265,1.69194e+006,7.97066e+008,5.16988e+009,203.046
0,5,10.6275,784582,6.72467e+010,1.2521e+011,0
0,5,1128.18,283802,8.80397e+007,3.12662e+008,86.6651
0,5,10.3789,0,0,0,0
0,6,407.057,1.13887e+006,0,0,0
0,6,4361.31,6.27911e+007,0,0,0
0,6,29098.3,1.64977e+008,0,0,0
0,6,1993.98,4.72232e+007,0,0,0
0,6,238.148,1.81756e+006,0,0,0
0,6,14255.9,6.69646e+009,0,0,0
0,6,1759.23,3.98053e+007,0,0,0
0,6,83644,5.88671e+007,0,0,0
0,6,258.866,2.53567e+007,0,0,0
0,6,1772.88,9.65575e+007,0,0,0
0,6,407.057,0,0,0,0
0,6,412.708,0,0,0,0
0,6,238.148,0,0,0,0
0,7,15897.1,0,362990,1.34114e+008,1.23548e+007
0,7,4610.42,0,3.12551e+007,2.45099e+008,4.69124e+006
0,7,1009.7,0,248090,1.21534e+008,8.42351e+006
0,7,165.552,0,1.37242e+007,5.15058e+007,8.26229e+006
0,7,154.928,0,1.88747e+008,3.29209e+009,0.358697
0,7,343.039,0,1.58946e+010,1.96188e+007,124776
0,7,1190.17,0,2.90142e+008,1.12923e+009,1.41442e+008
0,7,1016.94,0,2.66121e+008,1.26304e+009,8.01927
0,7,207.539,0,8.62979e+008,7.35939e+009,54.5603
0,7,171.963,0,2.31042e+006,3.14206e+008,0
0,7,376.847,0,3.43226e+007,7.98345e+008,0.0152084
0,7,386.025,0,0,0,0
0,7,205.405,0,0,0,0
0,7,4271.29,0,0,0,0
0,7,997.858,0,0,0,0
0,7,167.163,0,0,0,0
0,7,465.411,0,3.39e+007,0.116019,17840.3
0,8,51475.7,9.69455e+008,5.557e+007,4.94811e+008,6.20527e+007
0,8,10676.2,1.2154e+009,5.43718e+007,3.68434e+008,4.61214e+007
0,8,228.681,1.0059e+007,1.49192e+007,5.16097e+007,5.18811e+007
0,8,5733.15,6.93453e+006,1.07704e+006,2.688e+007,4.21046e+006
0,8,747.725,350878,1.39103e+006,2.27056e+007,4.92189e+006
0,8,1264.17,2.6565e+006,1.74148e+008,848653,1.26413e+006
0,8,120.404,580.947,3.46923e+007,5.86358e+006,0.00125945
0,8,230.896,1285.51,9.45344e+006,4.48842e+008,9.47672e-007
0,8,733.112,0,0,0,0
0,8,234.961,0,0,0,0
1,0,123491,1.26997e+009,0,0,0
1,0,2.70317e+006,5.73666e+009,0,0,0
1,0,226272,9.40148e+008,0,0,0
1,0,270.218,1.44667e+006,0,0,0
1,0,112.138,2.1803e+008,0,0,0
1,0,239.519,90375.7,0,0,0
1,0,1515.65,2.38483e+009,0,0,0
1,0,196.89,1.29437e+009,0,0,0
1,0,196.89,7.30086e+009,0,0,0
1,0,275.899,1.2349e+007,0,0,0
1,0,123.014,2.67231e+009,0,0,0
1,0,1479.43,7.05445e+008,0,0,0
1,0,239.097,719739,0,0,0
1,0,1523.39,0,0,0,0
1,0,115.083,0,0,0,0
1,0,196.89,0,0,0,0
1,0,240.302,0,0,0,0
1,0,276.091,0,0,0,0
1,1,49473.6,0,2.82987e+006,1.27647e+007,1.65651e+008
1,1,28511.1,0,2.16879e+006,7.06162e+007,1.96088e+008
1,2,1264.87,7.74034e+007,615791,6399.87,19482.3
1,2,13065.4,3.64265e+008,113513,692.976,1.57764e+006
1,2,16445.2,2.95152e+008,87856.8,1059.85,849819
1,2,3934.97,1.24832e+007,1698.9,152.612,0.629803
1,2,510.221,624685,337.077,22.1535,0.0146506
1,2,2109.81,7.22585e+007,7771.94,1041.09,22423.8
1,2,31625.1,2.04201e+009,88465.3,13496.3,397.906
1,2,306.428,8.36934e+006,52809.6,311.161,1342.23
1,2,487.584,10600.2,1.59819e+007,338072,4.02273
1,2,325.262,4556.29,1.989e+008,16176.2,17.024
1,2,2202.67,1.2485e+008,101310,101013,7.15249e+006
1,2,1264.87,3.39798e+008,3.32318e+006,580144,4.0866e+007
1,3,375.721,7.71659e+007,0,0,0
1,3,220.808,4.44978e+007,0,0,0
