Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
1013.25,5,10,H,Endo,754.903
1013.25,5,1,O,Ecto,220719
1013.25,5,10,O,Ecto,614339
1013.25,5,100,O,Ecto,11087.5
1013.25,5,100,O,Endo,12355.6
1013.25,5,10,C,Ecto,863.272
1013.25,5,100,C,Ecto,5338.72
4610.42,7,100,H,Ecto,2729.35
4610.42,7,1000,H,Ecto,1.39612e+006
4610.42,7,1000,H,Endo,3.35479e+006
4610.42,7,10000,H,Endo,3.25978e+007
4610.42,7,100,O,Ecto,383504
4610.42,7,1000,O,Ecto,41434
4610.42,7,10000,O,Ecto,51734.9
4610.42,7,100,O,Endo,71752.8
4610.42,7,1000,O,Endo,1.93162e+008
4610.42,7,10000,O,Endo,4613.09
4610.42,7,100,C,Ecto,1.84315e+006
4610.42,7,1000,C,Ecto,9.61501e+006
4610.42,7,10000,C,Endo,2.90172e+006
376.847,7,10,H,Ecto,4.60067e+008
376.847,7,100,H,Ecto,3.32662
376.847,7,1000,H,Ecto,0.281001
376.847,7,10,H,Endo,0.0159701
376.847,7,1000,H,Endo,765.261
376.847,7,10,O,Ecto,803.334
376.847,7,100,O,Ecto,725.491
376.847,7,1000,O,Ecto,1832.33
376.847,7,100,O,Endo,202.72
376.847,7,1000,O,Endo,0.0301734
376.847,7,100,C,Ecto,1199.14
376.847,7,1000,C,Ecto,61.347
376.847,7,1000,C,Endo,894038
153.942,7,10,H,Ecto,4.04354e+007
153.942,7,100,H,Ecto,0.527252
153.942,7,1000,H,Ecto,5.92941e-005
153.942,7,10,H,Endo,0.00585168
153.942,7,10,O,Ecto,14.8623
153.942,7,100,O,Ecto,35.7365
153.942,7,1000,O,Ecto,0.274085
153.942,7,100,O,Endo,6.74279
153.942,7,10,C,Ecto,0.00707
153.942,7,100,C,Ecto,23.6075
153.942,7,1000,C,Endo,584.968
200.45,7,10,H,Ecto,4.78335e+007
200.45,7,100,H,Ecto,0.433252
200.45,7,1000,H,Ecto,0.00266478
200.45,7,10,H,Endo,8.15114e-005
200.45,7,1000,H,Endo,61.269
200.45,7,10,O,Ecto,44.7194
200.45,7,100,O,Ecto,54.8684
200.45,7,1000,O,Ecto,15.5336
200.45,7,100,O,Endo,5.25615
200.45,7,1000,O,Endo,3.91867e-005
200.45,7,100,C,Ecto,52.6111
200.45,7,1000,C,Ecto,0.118675
200.45,7,1000,C,Endo,13809.7
470.171,7,10,H,Ecto,5.5197e+008
470.171,7,100,H,Ecto,3.48789
470.171,7,1000,H,Ecto,1.59961
470.171,7,10,H,Endo,0.117972
470.171,7,1000,H,Endo,191.566
470.171,7,10,O,Ecto,1414.78
470.171,7,100,O,Ecto,853.704
470.171,7,1000,O,Ecto,8703.62
470.171,7,100,O,Endo,889.249
470.171,7,1000,O,Endo,0.483617
470.171,7,10,C,Ecto,1.5562e-008
470.171,7,100,C,Ecto,1451.06
470.171,7,1000,C,Ecto,422.317
470.171,7,1000,C,Endo,2.442e+006
4610.42,7,100,H,Ecto,2585.26
4610.42,7,1000,H,Ecto,20989.7
4610.42,7,10,H,Endo,383.05
4610.42,7,1000,H,Endo,5.52831e+008
4610.42,7,10000,H,Endo,1.08327e+006
4610.42,7,100,O,Ecto,7.25214e+006
4610.42,7,1000,O,Ecto,7.14223e+006
4610.42,7,10000,O,Ecto,652.404
4610.42,7,100,O,Endo,1.76466e+007
4610.42,7,1000,O,Endo,66165.8
4610.42,7,100,C,Ecto,9.12927e+006
4610.42,7,1000,C,Ecto,4.62182e+007
4610.42,7,1000,C,Endo,5.30651e+008
4610.42,7,10000,C,Endo,2707.45
17723.5,7,100,H,Ecto,46.0562
17723.5,7,1000,H,Ecto,161538
17723.5,7,1000,H,Endo,115401
17723.5,7,10000,H,Endo,2.41531e+006
17723.5,7,100,O,Ecto,7022.85
17723.5,7,1000,O,Ecto,7015.35
17723.5,7,10000,O,Ecto,3465.46
17723.5,7,100,O,Endo,1.77054e+006
17723.5,7,1000,O,Endo,4.83974e+007
17723.5,7,10000,O,Endo,755.799
17723.5,7,100,C,Ecto,9338.31
17723.5,7,1000,C,Ecto,1.1092e+006
17723.5,7,1000,C,Endo,2.72573e+008
17723.5,7,10000,C,Endo,49547.5
1009.7,7,100,H,Ecto,4871.08
1009.7,7,1000,H,Ecto,1699.27
1009.7,7,10,H,Endo,77.1556
1009.7,7,1000,H,Endo,848827
1009.7,7,10000,H,Endo,2731.22
1009.7,7,100,O,Ecto,130022
1009.7,7,1000,O,Ecto,2.38082e+006
1009.7,7,100,O,Endo,189576
1009.7,7,100,C,Ecto,1.64402e+006
1009.7,7,1000,C,Ecto,86656.8
1009.7,7,1000,C,Endo,2.45877e+008
1265.81,7,100,H,Ecto,157.729
1265.81,7,1000,H,Ecto,9540.24
1265.81,7,10,H,Endo,512.729
1265.81,7,1000,H,Endo,1.70926e+008
1265.81,7,10000,H,Endo,16865.4
1265.81,7,10,O,Ecto,151813
1265.81,7,100,O,Ecto,1.22406e+006
1265.81,7,1000,O,Ecto,1.72699e+007
1265.81,7,100,O,Endo,1.08284e+007
1265.81,7,1000,O,Endo,18236.7
1265.81,7,100,C,Ecto,9.1396e+006
1265.81,7,1000,C,Ecto,1.60795e+007
1265.81,7,1000,C,Endo,2.44167e+009
174.139,7,1,H,Ecto,1.23647e+008
174.139,7,10,H,Ecto,3.34413e+007
174.139,7,1,O,Ecto,1.16958e+008
174.139,7,10,C,Ecto,44074.7
925.104,7,1,H,Ecto,1.8385e+006
925.104,7,10,H,Ecto,2366.82
925.104,7,100,H,Ecto,7.72427
925.104,7,10,H,Endo,428.42
925.104,7,1,O,Ecto,74422.4
925.104,7,10,O,Ecto,396791
925.104,7,100,O,Ecto,4944.62
925.104,7,100,O,Endo,7453.61
925.104,7,10,C,Ecto,631.83
925.104,7,100,C,Ecto,580.951
203.986,7,1,H,Ecto,251922
203.986,7,10,H,Ecto,4.02674e+008
203.986,7,100,H,Ecto,79917.1
203.986,7,10,H,Endo,1252.78
203.986,7,1,O,Ecto,8307.55
203.986,7,10,O,Ecto,273181
203.986,7,100,O,Ecto,574.513
203.986,7,100,O,Endo,826.939
203.986,7,10,C,Ecto,948.722
203.986,7,100,C,Ecto,182.208
1225.68,7,10,H,Ecto,5.23037e+009
1225.68,7,100,H,Ecto,86797.7
1225.68,7,1000,H,Ecto,0.000776584
1225.68,7,10,H,Endo,374.066
1225.68,7,10,O,Ecto,13389.4
1225.68,7,100,O,Ecto,8498.42
1225.68,7,1000,O,Ecto,73.4376
1225.68,7,100,O,Endo,1451.82
1225.68,7,10,C,Ecto,1.2743
1225.68,7,100,C,Ecto,5698.75
486.29,7,1,H,Ecto,3.20749e+006
486.29,7,10,H,Ecto,4.89238e+009
486.29,7,100,H,Ecto,668848
486.29,7,10,H,Endo,182.315
486.29,7,10,O,Ecto,30147.1
486.29,7,100,O,Ecto,5220.86
486.29,7,100,O,Endo,3272.91
486.29,7,10,C,Ecto,138.994
486.29,7,100,C,Ecto,1759.24
486.29,7,1000,C,Endo,999.02
372,7,1,H,Ecto,3.2386e+009
372,7,10,H,Ecto,2.66398e+007
372,7,1,O,Ecto,5.32242e+008
372,7,10,O,Ecto,1.68485e+006
372,7,100,O,Ecto,3145.14
372,7,100,O,Endo,5508.6
372,7,10,C,Ecto,144738
372,7,100,C,Ecto,944.246
4610.42,7,10,H,Ecto,1.46763e+009
4610.42,7,100,H,Ecto,24150
4610.42,7,1000,H,Ecto,0.00207376
4610.42,7,10,H,Endo,97.9614
4610.42,7,10,O,Ecto,1480.37
4610.42,7,100,O,Ecto,2674.33
4610.42,7,1000,O,Ecto,108.343
4610.42,7,100,O,Endo,255.564
4610.42,7,10,C,Ecto,0.0732764
4610.42,7,100,C,Ecto,2009.34
4610.42,7,1000,C,Ecto,0.133624
15897.1,7,10,H,Ecto,148777
15897.1,7,100,H,Ecto,20266.8
15897.1,7,1000,H,Ecto,949640
15897.1,7,10,H,Endo,11605.3
15897.1,7,100,H,Endo,2.38597e+006
15897.1,7,1000,H,Endo,26306.1
15897.1,7,100,O,Ecto,137425
15897.1,7,1000,O,Ecto,5.76365
15897.1,7,100,O,Endo,731.468
15897.1,7,1000,O,Endo,32113.2
15897.1,7,10000,O,Endo,147738
15897.1,7,100,C,Ecto,0.117336
15897.1,7,1000,C,Ecto,2.07595e+006
10676.2,8,100,H,Ecto,7.36899
10676.2,8,1000,H,Ecto,79939.6
10676.2,8,1000,H,Endo,83855.5
10676.2,8,10000,H,Endo,315356
10676.2,8,100,O,Ecto,2901.22
10676.2,8,1000,O,Ecto,4047.91
10676.2,8,10000,O,Ecto,883.956
10676.2,8,100,O,Endo,3898.85
10676.2,8,1000,O,Endo,3.09022e+007
10676.2,8,10000,O,Endo,1611.77
10676.2,8,100,C,Ecto,1451.68
10676.2,8,1000,C,Ecto,855340
10676.2,8,10000,C,Endo,192291
5733.15,8,100,H,Ecto,16.6574
5733.15,8,1000,H,Ecto,21215.9
5733.15,8,1000,H,Endo,4078.58
5733.15,8,10000,H,Endo,280670
5733.15,8,100,O,Ecto,1928.05
5733.15,8,1000,O,Ecto,1310.95
5733.15,8,10000,O,Ecto,562.929
5733.15,8,100,O,Endo,400115
5733.15,8,1000,O,Endo,3.82003e+006
5733.15,8,10000,O,Endo,8117.48
5733.15,8,100,C,Ecto,11109.7
5733.15,8,1000,C,Ecto,158517
5733.15,8,10000,C,Endo,47434.3
1264.17,8,100,H,Ecto,59.6338
1264.17,8,1000,H,Ecto,1045.19
1264.17,8,10,H,Endo,16.1239
1264.17,8,1000,H,Endo,547544
1264.17,8,10000,H,Endo,900.51
1264.17,8,100,O,Ecto,340598
1264.17,8,1000,O,Ecto,5.68836e+006
1264.17,8,10000,O,Ecto,2.88409
1264.17,8,100,O,Endo,387562
1264.17,8,1000,O,Endo,11.8272
1264.17,8,100,C,Ecto,2.35621e+006
1264.17,8,1000,C,Ecto,273088
1264.17,8,1000,C,Endo,6.76049e+008
733.112,8,100,H,Ecto,8186.47
733.112,8,1000,H,Ecto,3192.98
733.112,8,10,H,Endo,69.0717
733.112,8,1000,H,Endo,1.33391e+006
733.112,8,100,O,Ecto,2.22644e+006
733.112,8,1000,O,Ecto,8.79794e+006
733.112,8,100,O,Endo,445112
733.112,8,100,C,Ecto,1.22852e+007
733.112,8,1000,C,Ecto,170573
733.112,8,1000,C,Endo,8.69666e+007
228.681,8,10,H,Ecto,2.87029
228.681,8,100,H,Ecto,66734.8
228.681,8,1000,H,Ecto,34.6129
228.681,8,10,H,Endo,26359.4
228.681,8,1000,H,Endo,1978.81
228.681,8,10,O,Ecto,80664.7
228.681,8,100,O,Ecto,1.05241e+006
228.681,8,1000,O,Ecto,13060.7
228.681,8,100,O,Endo,32997.6
228.681,8,10,C,Ecto,5.2251e-005
228.681,8,100,C,Ecto,3.22793e+006
120.708,8,10,H,Ecto,2.71387e+007
120.708,8,100,H,Ecto,448.563
120.708,8,1000,H,Ecto,1.1001e-005
120.708,8,10,H,Endo,1.87453
120.708,8,10,O,Ecto,45.1452
120.708,8,100,O,Ecto,46.2084
120.708,8,1000,O,Ecto,0.822206
120.708,8,100,O,Endo,6.06133
120.708,8,10,C,Ecto,0.00327459
120.708,8,100,C,Ecto,32.6554
6067.8,8,100,H,Ecto,118.253
6067.8,8,1000,H,Ecto,370.553
6067.8,8,10,H,Endo,7.108
6067.8,8,1000,H,Endo,223580
6067.8,8,10000,H,Endo,7043.69
6067.8,8,100,O,Ecto,53646
6067.8,8,1000,O,Ecto,137343
6067.8,8,10000,O,Ecto,1.29663
6067.8,8,100,O,Endo,5355.32
6067.8,8,1000,O,Endo,833.526
6067.8,8,100,C,Ecto,808648
6067.8,8,1000,C,Ecto,374731
6067.8,8,1000,C,Endo,2.78167e+008
5733.15,8,10,H,Ecto,8.77714e+007
5733.15,8,100,H,Ecto,2.90321
5733.15,8,1000,H,Ecto,0.000296458
5733.15,8,10,H,Endo,4.99118e-005
5733.15,8,1000,H,Endo,0.00740281
5733.15,8,100,O,Ecto,95.3401
5733.15,8,1000,O,Ecto,10.7202
5733.15,8,100,O,Endo,8.91693
5733.15,8,1000,O,Endo,1.38307e-005
5733.15,8,10,C,Ecto,1.0349e-008
5733.15,8,100,C,Ecto,78.8725
5733.15,8,1000,C,Ecto,0.0281449
5733.15,8,1000,C,Endo,8690.9
10747.7,8,100,H,Ecto,8786.83
10747.7,8,1000,H,Ecto,1119.92
10747.7,8,10,H,Endo,53.559
10747.7,8,1000,H,Endo,324563
10747.7,8,100,O,Ecto,68628.3
10747.7,8,1000,O,Ecto,2.16287e+006
10747.7,8,100,O,Endo,40344.5
10747.7,8,1000,O,Endo,978.713
10747.7,8,100,C,Ecto,523238
10747.7,8,1000,C,Ecto,643876
10747.7,8,1000,C,Endo,4.10928e+007
733.112,8,10,H,Ecto,2.14598e+009
733.112,8,100,H,Ecto,229386
733.112,8,1000,H,Ecto,0.000337592
733.112,8,10,H,Endo,4.19814
733.112,8,10,O,Ecto,948.818
733.112,8,100,O,Ecto,1664
733.112,8,1000,O,Ecto,1.33584
733.112,8,100,O,Endo,677.428
733.112,8,10,C,Ecto,4.01526
733.112,8,100,C,Ecto,941.034
733.112,8,1000,C,Endo,4893.49
228.681,8,1,H,Ecto,8.52526e+007
228.681,8,10,H,Ecto,9.99762e+006
228.681,8,1,O,Ecto,6.3396e+007
228.681,8,10,O,Ecto,10466.9
228.681,8,10,C,Ecto,17651.5
120.708,8,1,H,Ecto,1.12535e+008
120.708,8,10,H,Ecto,332200
120.708,8,10,H,Endo,3.0779
120.708,8,1,O,Ecto,331404
120.708,8,10,O,Ecto,565547
120.708,8,100,O,Ecto,103.599
120.708,8,100,O,Endo,199.634
120.708,8,10,C,Ecto,2427.73
120.708,8,100,C,Ecto,31.1181
89695.9,1,10000,H,Ecto,12275.6
89695.9,1,100000,H,Endo,55194.4
89695.9,1,10000,O,Endo,1.01013e+007
89695.9,1,10000,C,Ecto,18949.5
3934.97,2,100,H,Ecto,16891.4
3934.97,2,1000,H,Ecto,379.04
3934.97,2,100,H,Endo,93064.3
3934.97,2,1000,H,Endo,9.56372e+006
3934.97,2,10,O,Ecto,0.229161
3934.97,2,100,O,Ecto,246833
3934.97,2,1000,O,Ecto,6292.82
3934.97,2,100,O,Endo,575185
3934.97,2,1000,O,Endo,28892.6
3934.97,2,10,C,Ecto,0.137112
3934.97,2,100,C,Ecto,26957.1
31625.1,2,100,H,Ecto,87.5883
31625.1,2,1000,H,Ecto,1857.91
31625.1,2,10000,H,Ecto,125.846
31625.1,2,1000,H,Endo,3.80458e+008
31625.1,2,100,O,Ecto,318190
31625.1,2,1000,O,Ecto,49663.6
31625.1,2,10000,O,Ecto,689.474
31625.1,2,1000,O,Endo,4.35066e+008
31625.1,2,10000,O,Endo,88.8529
31625.1,2,100,C,Ecto,69462.4
31625.1,2,1000,C,Ecto,50214.5
1264.87,2,10,H,Ecto,0.0532882
1264.87,2,100,H,Ecto,4.12404e+006
1264.87,2,1000,H,Ecto,40.3447
1264.87,2,100,H,Endo,1.19993e+008
1264.87,2,10,O,Ecto,6.10922e+006
1264.87,2,100,O,Ecto,1.27861e+008
1264.87,2,1000,O,Ecto,1368.24
1264.87,2,100,O,Endo,5.86814e+007
1264.87,2,10,C,Ecto,45333.6
1264.87,2,100,C,Ecto,8.3137e+006
334.471,2,10,H,Ecto,1751.18
334.471,2,100,H,Ecto,60446.2
334.471,2,100,H,Endo,7.34475e+006
334.471,2,1,O,Ecto,12373.9
334.471,2,10,O,Ecto,4.25299e+007
334.471,2,100,O,Ecto,6.19953e+009
334.471,2,10,C,Ecto,1.20068e+006
334.471,2,100,C,Ecto,8.5667e+006
16445.2,2,100,H,Ecto,8904.64
16445.2,2,1000,H,Ecto,33099.3
16445.2,2,10000,H,Ecto,1.72056
16445.2,2,1000,H,Endo,1.90737e+009
16445.2,2,100,O,Ecto,1.7991e+006
16445.2,2,1000,O,Ecto,83414.1
16445.2,2,10000,O,Ecto,15.5063
16445.2,2,100,O,Endo,15309.5
16445.2,2,1000,O,Endo,8.07418e+007
16445.2,2,100,C,Ecto,659515
16445.2,2,1000,C,Ecto,4598.17
2268.45,2,10,H,Ecto,0.0614801
2268.45,2,100,H,Ecto,7.5089e+008
2268.45,2,1000,H,Ecto,1.08395e+006
2268.45,2,100,H,Endo,6.37429e+009
