"var","x","y"
13.8049182891846,31.5,-4.5
13.8049182891846,32.5,-4.5
13.3065576553345,33.5,-4.5
12.4016389846802,34.5,-4.5
12.9688520431519,31.5,-3.5
12.8852462768555,32.5,-3.5
12.5836067199707,33.5,-3.5
11.9229507446289,34.5,-3.5
12.2163934707642,31.5,-2.5
12.9426231384277,32.5,-2.5
12.2852458953857,33.5,-2.5
12.2229509353638,34.5,-2.5
10.7147541046143,31.5,-1.5
12.3704919815063,32.5,-1.5
12.3524589538574,33.5,-1.5
13.3540983200073,34.5,-1.5
