"var","x","y"
22.9983615875244,31.5,-4.5
23.0213108062744,32.5,-4.5
23.7344264984131,33.5,-4.5
22.0475406646729,34.5,-4.5
22.4295082092285,31.5,-3.5
22.7540988922119,32.5,-3.5
23.0655746459961,33.5,-3.5
21.6786880493164,34.5,-3.5
22.3524589538574,31.5,-2.5
22.8803272247314,32.5,-2.5
23.0901641845703,33.5,-2.5
22.5032787322998,34.5,-2.5
21.9918041229248,31.5,-1.5
22.9032783508301,32.5,-1.5
23.3229503631592,33.5,-1.5
20.8327865600586,34.5,-1.5
