"var","x","y"
186.645904541016,31.5,-4.5
163.098358154297,32.5,-4.5
137.406555175781,33.5,-4.5
118.85082244873,34.5,-4.5
148.813110351562,31.5,-3.5
138.162292480469,32.5,-3.5
129.495086669922,33.5,-3.5
99.3163909912109,34.5,-3.5
127.265571594238,31.5,-2.5
125.901641845703,32.5,-2.5
110.855735778809,33.5,-2.5
92.9245910644531,34.5,-2.5
184.88688659668,31.5,-1.5
112.878684997559,32.5,-1.5
106.001640319824,33.5,-1.5
121.950820922852,34.5,-1.5
