"var","x","y"
164.252456665039,31.5,-4.5
149.209838867188,32.5,-4.5
126.840980529785,33.5,-4.5
122.904914855957,34.5,-4.5
138.062301635742,31.5,-3.5
129.685241699219,32.5,-3.5
117.952461242676,33.5,-3.5
96.3262329101562,34.5,-3.5
106.586883544922,31.5,-2.5
122.213111877441,32.5,-2.5
94.488525390625,33.5,-2.5
82.5458984375,34.5,-2.5
155.665573120117,31.5,-1.5
109.71639251709,32.5,-1.5
98.9458999633789,33.5,-1.5
104.71639251709,34.5,-1.5
