"var","x","y"
10.4901638031006,31.5,-4.5
10.6590166091919,32.5,-4.5
11.0606555938721,33.5,-4.5
11.5590162277222,34.5,-4.5
10.5213117599487,31.5,-3.5
10.4098358154297,32.5,-3.5
10.9163932800293,33.5,-3.5
11.8196725845337,34.5,-3.5
10.5688524246216,31.5,-2.5
11.4819669723511,32.5,-2.5
11.0819673538208,33.5,-2.5
12.4524593353271,34.5,-2.5
10.5934429168701,31.5,-1.5
11.9868850708008,32.5,-1.5
12.6885242462158,33.5,-1.5
13.9852457046509,34.5,-1.5
