"var","x","y"
169.311477661133,31.5,-4.5
159.986892700195,32.5,-4.5
137.899993896484,33.5,-4.5
124.04426574707,34.5,-4.5
153.673767089844,31.5,-3.5
142.15901184082,32.5,-3.5
147.091796875,33.5,-3.5
124.685241699219,34.5,-3.5
159.488525390625,31.5,-2.5
152.480331420898,32.5,-2.5
134.531143188477,33.5,-2.5
119.622947692871,34.5,-2.5
227.695083618164,31.5,-1.5
156.791809082031,32.5,-1.5
155.47705078125,33.5,-1.5
148.621307373047,34.5,-1.5
