"var","x","y"
11.9409837722778,31.5,-4.5
12.1262292861938,32.5,-4.5
12.437705039978,33.5,-4.5
12.9393444061279,34.5,-4.5
11.3016395568848,31.5,-3.5
10.9983606338501,32.5,-3.5
11.6950817108154,33.5,-3.5
12.7655735015869,34.5,-3.5
10.8540983200073,31.5,-2.5
12.1606559753418,32.5,-2.5
11.4327869415283,33.5,-2.5
13.2918033599854,34.5,-2.5
10.5360660552979,31.5,-1.5
12.1540985107422,32.5,-1.5
12.9295082092285,33.5,-1.5
14.9032783508301,34.5,-1.5
