"var","x","y"
167.588531494141,31.5,-4.5
132.796722412109,32.5,-4.5
103.311477661133,33.5,-4.5
117.298362731934,34.5,-4.5
176.755737304688,31.5,-3.5
146.445907592773,32.5,-3.5
125.591804504395,33.5,-3.5
114.991806030273,34.5,-3.5
209.90983581543,31.5,-2.5
186.452453613281,32.5,-2.5
152.503280639648,33.5,-2.5
129.075408935547,34.5,-2.5
346.060668945312,31.5,-1.5
222.065567016602,32.5,-1.5
201.250823974609,33.5,-1.5
208.583602905273,34.5,-1.5
