"var","x","y"
0.61803275346756,31.5,-4.5
1.05901634693146,32.5,-4.5
0,33.5,-4.5
0,34.5,-4.5
2.20491814613342,31.5,-3.5
3.33114767074585,32.5,-3.5
1.14918029308319,33.5,-3.5
2.15409827232361,34.5,-3.5
9.55573749542236,31.5,-2.5
15.4147539138794,32.5,-2.5
7.00819683074951,33.5,-2.5
8.15081977844238,34.5,-2.5
43.2081985473633,31.5,-1.5
38.7180328369141,32.5,-1.5
46.7639350891113,33.5,-1.5
47.8393440246582,34.5,-1.5
