GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,14.5959,442.04,442.04,7642.79,-2.71651,0,0.5,2,0,3,1,13,4,9
0,0,3832.94,455902,69845.2,112606,-2.34468,0,0.5,2,0,4294967295,0,13,13,0
0,0,1905.67,36593,36593,37263.1,-2.30426,0,0.5,2,11169.4,11,1,13,12,1
0,0,664.751,11184.4,11184.4,104352,-2.20265,0,0.5,2,0,8,1,13,9,4
0,0,49.8727,2594.96,2594.96,410973,-2.24328,0,0.5,2,0,6,1,13,7,6
0,0,16038.3,348711,143691,16063.4,-2.46243,0,0.5,2,0,4294967295,0,13,13,0
0,0,45.9768,2637.38,228.49,5.52806e+007,-2.24328,10,0.5,2,0,4294967295,0,2,2,0
0,0,3.42537,55.7901,39.9347,2.40816e+008,-2.35147,10,0.5,2,1.05337e-017,4294967295,0,2,2,0
0,0,31.7637,1504.98,1504.98,41032.8,-2.24328,6,0.5,2,183.241,12,1,6,6,0
0,0,32061.3,770994,212784,18049.2,-2.30151,0,0.5,2,0,4294967295,0,13,13,0
0,0,3.26323,44.6019,13.0133,7.06481e+007,-2.35147,11,0.5,2,0,4294967295,0,1,1,0
0,0,8714.89,969220,104709,25983,-2.24328,0,0.5,2,0,4294967295,0,13,13,0
0,0,14.8773,439.649,14.8773,7.13414e+006,-2.71651,12,0.5,2,0,4294967295,0,0,0,0
0,0,3.13384,46.3881,3.13384,5.71661e+007,-2.35147,12,0.5,2,0,4294967295,0,0,0,0
0,0,49.8727,2594.96,49.8727,2.30998e+007,-2.24328,12,0.5,2,0,4294967295,0,0,0,0
0,0,706.718,11466.1,706.718,1.07485e+007,-2.20265,12,0.5,2,0,4294967295,0,0,0,0
0,1,1578.92,24805.7,23030.9,3.58787e+006,-0.0148822,0,0.5,3.46701,11684,3,1,13,4,9
0,1,7637.69,149913,122293,400246,0.000107742,0,0.5,3.35394,50379.7,9,1,13,10,3
0,1,1581.78,25836.5,4183.52,1.29505e+007,-0.0148822,10,0.5,3.49316,0,4294967295,0,2,2,0
0,2,37.2263,2236.7,2236.7,42230.8,-2.34468,0,0.5,3.7902,0,6,1,13,7,6
0,2,113.524,3413.69,3413.69,77896.2,-2.50065,0,0.5,3.55088,0,9,1,13,10,3
0,2,118.149,8410.46,6951.83,1.14617e+006,-2.34468,0,0.5,2.69479,0,4294967295,0,13,13,0
0,2,926.476,13521.7,13521.7,65442.7,-2.46243,0,0.5,2.35966,4167.73,11,1,13,12,1
0,2,178.887,2472.79,1587.24,25628.7,-2.30426,10,0.5,3.71669,0,4294967295,0,2,2,0
0,2,425.126,7011.96,1890.16,5.6282e+006,-2.20265,10,0.5,2.9513,78.707,4294967295,0,2,2,0
0,2,37.2263,2236.7,848.056,2.43441e+007,-2.34468,10,0.5,3.03029,0,4294967295,0,2,2,0
0,2,23.9226,468.407,468.407,5.0124e+007,-2.35147,10,0.5,3.03001,163.252,12,1,2,2,0
0,2,8.94804,252.857,252.857,1.59404e+008,-2.71651,10,0.5,3.01856,98.6334,12,1,2,2,0
0,2,116.73,3461.63,570.771,689225,-2.50065,11,0.5,3.00523,0,4294967295,0,1,1,0
0,2,37.2263,2236.7,230.409,1.56339e+007,-2.34468,11,0.5,3.00713,0,4294967295,0,1,1,0
0,2,24.1085,451.424,165.317,1.1735e+007,-2.35147,11,0.5,3.00293,0,4294967295,0,1,1,0
0,2,8.96165,264.113,69.7873,4.74758e+007,-2.71651,11,0.5,3.49996,0,4294967295,0,1,1,0
0,2,8.68795,263.68,8.68795,3.0828e+007,-2.71651,12,0.5,2.5,0,4294967295,0,0,0,0
0,2,113.524,3413.69,113.524,2.75857e+006,-2.50065,12,0.5,2.5,0,4294967295,0,0,0,0
0,2,37.2263,2236.7,37.2263,3.82855e+006,-2.34468,12,0.5,2.5,0,4294967295,0,0,0,0
0,2,25.73,510.16,25.73,8.06772e+006,-2.35147,12,0.5,2.5,0,4294967295,0,0,0,0
0,2,823.296,44769.6,31717.5,615847,-2.71651,0,0.5,2.10285,0,4294967295,0,13,13,0
0,3,3.55038,151.357,18.6616,285908,-2.34468,10,0.108538,2,0,4294967295,0,2,2,0
0,3,4.25066,36.8055,20.9211,633755,-2.20265,10,0.108538,2,0,4294967295,0,2,2,0
0,3,0.472044,2.98565,2.98565,7.64592e+010,-2.46243,10,0.108538,2,0.335521,12,1,2,2,0
0,3,1.09123,15.706,8.33704,7.67046e+008,-2.35147,10,0.108538,2,0,4294967295,0,2,2,0
0,3,40.8966,392.629,111.891,1.00609e+006,-2.30151,10,0.108538,2,0,4294967295,0,2,2,0
0,3,2.34956,64.9522,13.9557,8.76136e+007,-2.71651,10,0.108538,2,0,4294967295,0,2,2,0
0,3,10.0063,246.996,38.6753,1.23067e+006,-2.18799,10,0.108538,2,0,4294967295,0,2,2,0
0,3,4.87042,110.696,4.87042,2.35155e+007,-2.20756,12,0.108538,2,0,4294967295,0,0,0,0
0,3,0.412708,10.3072,0.412708,2.5788e+012,-2.24328,12,0.108538,2,0,4294967295,0,0,0,0
0,4,171.762,1996.83,764.702,5.79683e+006,-2.30151,10,0.108538,3.09126,0,4294967295,0,2,2,0
0,4,25.3343,745.316,194.285,11669.5,-2.18799,10,0.108538,3.01887,0,4294967295,0,2,2,0
0,4,61.9526,1857.88,325.929,9.21835e+006,-2.20756,10,0.108538,3.75913,0,4294967295,0,2,2,0
