GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,14.5959,442.04,442.04,3809.48,-2.71651,0,0.5,2,0,3,1,14,4,10
0,0,3832.94,455902,81226.3,91571.8,-2.34468,0,0.5,2,0,4294967295,0,14,14,0
0,0,1905.67,36593,36593,30131.6,-2.30426,0,0.5,2,0,11,1,14,12,2
0,0,664.751,11184.4,11184.4,76329.1,-2.20265,0,0.5,2,3148.74,8,1,14,9,5
0,0,49.8727,2594.96,2594.96,284213,-2.24328,0,0.5,2,1132.49,6,1,14,7,7
0,0,16038.3,348711,162609,14983.8,-2.46243,0,0.5,2,0,4294967295,0,14,14,0
0,0,45.9768,2637.38,422.321,5.28557e+007,-2.24328,10,0.5,2,0,4294967295,0,3,3,0
0,0,31.7637,1504.98,1504.98,35793.3,-2.24328,6,0.5,2,0,12,1,7,6,1
0,0,32061.3,770994,237649,17082.5,-2.30151,0,0.5,2,0,4294967295,0,14,14,0
0,0,3.26323,44.6019,39.0099,2.983e+008,-2.35147,11,0.5,2,5.95968e-018,4294967295,0,2,2,0
0,0,14.8773,439.649,44.5074,5.76688e+006,-2.71651,12,0.5,2,0,4294967295,0,1,1,0
0,0,3.13384,46.3881,12.8497,4.85928e+007,-2.35147,12,0.5,2,0,4294967295,0,1,1,0
0,0,49.8727,2594.96,119.393,2.22402e+007,-2.24328,12,0.5,2,0,4294967295,0,1,1,0
0,0,706.718,11466.1,1149.87,1.02586e+007,-2.20265,12,0.5,2,0,4294967295,0,1,1,0
0,0,31.7637,1504.98,31.7637,1.23601e+006,-2.24328,13,0.5,2,0,4294967295,0,0,0,0
0,0,14.6203,453.483,14.6203,170042,-2.71651,13,0.5,2,0,4294967295,0,0,0,0
0,0,1905.67,36593,1905.67,333141,-2.30426,13,0.5,2,0,4294967295,0,0,0,0
0,0,3.42537,55.7901,3.42537,2.49441e+009,-2.35147,13,0.5,2,0,4294967295,0,0,0,0
0,0,2.61615,84.0499,84.0499,43089.4,-2.24328,10,0.5,2,10.2439,13,1,3,3,0
0,1,1578.92,24805.7,22969.6,1.65622e+006,-0.0148822,0,0.5,3.57439,11684,3,1,14,4,10
0,1,7637.69,149913,112429,82051.2,0.000107742,0,0.5,3.69503,50379.7,9,1,14,10,4
0,1,1581.78,25836.5,4821.14,1.10718e+007,-0.0148822,10,0.5,3.4811,0,4294967295,0,3,3,0
0,2,37.2263,2236.7,2236.7,1.90906e+007,-2.34468,0,0.5,3.95315,420.069,6,1,14,7,7
0,2,113.524,3413.69,3413.69,62995.8,-2.50065,0,0.5,3.90568,0,9,1,14,10,4
0,2,118.149,8410.46,8410.46,578815,-2.34468,0,0.5,3.09613,1544.49,13,1,14,14,0
0,2,926.476,13521.7,13521.7,51488.8,-2.46243,0,0.5,2.41468,6600.77,11,1,14,12,2
0,2,425.126,7011.96,5352.65,339258,-2.20265,10,0.5,3.9652,78.707,4294967295,0,3,3,0
0,2,8.94804,252.857,252.857,1.70249e+008,-2.71651,10,0.5,3.81841,16.5815,12,1,3,2,1
0,2,116.73,3461.63,1674.7,650790,-2.50065,11,0.5,3.98971,0,4294967295,0,2,2,0
0,2,37.2263,2236.7,705.144,1.4732e+007,-2.34468,11,0.5,3.8897,0,4294967295,0,2,2,0
0,2,8.68795,263.68,68.3113,2.88155e+007,-2.71651,12,0.5,3.2,0,4294967295,0,1,1,0
0,2,113.524,3413.69,469.041,2.67161e+006,-2.50065,12,0.5,3.62984,0,4294967295,0,1,1,0
0,2,37.2263,2236.7,208.64,3.68994e+006,-2.34468,12,0.5,3.5795,0,4294967295,0,1,1,0
0,2,25.73,510.16,153.791,1.59072e+008,-2.35147,12,0.5,3.62592,54.4795,4294967295,0,1,1,0
0,2,823.296,44769.6,35117,170747,-2.71651,0,0.5,2.20496,0,4294967295,0,14,14,0
0,2,183.107,2450.2,183.107,345394,-2.30426,13,0.5,2.5,0,4294967295,0,0,0,0
0,2,8.57514,275.01,8.57514,7.57672e+009,-2.71651,13,0.5,2.5,0,4294967295,0,0,0,0
0,2,111.182,3475.71,111.182,3.3362e+006,-2.50065,13,0.5,2.5,0,4294967295,0,0,0,0
0,2,39.4114,2023.3,39.4114,4.19972e+006,-2.34468,13,0.5,2.5,0,4294967295,0,0,0,0
0,2,22.4163,493.439,22.4163,2.51829e+009,-2.35147,13,0.5,2.5,0,4294967295,0,0,0,0
0,3,3.55038,151.357,35.1712,275363,-2.34468,10,0.10683,2,0,4294967295,0,3,3,0
0,3,4.25066,36.8055,36.8055,516397,-2.20265,10,0.10683,2,1.82058,13,1,3,3,0
0,3,1.09123,15.706,15.706,3.33842e+008,-2.35147,10,0.10683,2,1.95253,13,1,3,3,0
0,3,40.8966,392.629,169.624,976164,-2.30151,10,0.10683,2,0,4294967295,0,3,3,0
0,3,2.34956,64.9522,27.41,6.93373e+007,-2.71651,10,0.10683,2,0,4294967295,0,3,3,0
0,3,10.0063,246.996,66.084,1.19284e+006,-2.18799,10,0.10683,2,0,4294967295,0,3,3,0
0,3,4.87042,110.696,11.1921,2.27609e+007,-2.20756,12,0.10683,2,0,4294967295,0,1,1,0
0,3,0.412708,10.3072,0.597004,1.26516e+012,-2.24328,12,0.10683,2,0,4294967295,0,1,1,0
0,3,0.481845,2.8038,0.481845,3.99731e+011,-2.46243,13,0.10683,2,0,4294967295,0,0,0,0
0,4,171.762,1996.83,1442.89,3.92944e+006,-2.30151,10,0.10683,3.99503,0,4294967295,0,3,3,0
0,4,25.3343,745.316,395.338,11324.5,-2.18799,10,0.10683,3.94458,0,4294967295,0,3,3,0
0,4,2.64859,77.7484,77.7484,7.25551e+008,-2.71651,10,0.10683,3.39783,24.7456,13,1,3,3,0
0,4,68.9082,772.893,693.062,8.23304e+006,-2.30426,10,0.10683,3.99265,0,4294967295,0,3,3,0
0,4,1.9319,14.46,7.22998,1.08155e+011,-2.20265,10,0.10683,3.06847,0,12,1,3,2,1
0,4,6.32622,111.161,111.161,1.17382e+009,-2.35147,10,0.10683,3.44483,41.9835,13,1,3,3,0
0,4,11.9016,517.032,252.219,2.47345e+008,-2.24328,10,0.10683,3.19616,0,4294967295,0,3,3,0
0,4,1.96679,14.3161,1.96679,9.18745e+009,-2.20265,13,0.10683,3,0,4294967295,0,0,0,0
0,5,40.9562,1230.76,372.136,3.42292e+006,-2.50065,10,0.10683,3.8233,0,4294967295,0,3,3,0
0,5,9.5316,202.997,165.943,7.1793e+006,-2.18799,10,0.10683,3.26954,0,4294967295,0,3,3,0
0,5,0.169424,3.73346,0.38024,1.93467e+011,-2.24328,10,0.10683,2,0,4294967295,0,3,3,0
0,5,13.0008,662.522,192.655,3.08082e+006,-2.34468,10,0.10683,3.43357,0,4294967295,0,3,3,0
0,5,1.79696,12.8484,5.71467,9.68842e+010,-2.46243,12,0.10683,3.20599,0,4294967295,0,1,1,0
0,5,0.393666,2.28108,2.02068,6.98103e+010,-2.30151,12,0.10683,3.49899,0,4294967295,0,1,1,0
0,5,0.797737,15.5349,0.797737,1.92182e+010,-2.71651,13,0.10683,2.5,0,4294967295,0,0,0,0
0,6,19.2755,407.057,407.057,881.367,-2.35147,0,0.10683,2,141.177,6,1,14,7,7
0,6,41.4649,397.909,397.909,1410.07,-2.46243,0,0.10683,2,138.987,5,1,14,6,8
0,6,107.858,4361.31,4223.88,8890.9,-2.71651,0,0.10683,2,0,4294967295,0,14,14,0
0,6,1558.74,29098.3,13681.8,98641.8,-2.30426,0,0.10683,2,0,4294967295,0,14,14,0
0,6,9.45806,238.148,238.148,4896.27,-2.18799,0,0.10683,2,97.6975,5,1,14,6,8
0,6,340.553,14255.9,6630.42,694051,-2.20756,0,0.10683,2,0,4294967295,0,14,14,0
0,6,59.2932,1624.31,1624.31,177595,-2.50065,0,0.10683,2,369.602,10,1,14,11,3
0,6,19.2755,407.057,101.387,62984.7,-2.35147,10,0.10683,2,0,4294967295,0,3,3,0
0,6,153.618,1759.23,442.813,1.32804e+006,-2.30151,10,0.10683,2,0,4294967295,0,3,3,0
0,6,18.9168,436.544,35.4106,21183.1,-2.35147,12,0.10683,2,0,4294967295,0,1,1,0
0,6,10.3326,230.921,21.2392,2.29518e+006,-2.18799,12,0.10683,2,0,4294967295,0,1,1,0
0,6,41.4649,397.909,70.3366,209835,-2.46243,12,0.10683,2,0,4294967295,0,1,1,0
0,6,58.1369,1722.42,94.6914,5.56014e+006,-2.50065,12,0.10683,2,0,4294967295,0,1,1,0
0,7,82.6776,5584.63,5584.63,96781.8,-2.34468,0,0.10683,3.73501,2283.31,11,1,14,12,2
0,7,94.6299,1199.12,1199.12,95870.8,-2.30426,0,0.10683,3.99634,0,7,1,14,8,6
0,7,852.73,14854.2,14854.2,31076.1,-2.20265,0,0.10683,3.59567,3972.94,10,1,14,11,3
0,7,33.6989,1009.7,1009.7,33575.1,-2.20756,0,0.10683,3.99633,0,7,1,14,8,6
