GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,3832.94,455902,250928,66554.7,-2.34468,0,0.5,2,0,4294967295,0,23,23,0
0,0,1905.67,36593,36593,5274.67,-2.30426,0,0.5,2,0,11,1,23,12,11
0,0,16038.3,348711,348711,9471.59,-2.46243,0,0.5,2,70165.3,21,1,23,22,1
0,0,49.8727,2594.96,2594.96,1.06427e+006,-2.24328,12,0.5,2,0,20,1,10,8,2
0,0,14.6203,453.483,453.483,1.98448e+006,-2.71651,13,0.5,2,0,18,1,9,5,4
0,0,31.2915,1493.45,1493.45,2.00786e+007,-2.24328,15,0.5,2,0,21,1,7,6,1
0,0,2682.77,127550,127550,31826.9,-2.50065,0,0.5,2,0,18,1,23,19,4
0,0,670.996,12009.9,6793.28,212583,-2.20265,16,0.5,2,0,4294967295,0,6,6,0
0,0,1981.04,36522.3,13127,87475.9,-2.30426,16,0.5,2,0,4294967295,0,6,6,0
0,0,2.52228,88.5804,88.5804,20529.7,-2.24328,16,0.5,2,0,19,1,6,3,3
0,0,3.5336,43.909,43.909,718879,-2.35147,17,0.5,2,0,20,1,5,3,2
0,0,3.27331,44.4537,3.27331,6.14669e+007,-2.35147,22,0.5,2,0,4294967295,0,0,0,0
0,0,31.7637,1504.98,31.7637,5.76615e+008,-2.24328,22,0.5,2,0,4294967295,0,0,0,0
0,0,48.6916,2666.78,48.6916,8.43903e+007,-2.24328,22,0.5,2,0,4294967295,0,0,0,0
0,0,2595.56,119908,2595.56,1.19459e+006,-2.50065,22,0.5,2,0,4294967295,0,0,0,0
0,0,14.5959,442.04,14.5959,2.74018e+008,-2.71651,22,0.5,2,0,4294967295,0,0,0,0
0,0,2.66898,86.1909,2.66898,3.12334e+006,-2.24328,22,0.5,2,0,4294967295,0,0,0,0
0,0,615.662,10942.7,615.662,118552,-2.20265,22,0.5,2,0,4294967295,0,0,0,0
0,0,1753.32,37768.8,1753.32,166919,-2.30426,22,0.5,2,0,4294967295,0,0,0,0
0,0,5.45157,110.327,110.327,46269.3,-2.18799,17,0.5,2,0,20,1,5,3,2
0,1,1581.78,25836.5,25836.5,332979,-0.0148822,10,0.5,3.99719,0,19,1,12,9,3
0,1,1599.95,25369.9,13050.6,5.0068e+006,-0.0148822,16,0.5,3.90579,0,4294967295,0,6,6,0
0,1,1536.76,28561.5,1536.76,7.39829e+006,-0.0148822,22,0.5,3,0,4294967295,0,0,0,0
0,2,113.524,3413.69,3413.69,4.66306e+006,-2.50065,12,0.5,2.02969,9.09495e-013,16,1,10,4,6
0,2,823.296,44769.6,44769.6,45305.6,-2.71651,0,0.5,2.78996,0,16,1,23,17,6
0,2,113.463,9069.94,4680.93,677653,-2.34468,14,0.5,2.08275,0,4294967295,0,8,8,0
0,2,35.8125,2457.55,1705.87,7.03055e+007,-2.34468,14,0.5,2.00131,0,4294967295,0,8,8,0
0,2,25.3283,531.856,531.856,4.81321e+006,-2.35147,15,0.5,2.00007,0,20,1,7,5,2
0,2,926.476,13521.7,5522.67,191149,-2.46243,16,0.5,2.07361,9.4636e-014,4294967295,0,6,6,0
0,2,425.126,7011.96,2846.2,2.0689e+006,-2.20265,16,0.5,2.02302,0,4294967295,0,6,6,0
0,2,119.954,8547.5,1609.76,6.60198e+006,-2.34468,16,0.5,2.00068,0,4294967295,0,6,6,0
0,2,113.524,3413.69,612.552,1.29643e+006,-2.50065,17,0.5,2.00005,0,4294967295,0,5,5,0
0,2,8.91931,268.573,140.608,1.52889e+006,-2.71651,17,0.5,2.00122,0,4294967295,0,5,5,0
0,2,425.126,7011.96,1506.58,560312,-2.20265,17,0.5,2.00064,0,4294967295,0,5,5,0
0,2,24.5521,541.082,24.5521,1.12182e+008,-2.35147,22,0.5,2.5,0,4294967295,0,0,0,0
0,2,443.585,6984.7,443.585,215474,-2.20265,22,0.5,2.5,0,4294967295,0,0,0,0
0,2,114.279,3511.85,114.279,4.70664e+006,-2.50065,22,0.5,2.5,0,4294967295,0,0,0,0
0,2,9.24948,244.396,9.24948,3.09797e+007,-2.71651,22,0.5,2.5,0,4294967295,0,0,0,0
0,2,677.3,45463.3,677.3,3.58085e+006,-2.71651,22,0.5,2.5,0,4294967295,0,0,0,0
0,2,926.476,13521.7,926.476,882953,-2.46243,22,0.5,2.5,0,4294967295,0,0,0,0
0,2,233.55,9675.07,812.085,6.52095e+007,-2.20756,17,0.5,2.0205,0,4294967295,0,5,5,0
0,2,363.383,5538.04,5538.04,147.77,-2.30426,0,0.5,2.86687,0,4,1,23,5,18
0,3,41.3797,381.107,337.025,430046,-2.30151,17,0.101114,2,0,4294967295,0,5,5,0
0,3,9.6027,253.805,9.6027,2.42764e+007,-2.18799,22,0.101114,2,0,4294967295,0,0,0,0
0,3,4.7463,120.889,4.7463,3.02077e+007,-2.20756,22,0.101114,2,0,4294967295,0,0,0,0
0,3,2.11265,57.4041,2.11265,3.9026e+007,-2.71651,22,0.101114,2,0,4294967295,0,0,0,0
0,3,4.071,36.6007,4.071,1.49786e+007,-2.20265,22,0.101114,2,0,4294967295,0,0,0,0
0,3,0.499389,3.30679,0.499389,1.35467e+009,-2.46243,22,0.101114,2,0,4294967295,0,0,0,0
0,4,6.32622,111.161,66.3843,458122,-2.35147,14,0.101114,3.00279,0,4294967295,0,8,8,0
0,4,171.762,2001,2001,1.20121e+007,-2.30151,15,0.101114,3.70064,215.531,22,1,7,7,0
0,4,26.6059,720.999,193.649,195195,-2.18799,15,0.101114,3.85072,0,4294967295,0,7,7,0
0,4,11.343,447.827,28.9855,593551,-2.24328,16,0.101114,3.00001,0,4294967295,0,6,6,0
0,4,25.816,851.903,741.448,1.56459e+007,-2.20756,17,0.101114,3.4009,297.467,4294967295,0,5,5,0
0,5,8.59219,212.48,133.434,120.078,-2.18799,16,0.101114,2.00013,0,4294967295,0,6,6,0
0,5,13.0008,662.522,105.704,707237,-2.34468,17,0.101114,2.00069,0,4294967295,0,5,5,0
0,5,0.374978,2.09975,0.374978,287.403,-2.30151,22,0.101114,2.5,0,4294967295,0,0,0,0
0,5,1.84857,12.9367,1.84857,3.21314e+007,-2.46243,22,0.101114,2.5,0,4294967295,0,0,0,0
0,5,8.90434,219.519,8.90434,2.75403e+007,-2.18799,22,0.101114,2.5,0,4294967295,0,0,0,0
0,5,40.9562,1230.76,40.9562,6.81027e+007,-2.50065,22,0.101114,2.5,0,4294967295,0,0,0,0
0,6,107.858,4361.31,4361.31,2124.15,-2.71651,0,0.101114,2,0,14,1,23,15,8
0,6,1558.74,29098.3,29098.3,91364.1,-2.30426,0,0.101114,2,4432.1,21,1,23,22,1
0,6,340.553,14255.9,14255.9,35668.1,-2.20756,0,0.101114,2,4987.94,19,1,23,20,3
0,6,59.2932,1624.31,1624.31,3.96386e+006,-2.50065,0,0.101114,2,0,10,1,23,11,12
0,6,153.618,1759.23,1759.23,541613,-2.30151,10,0.101114,2,0,19,1,12,9,3
0,6,18.3773,397.957,397.957,166463,-2.35147,14,0.101114,2,194.767,21,1,8,7,1
0,6,9.45806,238.148,238.148,379725,-2.18799,14,0.101114,2,0,20,1,8,6,2
0,6,40.8982,420.485,420.485,17144.5,-2.46243,16,0.101114,2,63.3377,22,1,6,6,0
0,6,57.7783,1608.51,410.211,3.70837e+006,-2.50065,17,0.101114,2,0,4294967295,0,5,5,0
0,6,108.61,4156.31,604.308,96102.2,-2.71651,17,0.101114,2,0,4294967295,0,5,5,0
0,6,37.7132,411.109,37.7132,70800.1,-2.46243,22,0.101114,2,0,4294967295,0,0,0,0
0,6,156.233,1664.27,156.233,5.76838e+006,-2.30151,22,0.101114,2,0,4294967295,0,0,0,0
0,6,63.159,1771.43,63.159,837787,-2.50065,22,0.101114,2,0,4294967295,0,0,0,0
