GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,3832.94,455902,225101,68581.6,-2.34468,0,0.5,2,0,4294967295,0,22,22,0
0,0,1905.67,36593,36593,6717.42,-2.30426,0,0.5,2,36380.2,11,1,22,12,10
0,0,664.751,11184.4,11184.4,5705.82,-2.20265,0,0.5,2,15854,8,1,22,9,13
0,0,16038.3,348711,348711,10722,-2.46243,0,0.5,2,34908.2,21,1,22,22,0
0,0,31.7637,1504.98,1504.98,504.736,-2.24328,6,0.5,2,3106.57,12,1,15,6,9
0,0,3.26323,44.6019,44.6019,91555.5,-2.35147,11,0.5,2,261.433,14,1,10,3,7
0,0,49.8727,2594.96,2594.96,1.23692e+006,-2.24328,12,0.5,2,2188.99,20,1,9,8,1
0,0,14.6203,453.483,453.483,3.055e+006,-2.71651,13,0.5,2,1308.6,18,1,8,5,3
0,0,31.2915,1493.45,1493.45,2.20974e+007,-2.24328,15,0.5,2,109.138,21,1,6,6,0
0,0,14.5959,442.04,442.04,9481.9,-2.71651,15,0.5,2,658.318,19,1,6,4,2
0,0,2682.77,127550,127550,36977.5,-2.50065,0,0.5,2,66434.9,18,1,22,19,3
0,0,670.996,12009.9,4994.99,355033,-2.20265,16,0.5,2,0,4294967295,0,5,5,0
0,0,1981.04,36522.3,10164.5,131684,-2.30426,16,0.5,2,0,4294967295,0,5,5,0
0,0,2.52228,88.5804,88.5804,26009.9,-2.24328,16,0.5,2,215.255,19,1,5,3,2
0,0,3.56454,42.1353,42.1353,31772.1,-2.35147,16,0.5,2,190.013,18,1,5,2,3
0,0,3.5336,43.909,43.909,848153,-2.35147,17,0.5,2,128.096,20,1,4,3,1
0,0,32.5396,1501.74,655.229,1.41567e+006,-2.24328,17,0.5,2,0,4294967295,0,4,4,0
0,0,85.9806,6270.87,1729.42,18580.9,-2.34468,16,0.5,2,0,4294967295,0,5,5,0
0,1,1581.78,25836.5,25836.5,865081,-0.0148822,10,0.5,3.93916,12664.9,19,1,11,9,2
0,1,1599.95,25369.9,12378.3,6.0679e+006,-0.0148822,16,0.5,3.63297,0,4294967295,0,5,5,0
0,2,926.476,13521.7,13521.7,8099.39,-2.46243,0,0.5,3.19908,29008.6,11,1,22,12,10
0,2,425.126,7011.96,7011.96,6048.71,-2.20265,10,0.5,3.04786,13641.5,14,1,11,4,7
0,2,8.68795,263.68,263.68,433341,-2.71651,12,0.5,2.00007,445.945,14,1,9,2,7
0,2,113.524,3413.69,3413.69,119064,-2.50065,12,0.5,2.10932,4387.29,16,1,9,4,5
0,2,823.296,44769.6,44769.6,53297.3,-2.71651,0,0.5,2.98748,37452.8,16,1,22,17,5
0,2,926.476,13521.7,13521.7,74166,-2.46243,14,0.5,3.20194,6476.58,20,1,7,6,1
0,2,113.463,9069.94,3945.93,866033,-2.34468,14,0.5,2.15338,0,4294967295,0,7,7,0
0,2,35.8125,2457.55,1471.05,7.49019e+007,-2.34468,14,0.5,2.00128,0,4294967295,0,7,7,0
0,2,25.3283,531.856,531.856,7.4763e+006,-2.35147,15,0.5,2.00025,208.562,20,1,6,5,1
0,2,9.04783,265.655,265.655,435922,-2.71651,15,0.5,2.00008,34.4361,21,1,6,6,0
0,2,123.796,3580.85,1932.78,7.74559e+006,-2.50065,15,0.5,2.00151,0,4294967295,0,6,6,0
0,2,926.476,13521.7,4696.41,59047.3,-2.46243,16,0.5,2.12299,0,4294967295,0,5,5,0
0,2,425.126,7011.96,2365.03,2.40137e+006,-2.20265,16,0.5,2.02379,0,4294967295,0,5,5,0
0,2,119.954,8547.5,1304.74,6.91231e+006,-2.34468,16,0.5,2.0005,0,4294967295,0,5,5,0
0,2,113.524,3413.69,461.861,1.44024e+006,-2.50065,17,0.5,2.00011,0,4294967295,0,4,4,0
0,2,8.91931,268.573,92.0723,991852,-2.71651,17,0.5,2.00457,0,4294967295,0,4,4,0
0,2,425.126,7011.96,1209.64,584748,-2.20265,17,0.5,2.00058,0,4294967295,0,4,4,0
0,3,10.0063,246.996,246.996,323989,-2.18799,10,0.093576,2,513.445,17,1,11,7,4
0,3,4.87042,110.696,110.696,436609,-2.20756,12,0.093576,2,242.503,17,1,9,5,4
0,3,4.25066,36.8055,36.8055,390308,-2.20265,14,0.093576,2,113.363,17,1,7,3,4
0,3,2.18291,62.7695,62.7695,966425,-2.71651,16,0.093576,2,20.0298,21,1,5,5,0
0,3,0.448044,3.118,3.118,986829,-2.46243,16,0.093576,2,15.9356,18,1,5,2,3
0,3,0.481845,2.8038,2.8038,4.27961e+007,-2.46243,17,0.093576,2,10.4152,19,1,4,2,2
0,3,41.3797,381.107,243.408,482684,-2.30151,17,0.093576,2,0,4294967295,0,4,4,0
0,4,67.7655,798.043,783.081,2.35881e+007,-2.30426,14,0.093576,3.41459,311.414,18,1,7,4,3
0,4,6.32622,111.161,64.7562,524089,-2.35147,14,0.093576,3.01144,0,4294967295,0,7,7,0
0,4,171.762,2001,1978.36,1.36187e+007,-2.30151,15,0.093576,3.58423,0,4294967295,0,6,6,0
0,4,26.6059,720.999,199.782,228290,-2.18799,15,0.093576,3.38873,0,4294967295,0,6,6,0
0,4,11.343,447.827,24.595,624334,-2.24328,16,0.093576,3.0008,0,4294967295,0,5,5,0
0,4,25.816,851.903,753.865,262765,-2.20756,17,0.105318,3.49987,0,4294967295,0,4,4,0
0,5,40.9562,1230.76,1230.76,1.34834e+006,-2.50065,10,0.093576,2.00082,1256.58,17,1,11,7,4
0,5,9.27481,212.924,212.924,1.02475e+006,-2.18799,14,0.093576,2.0001,153.391,19,1,7,5,2
0,5,8.59219,212.48,98.5021,148.335,-2.18799,16,0.093576,2.00059,0,4294967295,0,5,5,0
0,5,0.41207,2.21696,2.21696,8.76115,-2.30151,16,0.093576,2,8.71753,18,1,5,2,3
0,5,2.00225,12.5492,12.5492,1.65329e+006,-2.46243,16,0.093576,2.00084,21.4764,19,1,5,3,2
0,5,13.0008,662.522,76.4057,929907,-2.34468,17,0.093576,2.00267,0,4294967295,0,4,4,0
0,6,41.4649,397.909,397.909,3124.23,-2.46243,0,0.093576,2,725.301,5,1,22,6,16
0,6,107.858,4361.31,4361.31,2566.87,-2.71651,0,0.093576,2,2901.62,14,1,22,15,7
0,6,1558.74,29098.3,29098.3,111689,-2.30426,0,0.093576,2,1906.21,21,1,22,22,0
0,6,340.553,14255.9,14255.9,47031.2,-2.20756,0,0.093576,2,3436.39,19,1,22,20,2
0,6,59.2932,1624.31,1624.31,29140.3,-2.50065,0,0.093576,2,1468.31,10,1,22,11,11
0,6,153.618,1759.23,1759.23,637198,-2.30151,10,0.093576,2,1046.68,19,1,11,9,2
0,6,10.3326,230.921,230.921,470121,-2.18799,12,0.093576,2,310.941,18,1,9,6,3
0,6,58.1369,1722.42,1282.83,4.18934e+006,-2.50065,12,0.093576,2,0,4294967295,0,9,9,0
