GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,3832.94,455902,278809,64587.7,-2.34468,0,0.5,2,0,4294967295,0,24,24,0
0,0,1905.67,36593,36593,4072.74,-2.30426,0,0.5,2,7280.1,11,1,24,12,12
0,0,16038.3,348711,348711,8332.14,-2.46243,0,0.5,2,105440,21,1,24,22,2
0,0,49.8727,2594.96,2594.96,871604,-2.24328,12,0.5,2,1135.22,20,1,11,8,3
0,0,14.6203,453.483,453.483,1.51926e+006,-2.71651,13,0.5,2,0,18,1,10,5,5
0,0,31.2915,1493.45,1493.45,1.59881e+007,-2.24328,15,0.5,2,739.26,21,1,8,6,2
0,0,2682.77,127550,127550,27239.7,-2.50065,0,0.5,2,17429.8,18,1,24,19,5
0,0,670.996,12009.9,9027.58,126965,-2.20265,16,0.5,2,0,4294967295,0,7,7,0
0,0,1981.04,36522.3,16674.4,64986.8,-2.30426,16,0.5,2,0,4294967295,0,7,7,0
0,0,2.52228,88.5804,88.5804,46914.2,-2.24328,16,0.5,2,0,19,1,7,3,4
0,0,3.5336,43.909,43.909,224413,-2.35147,17,0.5,2,0,20,1,6,3,3
0,0,3.27331,44.4537,13.6126,5.594e+007,-2.35147,22,0.5,2,0,4294967295,0,1,1,0
0,0,31.7637,1504.98,79.4942,8.79171e+007,-2.24328,22,0.5,2,0,4294967295,0,1,1,0
0,0,2595.56,119908,3730.34,1.1092e+006,-2.50065,22,0.5,2,0,4294967295,0,1,1,0
0,0,615.662,10942.7,1030.91,114964,-2.20265,22,0.5,2,0,4294967295,0,1,1,0
0,0,1753.32,37768.8,2618.62,154641,-2.30426,22,0.5,2,0,4294967295,0,1,1,0
0,0,5.55305,110.655,5.55305,1.03442e+006,-2.18799,23,0.5,2,0,4294967295,0,0,0,0
0,0,15.0809,475.719,15.0809,3.28384e+008,-2.71651,23,0.5,2,0,4294967295,0,0,0,0
0,0,3.64983,38.7539,3.64983,4.9717e+006,-2.35147,23,0.5,2,0,4294967295,0,0,0,0
0,0,2.52228,88.5804,2.52228,135663,-2.24328,23,0.5,2,0,4294967295,0,0,0,0
