GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,14.5959,442.04,442.04,1636.11,-2.71651,0,0.5,2,0,3,1,15,4,11
0,0,3832.94,455902,93884.6,84616.4,-2.34468,0,0.5,2,0,4294967295,0,15,15,0
0,0,1905.67,36593,36593,25220.9,-2.30426,0,0.5,2,7264.64,11,1,15,12,3
0,0,664.751,11184.4,11184.4,58967.8,-2.20265,0,0.5,2,0,8,1,15,9,6
0,0,49.8727,2594.96,2594.96,197476,-2.24328,0,0.5,2,0,6,1,15,7,8
0,0,16038.3,348711,183265,14473.2,-2.46243,0,0.5,2,0,4294967295,0,15,15,0
0,0,31.7637,1504.98,1504.98,30757.5,-2.24328,6,0.5,2,0,12,1,8,6,2
0,0,32061.3,770994,264574,16530.6,-2.30151,0,0.5,2,0,4294967295,0,15,15,0
0,0,3.26323,44.6019,44.6019,2.99278e+008,-2.35147,11,0.5,2,5.95968e-018,14,1,3,3,0
0,0,14.8773,439.649,109.245,5.55086e+006,-2.71651,12,0.5,2,0,4294967295,0,2,2,0
0,0,49.8727,2594.96,248.055,1.67057e+008,-2.24328,12,0.5,2,0,4294967295,0,2,2,0
0,0,14.6203,453.483,44.1016,160822,-2.71651,13,0.5,2,0,4294967295,0,1,1,0
0,0,1905.67,36593,2819.41,290141,-2.30426,13,0.5,2,0,4294967295,0,1,1,0
0,0,3.42537,55.7901,12.9005,2.13753e+009,-2.35147,13,0.5,2,0,4294967295,0,1,1,0
0,0,2.61615,84.0499,84.0499,37244.4,-2.24328,10,0.5,2,0,13,1,4,3,1
0,0,608.728,11320.6,608.728,2.79963e+007,-2.20265,14,0.5,2,0,4294967295,0,0,0,0
0,0,3.13745,44.7909,3.13745,4.69785e+009,-2.35147,14,0.5,2,0,4294967295,0,0,0,0
0,0,31.7637,1504.98,31.7637,2.42831e+007,-2.24328,14,0.5,2,0,4294967295,0,0,0,0
0,0,13.8026,459.246,13.8026,90093.9,-2.71651,14,0.5,2,0,4294967295,0,0,0,0
0,0,2.61615,84.0499,2.61615,1.84077e+006,-2.24328,14,0.5,2,0,4294967295,0,0,0,0
0,0,96095.5,2.70317e+006,501990,59580.8,-2.30151,0,0.5,2,0,4294967295,0,15,15,0
0,1,1578.92,24805.7,21645.3,625563,-0.0148822,0,0.5,3.79336,11684,3,1,15,4,11
0,1,1581.78,25836.5,6716.42,9.24407e+006,-0.0148822,10,0.5,3.50842,0,4294967295,0,4,4,0
0,2,118.149,8410.46,8410.46,409740,-2.34468,0,0.5,3.54601,0,13,1,15,14,1
0,2,926.476,13521.7,13521.7,42224.2,-2.46243,0,0.5,2.75989,0,11,1,15,12,3
0,2,425.126,7011.96,7011.96,266149,-2.20265,10,0.5,3.64323,2758.06,14,1,4,4,0
0,2,116.73,3461.63,3461.63,523470,-2.50065,11,0.5,3.83559,1221.58,14,1,3,3,0
0,2,8.68795,263.68,263.68,1.46949e+008,-2.71651,12,0.5,3.59859,48.4797,14,1,2,2,0
0,2,113.524,3413.69,1432.49,2.41922e+006,-2.50065,12,0.5,3.95489,0,4294967295,0,2,2,0
0,2,37.2263,2236.7,759.502,4.27453e+007,-2.34468,12,0.5,3.98241,0,4294967295,0,2,2,0
0,2,25.73,510.16,510.16,1.3364e+008,-2.35147,12,0.5,3.88001,101.848,14,1,2,2,0
0,2,823.296,44769.6,39328.4,133950,-2.71651,0,0.5,2.31153,0,4294967295,0,15,15,0
0,2,111.182,3475.71,465.691,3.72617e+006,-2.50065,13,0.5,3.85617,0,4294967295,0,1,1,0
0,2,39.4114,2023.3,211.171,4.04367e+006,-2.34468,13,0.5,3.53097,0,4294967295,0,1,1,0
0,2,22.4163,493.439,58.8275,1.76509e+009,-2.35147,13,0.5,3.50998,0,4294967295,0,1,1,0
0,2,926.476,13521.7,926.476,545182,-2.46243,14,0.5,2.5,0,4294967295,0,0,0,0
