GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,3832.94,455902,107911,82112.2,-2.34468,0,0.5,2,0,4294967295,0,16,16,0
0,0,1905.67,36593,36593,21642.6,-2.30426,0,0.5,2,14538.6,11,1,16,12,4
0,0,664.751,11184.4,11184.4,45741.2,-2.20265,0,0.5,2,3169.28,8,1,16,9,7
0,0,49.8727,2594.96,2594.96,134439,-2.24328,0,0.5,2,1137.27,6,1,16,7,9
0,0,16038.3,348711,205737,14045.4,-2.46243,0,0.5,2,0,4294967295,0,16,16,0
0,0,31.7637,1504.98,1504.98,25988.1,-2.24328,6,0.5,2,0,12,1,9,6,3
0,0,32061.3,770994,293622,16042,-2.30151,0,0.5,2,0,4294967295,0,16,16,0
0,0,3.26323,44.6019,44.6019,3.06088e+008,-2.35147,11,0.5,2,5.95968e-018,14,1,4,3,1
0,0,14.8773,439.649,231.922,5.2978e+006,-2.71651,12,0.5,2,0,4294967295,0,3,3,0
0,0,49.8727,2594.96,442.932,1.48119e+008,-2.24328,12,0.5,2,0,4294967295,0,3,3,0
0,0,14.6203,453.483,108.996,76123.1,-2.71651,13,0.5,2,0,4294967295,0,2,2,0
0,0,1905.67,36593,4024.38,253596,-2.30426,13,0.5,2,0,4294967295,0,2,2,0
0,0,2.61615,84.0499,84.0499,27385.5,-2.24328,10,0.5,2,0,13,1,5,3,2
0,0,608.728,11320.6,1004.49,2.69968e+007,-2.20265,14,0.5,2,0,4294967295,0,1,1,0
0,0,31.7637,1504.98,83.0323,2.03795e+007,-2.24328,14,0.5,2,0,4294967295,0,1,1,0
0,0,13.8026,459.246,42.3938,20660.1,-2.71651,14,0.5,2,0,4294967295,0,1,1,0
0,0,96095.5,2.70317e+006,547134,57819.9,-2.30151,0,0.5,2,0,4294967295,0,16,16,0
0,0,31.2915,1493.45,31.2915,763184,-2.24328,15,0.5,2,0,4294967295,0,0,0,0
0,0,14.5959,442.04,14.5959,36816.1,-2.71651,15,0.5,2,0,4294967295,0,0,0,0
