"var","x","y"
14.5557374954224,31.5,-4.5
7.81147527694702,32.5,-4.5
0.911475419998169,33.5,-4.5
0.785245895385742,34.5,-4.5
33.9524574279785,31.5,-3.5
21.3950824737549,32.5,-3.5
10.6934423446655,33.5,-3.5
7.76557397842407,34.5,-3.5
53.0983619689941,31.5,-2.5
53.97705078125,32.5,-2.5
33.5262298583984,33.5,-2.5
34.1606559753418,34.5,-2.5
94.9032821655273,31.5,-1.5
83.0442657470703,32.5,-1.5
80.7377014160156,33.5,-1.5
92.8180313110352,34.5,-1.5
