"var","x","y"
22.5229511260986,31.5,-4.5
22.4475402832031,32.5,-4.5
22.8672122955322,33.5,-4.5
20.6721305847168,34.5,-4.5
22.1377048492432,31.5,-3.5
22.4606552124023,32.5,-3.5
22.3770484924316,33.5,-3.5
20.3819675445557,34.5,-3.5
22.0491809844971,31.5,-2.5
22.3672122955322,32.5,-2.5
22.5721321105957,33.5,-2.5
21.3901634216309,34.5,-2.5
21.4622955322266,31.5,-1.5
22.3803272247314,32.5,-1.5
22.4918041229248,33.5,-1.5
19.8934421539307,34.5,-1.5
