"var","x","y"
22.9229507446289,31.5,-4.5
22.9163932800293,32.5,-4.5
23.4163932800293,33.5,-4.5
21.5131149291992,34.5,-4.5
22.3672122955322,31.5,-3.5
22.6639347076416,32.5,-3.5
22.7508201599121,33.5,-3.5
21.0524597167969,34.5,-3.5
22.298360824585,31.5,-2.5
22.701639175415,32.5,-2.5
22.8901634216309,33.5,-2.5
21.8836059570312,34.5,-2.5
21.8393440246582,31.5,-1.5
22.6344261169434,32.5,-1.5
23.0295085906982,33.5,-1.5
20.3245906829834,34.5,-1.5
