"var","x","y"
2.69094491004944,31.5,-4.5
2.15944910049438,32.5,-4.5
1.30315005779266,33.5,-4.5
1.56889796257019,34.5,-4.5
2.72047209739685,31.5,-3.5
1.86417305469513,32.5,-3.5
1.24409401416779,33.5,-3.5
1.80511796474457,34.5,-3.5
2.63189005851746,31.5,-2.5
1.9232280254364,32.5,-2.5
1.15551197528839,33.5,-2.5
1.48031497001648,34.5,-2.5
2.72047209739685,31.5,-1.5
2.60130739212036,32.5,-1.5
2.0961754322052,33.5,-1.5
2.42519688606262,34.5,-1.5
