"var","x","y"
1.83464598655701,31.5,-4.5
1.18503904342651,32.5,-4.5
1.27362203598022,33.5,-4.5
1.18503904342651,34.5,-4.5
1.65748000144958,31.5,-3.5
1.15551197528839,32.5,-3.5
1.30315005779266,33.5,-3.5
1.30315005779266,34.5,-3.5
1.7460629940033,31.5,-2.5
1.50984299182892,32.5,-2.5
1.21456694602966,33.5,-2.5
2.04133892059326,34.5,-2.5
2.12992095947266,31.5,-1.5
2.16472148895264,32.5,-1.5
2.09195733070374,33.5,-1.5
2.63189005851746,34.5,-1.5
