GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,1796.87,28740.8,28740.8,12230.8,-2.46243,0,0.5,2,6134.24,10,1,14,11,3
0,0,3832.94,455902,81046.1,93200.7,-2.34468,0,0.5,2,0,4294967295,0,14,14,0
0,0,664.751,11184.4,11184.4,48666.3,-2.20265,0,0.5,2,3163.34,8,1,14,9,5
0,0,49.8727,2594.96,2594.96,197009,-2.24328,0,0.5,2,1133.95,6,1,14,7,7
0,0,2.97435,56.1596,56.1596,3.53145e+007,-2.35147,3,0.5,2,0,6,1,10,3,7
0,0,542.186,48304.6,35091.5,15142.1,-2.34468,0,0.5,2,0,4294967295,0,14,14,0
0,0,16038.3,348711,162034,171491,-2.46243,0,0.5,2,0,4294967295,0,14,14,0
0,0,51.2336,2612.8,458.963,4.48433e+007,-2.24328,10,0.5,2,0,4294967295,0,3,3,0
0,0,671.341,11558.4,2578.11,491709,-2.20265,10,0.5,2,0,4294967295,0,3,3,0
0,0,52.0996,2467.34,124.121,1.42437e+007,-2.24328,12,0.5,2,0,4294967295,0,1,1,0
0,0,1745.65,27809.4,2605.32,200270,-2.46243,12,0.5,2,0,4294967295,0,1,1,0
0,0,612.613,11427.5,1024.99,979546,-2.20265,12,0.5,2,0,4294967295,0,1,1,0
0,0,3.03647,56.5039,12.6905,6.29738e+006,-2.35147,12,0.5,2,0,4294967295,0,1,1,0
0,0,3.02384,56.5436,3.02384,1.41682e+008,-2.35147,13,0.5,2,0,4294967295,0,0,0,0
0,0,770.136,59873.3,39616.1,539787,-2.24328,0,0.5,2,0,4294967295,0,14,14,0
0,1,1624.88,64817.9,58848.3,468.631,-0.00478239,0,0.5,3.38424,0,5,1,14,6,8
0,1,1537.14,26904.1,19481.1,879593,-0.0148822,5,0.5,3.3668,8494.64,9,1,8,4,4
0,1,1537.14,26904.1,4497.39,1.01567e+007,-0.0148822,10,0.5,3.50562,0,4294967295,0,3,3,0
0,1,30.8823,1880.85,997.33,5.53574e+006,-2.34468,11,0.5,3.68597,0,4294967295,0,2,2,0
0,1,2603.02,40521.4,14515.5,45.4547,0.000107742,11,0.5,3.88239,0,4294967295,0,2,2,0
0,1,1690.15,64042.8,4828.94,30421.8,-0.00478239,12,0.5,3.57055,0,4294967295,0,1,1,0
0,1,33.5544,1658.86,243.47,17365.1,-2.34468,12,0.5,3.27195,0,4294967295,0,1,1,0
0,1,30.6126,1787.35,30.6126,7.73643e+007,-2.34468,13,0.5,3,0,4294967295,0,0,0,0
0,2,37.2263,2236.7,2236.7,213183,-2.34468,0,0.5,3.2726,0,6,1,14,7,7
0,2,432.886,6861.7,6861.7,387922,-2.20265,0,0.5,2.41078,2722.84,7,1,14,8,6
0,2,22.4123,530.844,530.844,5.2508e+006,-2.35147,5,0.5,3.54339,-2.57009e-014,7,1,8,2,6
0,2,379.597,32087.4,17262.5,8102.51,-2.34468,0,0.5,2.18142,0,4294967295,0,14,14,0
0,2,139.549,4322.68,4322.68,3.06692e+006,-2.50065,0,0.5,3.00212,1906.17,12,1,14,13,1
0,2,89.8879,958.024,958.024,14550.1,-2.30151,0,0.5,3.55699,0,5,1,14,6,8
0,2,431.141,6734.57,2382.01,1.07259e+007,-2.20265,11,0.5,3.52261,0,4294967295,0,2,2,0
0,2,34.8032,2189.44,285.729,1.09894e+008,-2.34468,11,0.5,3.01167,0,4294967295,0,2,2,0
0,2,8.38053,298.207,241.687,8.00837e+008,-2.71651,11,0.5,3.11726,0,4294967295,0,2,2,0
0,2,8.78368,264.847,68.4681,6.83672e+007,-2.71651,12,0.5,3.50081,0,4294967295,0,1,1,0
0,2,25.0534,259.62,150.273,5.48495e+006,-2.46243,12,0.5,3.35214,0,4294967295,0,1,1,0
0,2,133.02,4404.76,523.683,2.18566e+007,-2.50065,12,0.5,3.48184,0,4294967295,0,1,1,0
0,2,97.7742,1038.64,422.273,1.14421e+006,-2.30151,12,0.5,3.47047,0,4294967295,0,1,1,0
0,2,22.4123,530.844,22.4123,3.92626e+008,-2.35147,13,0.5,2.5,0,4294967295,0,0,0,0
0,2,36.1884,2428.45,36.1884,1.25578e+007,-2.34468,13,0.5,2.5,0,4294967295,0,0,0,0
0,2,84.9137,919.739,84.9137,311975,-2.30151,13,0.5,2.5,0,4294967295,0,0,0,0
0,2,8.78368,264.847,8.78368,3.94672e+009,-2.71651,13,0.5,2.5,0,4294967295,0,0,0,0
0,3,0.408295,10.6005,5.29186,6.57642e+010,-2.24328,10,0.10683,2,0,4294967295,0,3,3,0
0,3,10.1092,258.275,67.1668,3.45286e+006,-2.18799,10,0.10683,2,0,4294967295,0,3,3,0
0,3,39.2949,379.366,165.799,1.43926e+006,-2.30151,10,0.10683,2,0,4294967295,0,3,3,0
0,3,0.974313,12.9404,12.9404,6.99209e+007,-2.35147,10,0.10683,2,3.76599,13,1,3,3,0
0,3,2.48884,59.5976,28.6553,1.03367e+007,-2.71651,10,0.10683,2,0,4294967295,0,3,3,0
0,3,4.65689,113.887,10.9115,4.26959e+006,-2.20756,12,0.10683,2,0,4294967295,0,1,1,0
0,3,0.505885,3.0459,1.80779,2.06528e+009,-2.46243,12,0.10683,2,0,4294967295,0,1,1,0
0,4,73.6052,933.657,659.458,1.3009e+007,-2.30426,10,0.10683,3.55654,0,4294967295,0,3,3,0
0,4,191.524,2001,1207.08,7.72835e+006,-2.30151,10,0.10683,3.56969,0,4294967295,0,3,3,0
