GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,3832.94,455902,200829,75441,-2.34468,0,0.5,2,0,4294967295,0,21,21,0
0,0,664.751,11184.4,11184.4,6096.58,-2.20265,0,0.5,2,12676.2,8,1,21,9,12
0,0,542.186,48304.6,48304.6,208574,-2.34468,0,0.5,2,45513.2,15,1,21,16,5
0,0,16038.3,348711,344489,139003,-2.46243,0,0.5,2,0,4294967295,0,21,21,0
0,0,52.0996,2467.34,2467.34,2.19282e+006,-2.24328,12,0.5,2,1135.11,19,1,8,7,1
0,0,1745.65,27809.4,19517.8,68155.5,-2.46243,12,0.5,2,616.885,4294967295,0,8,8,0
0,0,50.7563,2616.61,2038.9,2.81912e+006,-2.24328,14,0.5,2,0,4294967295,0,6,6,0
0,0,1759.51,30919,9431.21,49698.1,-2.46243,15,0.5,2,0,4294967295,0,5,5,0
0,0,2.72409,61.2298,61.2298,164045,-2.35147,15,0.5,2,194.806,18,1,5,3,2
0,0,665.685,11416.8,3622.05,2.85358e+006,-2.20265,16,0.5,2,0,4294967295,0,4,4,0
0,0,2.71915,58.1291,58.1291,84915.4,-2.35147,16,0.5,2,114.634,19,1,4,3,1
0,0,55.6949,2598.28,863.909,2.8603e+006,-2.24328,16,0.5,2,0,4294967295,0,4,4,0
0,0,2.89513,53.8879,53.8879,188856,-2.35147,17,0.5,2,42.997,20,1,3,3,0
0,1,1624.88,64817.9,61845.1,9.08349,-0.00478239,0,0.5,3.01602,21420.6,5,1,21,6,15
0,1,33.5544,1658.86,1658.86,1.29494e+007,-2.34468,12,0.5,3.66837,10413.3,15,1,8,3,5
0,1,1635,26134.4,10020.8,9.83232e+006,-0.0148822,15,0.5,3.27696,0,4294967295,0,5,5,0
0,1,1046.98,19699.7,19699.7,138881,-2.30426,15,0.5,3.61029,41667.6,19,1,5,4,1
0,1,590.737,28460.6,25339.5,139466,0.0120688,15,0.5,3.99315,0,4294967295,0,5,5,0
0,1,2714.14,43313.5,19325.7,1.36477,0.000107742,17,0.5,3.97059,0,4294967295,0,3,3,0
0,2,379.597,32087.4,32087.4,4330.2,-2.34468,0,0.5,3.03065,22645.8,17,1,21,18,3
