GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,3832.94,455902,140136,82547.7,-2.34468,0,0.5,2,0,4294967295,0,18,18,0
0,0,664.751,11184.4,11184.4,17349.6,-2.20265,0,0.5,2,3172.44,8,1,18,9,9
0,0,542.186,48304.6,48304.6,340532,-2.34468,0,0.5,2,19272.1,15,1,18,16,2
0,0,16038.3,348711,254616,152094,-2.46243,0,0.5,2,0,4294967295,0,18,18,0
0,0,52.0996,2467.34,1207.99,8.53212e+007,-2.24328,12,0.5,2,0.576735,4294967295,0,5,5,0
0,0,1745.65,27809.4,9380.18,115084,-2.46243,12,0.5,2,616.885,4294967295,0,5,5,0
0,0,50.7563,2616.61,480.52,3.10473e+006,-2.24328,14,0.5,2,0,4294967295,0,3,3,0
0,0,1759.51,30919,3776.85,79448.7,-2.46243,15,0.5,2,0,4294967295,0,2,2,0
0,0,2.72409,61.2298,36.9228,5.21655e+007,-2.35147,15,0.5,2,3.0591e-016,4294967295,0,2,2,0
0,0,665.685,11416.8,1097.48,1.16869e+007,-2.20265,16,0.5,2,0,4294967295,0,1,1,0
0,0,2.71915,58.1291,11.811,1.86339e+007,-2.35147,16,0.5,2,0,4294967295,0,1,1,0
0,0,55.6949,2598.28,132.357,3.73901e+006,-2.24328,16,0.5,2,0,4294967295,0,1,1,0
0,0,2.89513,53.8879,2.89513,9.23152e+007,-2.35147,17,0.5,2,0,4294967295,0,0,0,0
0,1,1624.88,64817.9,64817.9,77.9038,-0.00478239,0,0.5,3.00473,18536.8,5,1,18,6,12
0,1,1537.14,26904.1,24450.2,93425.2,-0.0148822,5,0.5,3.00156,5950.48,9,1,12,4,8
0,1,33.5544,1658.86,1658.86,1.31082e+006,-2.34468,12,0.5,3.6857,0,15,1,5,3,2
0,1,1635,26134.4,4059.29,1.13323e+007,-0.0148822,15,0.5,3.75168,0,4294967295,0,2,2,0
0,1,33.5544,1658.86,871.759,2.70509e+007,-2.34468,15,0.5,3.97071,0,4294967295,0,2,2,0
0,1,32.9493,1695.09,235.218,9.71845e+007,-2.34468,16,0.5,3,0,4294967295,0,1,1,0
0,1,34.3495,1629.65,34.3495,1.35771e+008,-2.34468,17,0.5,3,0,4294967295,0,0,0,0
0,2,379.597,32087.4,32087.4,6480.05,-2.34468,0,0.5,2.45246,948.47,17,1,18,18,0
0,2,431.141,6734.57,6734.57,76453.5,-2.20265,11,0.5,3.18183,0,15,1,6,4,2
0,2,133.02,4404.76,3965.24,42593.1,-2.50065,12,0.5,2.86612,0,4294967295,0,5,5,0
0,2,8.03132,291.851,291.851,1.82353e+007,-2.71651,14,0.5,3.00005,0,17,1,3,3,0
0,2,151.533,4019.33,946.298,7.8297e+007,-2.50065,14,0.5,2.99684,0,4294967295,0,3,3,0
0,2,89.8879,958.024,958.024,4.02101e+006,-2.30151,14,0.5,3.31928,91.4721,17,1,3,3,0
0,2,37.8191,2196.66,637.168,1.86183e+008,-2.34468,14,0.5,2.86271,0.065845,4294967295,0,3,3,0
0,2,25.0534,259.62,145.825,7.56494e+007,-2.46243,16,0.5,2.99995,0,4294967295,0,1,1,0
0,2,445.791,6100.95,893.361,7.2594e+006,-2.20265,16,0.5,3.35921,0,4294967295,0,1,1,0
0,2,8.78368,264.847,65.7849,3.57376e+008,-2.71651,16,0.5,2.99621,0,4294967295,0,1,1,0
0,2,25.7406,254.372,25.7406,1.05713e+008,-2.46243,17,0.5,2.5,0,4294967295,0,0,0,0
0,2,7.5486,288.581,7.5486,3.9933e+008,-2.71651,17,0.5,2.5,0,4294967295,0,0,0,0
