GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,3832.94,455902,224594,73211.3,-2.34468,0,0.5,2,0,4294967295,0,22,22,0
0,0,664.751,11184.4,11184.4,4088.32,-2.20265,0,0.5,2,15838.2,8,1,22,9,13
0,0,542.186,48304.6,48304.6,174807,-2.34468,0,0.5,2,54246.4,15,1,22,16,6
0,0,16038.3,348711,348711,123285,-2.46243,0,0.5,2,29988.1,21,1,22,22,0
0,0,52.0996,2467.34,2467.34,1.53099e+006,-2.24328,12,0.5,2,2215.32,19,1,9,7,2
0,0,1745.65,27809.4,24184.7,58032.7,-2.46243,12,0.5,2,616.885,4294967295,0,9,9,0
0,0,50.7563,2616.61,2616.61,2.29047e+006,-2.24328,14,0.5,2,367.695,21,1,7,7,0
0,0,1759.51,30919,12230,37840.5,-2.46243,15,0.5,2,0,4294967295,0,6,6,0
0,0,2.72409,61.2298,61.2298,117328,-2.35147,15,0.5,2,274.805,18,1,6,3,3
0,0,665.685,11416.8,5049.76,459514,-2.20265,16,0.5,2,0,4294967295,0,5,5,0
0,0,2.71915,58.1291,58.1291,64524.6,-2.35147,16,0.5,2,192.401,19,1,5,3,2
0,0,55.6949,2598.28,1383.3,2.74975e+006,-2.24328,16,0.5,2,0,4294967295,0,5,5,0
0,0,2.89513,53.8879,53.8879,149907,-2.35147,17,0.5,2,116.694,20,1,4,3,1
0,1,1624.88,64817.9,58455.3,3.38722,-0.00478239,0,0.5,3.05664,21420.6,5,1,22,6,16
0,1,33.5544,1658.86,1323.87,4.78591e+006,-2.34468,12,0.5,3.77144,10413.3,15,1,9,3,6
0,1,1635,26134.4,7478.18,133417,-0.0148822,15,0.5,3.22194,0,4294967295,0,6,6,0
0,1,1046.98,19699.7,19699.7,89790.7,-2.30426,15,0.5,3.50877,60090.2,19,1,6,4,2
0,1,590.737,28460.6,28460.6,116315,0.0120688,15,0.5,3.98784,14648.5,21,1,6,6,0
0,1,2714.14,43313.5,35785.9,1.28916,0.000107742,17,0.5,3.99731,0,4294967295,0,4,4,0
0,2,379.597,32087.4,32087.4,3717.72,-2.34468,0,0.5,2.9213,30404.3,17,1,22,18,4
0,2,431.141,6734.57,6734.57,19573.5,-2.20265,11,0.5,3.01482,14134.3,15,1,10,4,6
0,2,133.02,4404.76,4404.76,22192,-2.50065,12,0.5,2.26505,6349.93,18,1,9,6,3
0,2,8.03132,291.851,291.851,152001,-2.71651,14,0.5,2.99998,2234.59,17,1,7,3,4
0,2,151.533,4019.33,1898.84,5.2347e+007,-2.50065,14,0.5,2.00115,0,4294967295,0,7,7,0
0,2,89.8879,958.024,958.024,1.46258e+006,-2.30151,14,0.5,2.00017,1487.43,17,1,7,3,4
0,2,37.8191,2196.66,1113.66,7.50138e+007,-2.34468,14,0.5,2.00034,0.065845,4294967295,0,7,7,0
0,2,25.0534,259.62,259.62,162059,-2.46243,16,0.5,2.99998,2218.13,18,1,5,2,3
0,2,445.791,6100.95,2270.52,4.85984e+006,-2.20265,16,0.5,2.02571,0,4294967295,0,5,5,0
0,2,8.78368,264.847,264.847,13595.3,-2.71651,16,0.5,2.99999,2003.7,18,1,5,2,3
0,2,25.7406,254.372,254.372,674.084,-2.46243,17,0.5,2.99998,1615.59,19,1,4,2,2
