GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,3832.94,455902,250292,71047.6,-2.34468,0,0.5,2,0,4294967295,0,23,23,0
0,0,542.186,48304.6,48304.6,143860,-2.34468,0,0.5,2,0,15,1,23,16,7
0,0,16038.3,348711,348711,108907,-2.46243,0,0.5,2,64570.5,21,1,23,22,1
0,0,1745.65,27809.4,27809.4,50978.5,-2.46243,12,0.5,2,2417.99,22,1,10,10,0
0,0,1759.51,30919,15595.8,36601.3,-2.46243,15,0.5,2,0,4294967295,0,7,7,0
0,0,2.72409,61.2298,61.2298,238472,-2.35147,15,0.5,2,-5.68434e-014,18,1,7,3,4
0,0,665.685,11416.8,6852.99,448320,-2.20265,16,0.5,2,0,4294967295,0,6,6,0
0,0,55.6949,2598.28,2105.33,6.64441e+006,-2.24328,16,0.5,2,0,4294967295,0,6,6,0
0,0,52.4876,2565.33,52.4876,1.611e+008,-2.24328,22,0.5,2,0,4294967295,0,0,0,0
0,0,681.787,11562.8,681.787,113935,-2.20265,22,0.5,2,0,4294967295,0,0,0,0
0,0,2.42132,55.6536,2.42132,3.60517e+007,-2.35147,22,0.5,2,0,4294967295,0,0,0,0
0,0,542.186,48304.6,542.186,1.99291e+007,-2.34468,22,0.5,2,0,4294967295,0,0,0,0
0,0,64.2855,1949.32,1500.98,429057,-2.20756,17,0.5,2,0,4294967295,0,5,5,0
0,1,1635,26134.4,14658.9,127558,-0.0148822,15,0.5,3.49216,0,4294967295,0,7,7,0
0,1,1046.98,19699.7,19699.7,71173.2,-2.30426,15,0.5,3.50652,0,19,1,7,4,3
0,1,590.737,28460.6,23504.6,73583.8,0.0120688,15,0.5,3.16137,14648.5,21,1,7,6,1
0,1,2714.14,43313.5,31762.4,1.13762,0.000107742,17,0.5,3.18713,0,4294967295,0,5,5,0
0,1,1018.58,19106.3,1018.58,6.92448e+006,-2.30426,22,0.5,3,0,4294967295,0,0,0,0
0,1,32.7022,1554.54,32.7022,1.52159e+009,-2.34468,22,0.5,3,0,4294967295,0,0,0,0
0,1,1777.88,156353,107356,4.07011,0.00609166,0,0.5,3.93389,0,4294967295,0,23,23,0
0,2,379.597,32087.4,32087.4,3174.91,-2.34468,0,0.5,2.90623,0,17,1,23,18,5
0,2,431.141,6734.57,6734.57,13051.8,-2.20265,11,0.5,2.91901,1.81899e-012,15,1,11,4,7
0,2,133.02,4404.76,4404.76,18361,-2.50065,12,0.5,2.24208,0,18,1,10,6,4
0,2,151.533,4019.33,2167.6,4.92497e+007,-2.50065,14,0.5,2.00189,0,4294967295,0,8,8,0
0,2,89.8879,958.024,958.024,1.02561e+006,-2.30151,14,0.5,2.00002,0,17,1,8,3,5
0,2,37.8191,2196.66,1299.56,7.13596e+007,-2.34468,14,0.5,2.00025,0.065845,4294967295,0,8,8,0
0,2,25.0534,259.62,259.62,105812,-2.46243,16,0.5,2.99998,-1.07792e-015,18,1,6,2,4
0,2,8.78368,264.847,264.847,185972,-2.71651,16,0.5,2.99999,0,18,1,6,2,4
0,2,452.108,7051.89,1645.39,7.95771e+006,-2.20265,17,0.5,2.00012,0,4294967295,0,5,5,0
0,2,26.3701,268.888,26.3701,1.88667e+007,-2.46243,22,0.5,2.5,0,4294967295,0,0,0,0
0,2,133.02,4404.76,133.02,1.21292e+006,-2.50065,22,0.5,2.5,0,4294967295,0,0,0,0
0,2,7.53556,306.538,7.53556,9.15513e+007,-2.71651,22,0.5,2.5,0,4294967295,0,0,0,0
0,2,436.171,6575.5,436.171,749467,-2.20265,22,0.5,2.5,0,4294967295,0,0,0,0
0,2,379.597,32087.4,379.597,372198,-2.34468,22,0.5,2.5,0,4294967295,0,0,0,0
0,2,89.7626,946.296,89.7626,2.82334e+007,-2.30151,22,0.5,2.5,0,4294967295,0,0,0,0
0,3,0.358538,11.0993,11.0993,1.42293e+011,-2.24328,15,0.101114,2,5.18444,21,1,7,6,1
0,3,39.6398,386.078,327.403,158756,-2.30151,17,0.101114,2,0,4294967295,0,5,5,0
0,3,0.48457,3.26513,0.48457,9.66259e+009,-2.46243,22,0.101114,2,0,4294967295,0,0,0,0
0,3,0.919537,13.1642,0.919537,5.96062e+008,-2.35147,22,0.101114,2,0,4294967295,0,0,0,0
0,3,4.65689,113.887,4.65689,3.6104e+006,-2.20756,22,0.101114,2,0,4294967295,0,0,0,0
0,3,9.76687,268.816,9.76687,2.01218e+007,-2.18799,22,0.101114,2,0,4294967295,0,0,0,0
0,3,2.4297,64.6307,2.4297,1.4148e+006,-2.71651,22,0.101114,2,0,4294967295,0,0,0,0
0,4,27.0934,715.576,686.138,852083,-2.18799,16,0.101114,3.52541,45.3077,20,1,6,4,2
0,4,191.524,2001,1160.29,1.32064e+007,-2.30151,16,0.101114,3,0,4294967295,0,6,6,0
0,4,2.75129,70.031,1.81214,4029.94,-2.71651,17,0.101114,4,0,4294967295,0,5,5,0
0,4,5.79688,103.986,5.79688,1.14789e+007,-2.35147,22,0.101114,3,0,4294967295,0,0,0,0
0,4,132.55,1542.6,132.55,566404,-2.46243,22,0.101114,3,0,4294967295,0,0,0,0
0,4,2.81761,70.6555,2.81761,2.41213e+007,-2.71651,22,0.101114,3,0,4294967295,0,0,0,0
0,4,79.9738,878.942,79.9738,1.3205e+007,-2.30426,22,0.101114,3,0,4294967295,0,0,0,0
0,4,1.4279,10.483,1.4279,2.89354e+007,-2.46243,22,0.101114,3,0,4294967295,0,0,0,0
0,4,11.3367,451.167,11.3367,6.79334e+007,-2.24328,22,0.101114,3,0,4294967295,0,0,0,0
0,5,0.714832,15.7982,15.7982,8.48943e+007,-2.71651,17,0.101114,2,7.69898,22,1,5,5,0
